100 180
1 2 3
1 11 4
2 3 5
2 12 3
3 4 3
3 13 3
4 5 3
4 14 1
5 6 1
5 15 2
6 7 4
6 16 2
7 8 5
7 17 3
8 9 5
8 18 4
9 10 5
9 19 5
10 20 3
11 12 2
11 21 3
12 13 2
12 22 2
13 14 3
13 23 1
14 15 3
14 24 1
15 16 2
15 25 4
16 17 2
16 26 4
17 18 3
17 27 3
18 19 3
18 28 4
19 20 2
19 29 3
20 30 4
21 22 4
21 31 4
22 23 5
22 32 1
23 24 5
23 33 4
24 25 1
24 34 5
25 26 4
25 35 1
26 27 4
26 36 2
27 28 1
27 37 3
28 29 2
28 38 4
29 30 2
29 39 1
30 40 4
31 32 3
31 41 5
32 33 4
32 42 5
33 34 2
33 43 4
34 35 4
34 44 3
35 36 3
35 45 5
36 37 5
36 46 3
37 38 3
37 47 4
38 39 3
38 48 1
39 40 2
39 49 2
40 50 2
41 42 2
41 51 2
42 43 5
42 52 4
43 44 3
43 53 3
44 45 3
44 54 5
45 46 5
45 55 2
46 47 3
46 56 2
47 48 2
47 57 4
48 49 4
48 58 5
49 50 5
49 59 1
50 60 1
51 52 1
51 61 5
52 53 1
52 62 1
53 54 4
53 63 3
54 55 1
54 64 1
55 56 1
55 65 2
56 57 5
56 66 2
57 58 2
57 67 4
58 59 2
58 68 2
59 60 5
59 69 3
60 70 2
61 62 3
61 71 1
62 63 3
62 72 3
63 64 4
63 73 3
64 65 4
64 74 4
65 66 2
65 75 4
66 67 1
66 76 5
67 68 3
67 77 2
68 69 5
68 78 3
69 70 1
69 79 4
70 80 2
71 72 2
71 81 5
72 73 4
72 82 3
73 74 5
73 83 1
74 75 4
74 84 2
75 76 1
75 85 4
76 77 5
76 86 1
77 78 5
77 87 3
78 79 2
78 88 5
79 80 4
79 89 3
80 90 5
81 82 3
81 91 3
82 83 3
82 92 5
83 84 4
83 93 2
84 85 3
84 94 3
85 86 1
85 95 5
86 87 4
86 96 5
87 88 1
87 97 5
88 89 2
88 98 3
89 90 2
89 99 1
90 100 4
91 92 5
92 93 3
93 94 1
94 95 3
95 96 2
96 97 1
97 98 5
98 99 2
99 100 1
