49 84
1 2 1
1 8 1
2 3 5
2 9 2
3 4 1
3 10 3
4 5 2
4 11 1
5 6 3
5 12 3
6 7 1
6 13 1
7 14 4
8 9 4
8 15 2
9 10 2
9 16 1
10 11 3
10 17 3
11 12 1
11 18 3
12 13 4
12 19 3
13 14 1
13 20 3
14 21 4
15 16 4
15 22 2
16 17 5
16 23 5
17 18 4
17 24 2
18 19 4
18 25 1
19 20 4
19 26 1
20 21 3
20 27 1
21 28 1
22 23 2
22 29 3
23 24 4
23 30 1
24 25 2
24 31 1
25 26 3
25 32 4
26 27 2
26 33 4
27 28 3
27 34 5
28 35 3
29 30 1
29 36 1
30 31 5
30 37 4
31 32 3
31 38 5
32 33 4
32 39 5
33 34 2
33 40 1
34 35 1
34 41 2
35 42 1
36 37 5
36 43 5
37 38 3
37 44 2
38 39 1
38 45 2
39 40 3
39 46 1
40 41 2
40 47 2
41 42 1
41 48 3
42 49 5
43 44 2
44 45 5
45 46 2
46 47 4
47 48 3
48 49 5
