196 364
1 2 1
1 15 3
2 3 2
2 16 5
3 4 4
3 17 4
4 5 5
4 18 3
5 6 5
5 19 3
6 7 1
6 20 4
7 8 5
7 21 3
8 9 4
8 22 4
9 10 1
9 23 3
10 11 5
10 24 2
11 12 3
11 25 4
12 13 3
12 26 4
13 14 5
13 27 2
14 28 1
15 16 5
15 29 4
16 17 4
16 30 2
17 18 2
17 31 1
18 19 3
18 32 4
19 20 4
19 33 5
20 21 3
20 34 2
21 22 4
21 35 5
22 23 3
22 36 1
23 24 3
23 37 3
24 25 5
24 38 5
25 26 1
25 39 4
26 27 4
26 40 3
27 28 4
27 41 5
28 42 2
29 30 4
29 43 2
30 31 3
30 44 1
31 32 1
31 45 2
32 33 4
32 46 2
33 34 2
33 47 4
34 35 4
34 48 4
35 36 5
35 49 1
36 37 4
36 50 4
37 38 1
37 51 4
38 39 1
38 52 4
39 40 1
39 53 5
40 41 3
40 54 5
41 42 5
41 55 5
42 56 4
43 44 3
43 57 5
44 45 2
44 58 1
45 46 5
45 59 4
46 47 1
46 60 2
47 48 1
47 61 2
48 49 3
48 62 3
49 50 3
49 63 2
50 51 4
50 64 1
51 52 1
51 65 3
52 53 2
52 66 5
53 54 3
53 67 2
54 55 1
54 68 1
55 56 4
55 69 1
56 70 3
57 58 4
57 71 1
58 59 5
58 72 5
59 60 4
59 73 1
60 61 1
60 74 4
61 62 5
61 75 5
62 63 1
62 76 2
63 64 2
63 77 3
64 65 2
64 78 3
65 66 5
65 79 3
66 67 4
66 80 3
67 68 1
67 81 2
68 69 1
68 82 5
69 70 5
69 83 3
70 84 3
71 72 5
71 85 4
72 73 3
72 86 2
73 74 3
73 87 2
74 75 1
74 88 4
75 76 4
75 89 3
76 77 4
76 90 3
77 78 2
77 91 3
78 79 2
78 92 3
79 80 1
79 93 2
80 81 3
80 94 4
81 82 1
81 95 1
82 83 2
82 96 2
83 84 3
83 97 1
84 98 5
85 86 2
85 99 3
86 87 3
86 100 2
87 88 3
87 101 4
88 89 1
88 102 3
89 90 1
89 103 2
90 91 1
90 104 2
91 92 4
91 105 4
92 93 5
92 106 3
93 94 4
93 107 4
94 95 2
94 108 3
95 96 1
95 109 5
96 97 2
96 110 2
97 98 4
97 111 5
98 112 4
99 100 5
99 113 4
100 101 5
100 114 2
101 102 4
101 115 2
102 103 4
102 116 3
103 104 3
103 117 1
104 105 5
104 118 2
105 106 1
105 119 2
106 107 1
106 120 3
107 108 5
107 121 3
108 109 1
108 122 4
109 110 5
109 123 1
110 111 4
110 124 3
111 112 5
111 125 1
112 126 2
113 114 1
113 127 1
114 115 2
114 128 1
115 116 2
115 129 2
116 117 2
116 130 5
117 118 5
117 131 3
118 119 4
118 132 2
119 120 4
119 133 5
120 121 5
120 134 5
121 122 4
121 135 5
122 123 1
122 136 4
123 124 4
123 137 5
124 125 1
124 138 3
125 126 4
125 139 5
126 140 5
127 128 1
127 141 3
128 129 4
128 142 3
129 130 3
129 143 4
130 131 5
130 144 5
131 132 1
131 145 2
132 133 4
132 146 2
133 134 3
133 147 3
134 135 1
134 148 2
135 136 3
135 149 2
136 137 1
136 150 5
137 138 1
137 151 3
138 139 3
138 152 4
139 140 3
139 153 3
140 154 4
141 142 2
141 155 4
142 143 3
142 156 2
143 144 4
143 157 2
144 145 2
144 158 5
145 146 3
145 159 3
146 147 3
146 160 5
147 148 4
147 161 1
148 149 1
148 162 5
149 150 5
149 163 3
150 151 1
150 164 1
151 152 4
151 165 5
152 153 2
152 166 5
153 154 4
153 167 4
154 168 4
155 156 1
155 169 2
156 157 4
156 170 1
157 158 3
157 171 5
158 159 3
158 172 3
159 160 3
159 173 4
160 161 2
160 174 2
161 162 3
161 175 4
162 163 4
162 176 4
163 164 1
163 177 5
164 165 5
164 178 1
165 166 4
165 179 2
166 167 2
166 180 2
167 168 2
167 181 2
168 182 5
169 170 2
169 183 5
170 171 1
170 184 2
171 172 1
171 185 4
172 173 5
172 186 2
173 174 1
173 187 2
174 175 3
174 188 3
175 176 3
175 189 3
176 177 5
176 190 5
177 178 2
177 191 2
178 179 2
178 192 5
179 180 4
179 193 1
180 181 1
180 194 5
181 182 3
181 195 5
182 196 4
183 184 2
184 185 4
185 186 2
186 187 1
187 188 4
188 189 5
189 190 5
190 191 5
191 192 5
192 193 5
193 194 4
194 195 5
195 196 2
