49 84
1 2 4
1 8 1
2 3 4
2 9 3
3 4 4
3 10 1
4 5 3
4 11 3
5 6 4
5 12 1
6 7 2
6 13 4
7 14 3
8 9 1
8 15 1
9 10 2
9 16 1
10 11 1
10 17 1
11 12 5
11 18 4
12 13 1
12 19 2
13 14 3
13 20 4
14 21 3
15 16 4
15 22 4
16 17 4
16 23 1
17 18 2
17 24 1
18 19 3
18 25 5
19 20 1
19 26 3
20 21 4
20 27 5
21 28 2
22 23 1
22 29 2
23 24 4
23 30 4
24 25 3
24 31 4
25 26 2
25 32 5
26 27 3
26 33 2
27 28 2
27 34 3
28 35 3
29 30 4
29 36 5
30 31 5
30 37 2
31 32 2
31 38 5
32 33 5
32 39 4
33 34 1
33 40 5
34 35 5
34 41 1
35 42 4
36 37 5
36 43 4
37 38 5
37 44 2
38 39 3
38 45 4
39 40 3
39 46 5
40 41 4
40 47 3
41 42 2
41 48 1
42 49 4
43 44 2
44 45 3
45 46 2
46 47 3
47 48 3
48 49 3
