49 84
1 2 4
1 8 2
2 3 1
2 9 2
3 4 4
3 10 2
4 5 5
4 11 1
5 6 3
5 12 5
6 7 2
6 13 4
7 14 1
8 9 5
8 15 3
9 10 4
9 16 4
10 11 1
10 17 1
11 12 2
11 18 3
12 13 5
12 19 5
13 14 5
13 20 1
14 21 3
15 16 1
15 22 5
16 17 3
16 23 3
17 18 1
17 24 2
18 19 3
18 25 2
19 20 4
19 26 5
20 21 5
20 27 5
21 28 4
22 23 4
22 29 2
23 24 5
23 30 5
24 25 4
24 31 3
25 26 4
25 32 1
26 27 3
26 33 5
27 28 4
27 34 3
28 35 2
29 30 4
29 36 1
30 31 3
30 37 5
31 32 5
31 38 1
32 33 3
32 39 5
33 34 5
33 40 2
34 35 4
34 41 2
35 42 2
36 37 5
36 43 2
37 38 1
37 44 2
38 39 4
38 45 2
39 40 3
39 46 4
40 41 1
40 47 5
41 42 2
41 48 1
42 49 1
43 44 4
44 45 1
45 46 5
46 47 1
47 48 5
48 49 2
