100 180
1 2 1
1 11 1
2 3 4
2 12 2
3 4 2
3 13 2
4 5 5
4 14 3
5 6 4
5 15 1
6 7 2
6 16 1
7 8 3
7 17 5
8 9 5
8 18 3
9 10 5
9 19 3
10 20 2
11 12 1
11 21 5
12 13 5
12 22 3
13 14 2
13 23 3
14 15 5
14 24 2
15 16 3
15 25 1
16 17 1
16 26 5
17 18 1
17 27 2
18 19 4
18 28 3
19 20 3
19 29 5
20 30 3
21 22 4
21 31 5
22 23 3
22 32 3
23 24 3
23 33 2
24 25 5
24 34 3
25 26 5
25 35 3
26 27 4
26 36 1
27 28 5
27 37 4
28 29 5
28 38 3
29 30 5
29 39 1
30 40 2
31 32 1
31 41 5
32 33 4
32 42 2
33 34 3
33 43 1
34 35 3
34 44 1
35 36 3
35 45 5
36 37 5
36 46 2
37 38 1
37 47 1
38 39 4
38 48 1
39 40 4
39 49 1
40 50 4
41 42 2
41 51 5
42 43 3
42 52 5
43 44 4
43 53 2
44 45 3
44 54 4
45 46 3
45 55 2
46 47 1
46 56 2
47 48 5
47 57 5
48 49 2
48 58 5
49 50 3
49 59 1
50 60 2
51 52 3
51 61 1
52 53 4
52 62 2
53 54 1
53 63 3
54 55 1
54 64 1
55 56 4
55 65 4
56 57 5
56 66 4
57 58 5
57 67 5
58 59 3
58 68 4
59 60 2
59 69 3
60 70 2
61 62 5
61 71 5
62 63 5
62 72 3
63 64 4
63 73 1
64 65 5
64 74 3
65 66 5
65 75 1
66 67 4
66 76 2
67 68 4
67 77 3
68 69 4
68 78 1
69 70 1
69 79 4
70 80 1
71 72 1
71 81 1
72 73 5
72 82 2
73 74 1
73 83 5
74 75 5
74 84 3
75 76 1
75 85 5
76 77 4
76 86 4
77 78 2
77 87 5
78 79 4
78 88 2
79 80 1
79 89 5
80 90 1
81 82 1
81 91 5
82 83 2
82 92 1
83 84 1
83 93 1
84 85 5
84 94 4
85 86 3
85 95 1
86 87 5
86 96 1
87 88 5
87 97 1
88 89 4
88 98 4
89 90 5
89 99 1
90 100 3
91 92 2
92 93 1
93 94 3
94 95 2
95 96 4
96 97 4
97 98 1
98 99 3
99 100 2
