100 180
1 2 1
1 11 4
2 3 5
2 12 2
3 4 2
3 13 2
4 5 4
4 14 4
5 6 4
5 15 1
6 7 1
6 16 3
7 8 5
7 17 3
8 9 3
8 18 1
9 10 5
9 19 1
10 20 1
11 12 5
11 21 1
12 13 5
12 22 5
13 14 3
13 23 2
14 15 1
14 24 2
15 16 3
15 25 3
16 17 2
16 26 2
17 18 3
17 27 4
18 19 4
18 28 2
19 20 5
19 29 1
20 30 5
21 22 1
21 31 5
22 23 3
22 32 4
23 24 5
23 33 3
24 25 1
24 34 2
25 26 2
25 35 5
26 27 1
26 36 3
27 28 4
27 37 1
28 29 3
28 38 2
29 30 5
29 39 4
30 40 4
31 32 4
31 41 1
32 33 4
32 42 2
33 34 1
33 43 2
34 35 2
34 44 4
35 36 1
35 45 5
36 37 1
36 46 2
37 38 3
37 47 1
38 39 4
38 48 4
39 40 2
39 49 5
40 50 4
41 42 1
41 51 4
42 43 5
42 52 3
43 44 2
43 53 3
44 45 4
44 54 4
45 46 5
45 55 1
46 47 4
46 56 4
47 48 3
47 57 2
48 49 2
48 58 2
49 50 4
49 59 2
50 60 3
51 52 2
51 61 4
52 53 1
52 62 1
53 54 5
53 63 2
54 55 1
54 64 1
55 56 2
55 65 2
56 57 4
56 66 4
57 58 2
57 67 4
58 59 2
58 68 4
59 60 4
59 69 4
60 70 3
61 62 3
61 71 2
62 63 5
62 72 2
63 64 3
63 73 1
64 65 1
64 74 2
65 66 4
65 75 1
66 67 2
66 76 1
67 68 4
67 77 1
68 69 4
68 78 5
69 70 5
69 79 5
70 80 3
71 72 2
71 81 4
72 73 4
72 82 1
73 74 4
73 83 5
74 75 3
74 84 4
75 76 1
75 85 5
76 77 1
76 86 5
77 78 1
77 87 5
78 79 4
78 88 3
79 80 3
79 89 2
80 90 3
81 82 3
81 91 5
82 83 3
82 92 2
83 84 1
83 93 4
84 85 4
84 94 4
85 86 5
85 95 2
86 87 2
86 96 4
87 88 5
87 97 5
88 89 3
88 98 1
89 90 4
89 99 3
90 100 3
91 92 4
92 93 5
93 94 3
94 95 1
95 96 5
96 97 1
97 98 1
98 99 3
99 100 5
