100 180
1 2 2
1 11 5
2 3 3
2 12 5
3 4 1
3 13 5
4 5 3
4 14 2
5 6 4
5 15 2
6 7 5
6 16 2
7 8 2
7 17 4
8 9 4
8 18 5
9 10 4
9 19 2
10 20 5
11 12 4
11 21 3
12 13 2
12 22 5
13 14 3
13 23 3
14 15 3
14 24 3
15 16 4
15 25 1
16 17 3
16 26 2
17 18 4
17 27 4
18 19 3
18 28 3
19 20 5
19 29 3
20 30 2
21 22 3
21 31 4
22 23 2
22 32 1
23 24 3
23 33 5
24 25 3
24 34 2
25 26 4
25 35 4
26 27 2
26 36 5
27 28 4
27 37 2
28 29 5
28 38 1
29 30 2
29 39 2
30 40 2
31 32 2
31 41 4
32 33 1
32 42 2
33 34 2
33 43 2
34 35 1
34 44 4
35 36 2
35 45 3
36 37 1
36 46 4
37 38 1
37 47 4
38 39 4
38 48 4
39 40 1
39 49 2
40 50 2
41 42 2
41 51 3
42 43 1
42 52 4
43 44 2
43 53 1
44 45 5
44 54 1
45 46 4
45 55 3
46 47 4
46 56 3
47 48 1
47 57 5
48 49 2
48 58 4
49 50 4
49 59 1
50 60 4
51 52 3
51 61 2
52 53 4
52 62 3
53 54 4
53 63 3
54 55 2
54 64 3
55 56 4
55 65 2
56 57 3
56 66 5
57 58 3
57 67 5
58 59 2
58 68 2
59 60 3
59 69 5
60 70 3
61 62 5
61 71 4
62 63 2
62 72 5
63 64 5
63 73 5
64 65 4
64 74 3
65 66 1
65 75 1
66 67 5
66 76 2
67 68 3
67 77 2
68 69 5
68 78 5
69 70 1
69 79 3
70 80 5
71 72 3
71 81 2
72 73 2
72 82 4
73 74 2
73 83 1
74 75 5
74 84 1
75 76 3
75 85 4
76 77 1
76 86 3
77 78 2
77 87 2
78 79 3
78 88 5
79 80 2
79 89 2
80 90 4
81 82 2
81 91 4
82 83 1
82 92 5
83 84 3
83 93 1
84 85 3
84 94 5
85 86 1
85 95 5
86 87 5
86 96 3
87 88 4
87 97 3
88 89 1
88 98 2
89 90 1
89 99 4
90 100 4
91 92 2
92 93 5
93 94 5
94 95 2
95 96 5
96 97 1
97 98 3
98 99 1
99 100 1
