100 180
1 2 1
1 11 5
2 3 4
2 12 2
3 4 5
3 13 4
4 5 2
4 14 5
5 6 3
5 15 5
6 7 5
6 16 2
7 8 4
7 17 2
8 9 1
8 18 3
9 10 3
9 19 5
10 20 1
11 12 2
11 21 4
12 13 1
12 22 1
13 14 5
13 23 3
14 15 4
14 24 5
15 16 2
15 25 5
16 17 3
16 26 2
17 18 1
17 27 3
18 19 3
18 28 1
19 20 5
19 29 4
20 30 3
21 22 1
21 31 5
22 23 4
22 32 1
23 24 2
23 33 5
24 25 2
24 34 2
25 26 3
25 35 4
26 27 3
26 36 4
27 28 5
27 37 5
28 29 3
28 38 4
29 30 3
29 39 4
30 40 5
31 32 4
31 41 3
32 33 5
32 42 5
33 34 3
33 43 4
34 35 4
34 44 1
35 36 1
35 45 1
36 37 2
36 46 4
37 38 2
37 47 3
38 39 5
38 48 4
39 40 2
39 49 2
40 50 4
41 42 3
41 51 1
42 43 5
42 52 5
43 44 2
43 53 3
44 45 5
44 54 4
45 46 2
45 55 3
46 47 3
46 56 4
47 48 5
47 57 3
48 49 1
48 58 3
49 50 3
49 59 2
50 60 4
51 52 3
51 61 5
52 53 4
52 62 5
53 54 1
53 63 5
54 55 2
54 64 4
55 56 4
55 65 2
56 57 5
56 66 4
57 58 4
57 67 1
58 59 4
58 68 4
59 60 3
59 69 5
60 70 2
61 62 3
61 71 4
62 63 4
62 72 2
63 64 5
63 73 1
64 65 2
64 74 3
65 66 5
65 75 4
66 67 2
66 76 5
67 68 1
67 77 1
68 69 1
68 78 2
69 70 4
69 79 3
70 80 2
71 72 5
71 81 1
72 73 4
72 82 5
73 74 4
73 83 3
74 75 5
74 84 2
75 76 1
75 85 5
76 77 2
76 86 1
77 78 3
77 87 5
78 79 1
78 88 2
79 80 5
79 89 4
80 90 4
81 82 4
81 91 5
82 83 5
82 92 3
83 84 1
83 93 4
84 85 4
84 94 3
85 86 1
85 95 3
86 87 2
86 96 2
87 88 3
87 97 4
88 89 4
88 98 1
89 90 3
89 99 1
90 100 1
91 92 2
92 93 3
93 94 2
94 95 4
95 96 5
96 97 2
97 98 3
98 99 5
99 100 2
