196 364
1 2 1
1 15 2
2 3 5
2 16 5
3 4 3
3 17 3
4 5 1
4 18 1
5 6 2
5 19 3
6 7 5
6 20 2
7 8 3
7 21 1
8 9 2
8 22 1
9 10 2
9 23 5
10 11 2
10 24 5
11 12 2
11 25 3
12 13 2
12 26 4
13 14 2
13 27 3
14 28 1
15 16 2
15 29 2
16 17 4
16 30 1
17 18 4
17 31 3
18 19 4
18 32 1
19 20 1
19 33 5
20 21 3
20 34 5
21 22 2
21 35 3
22 23 1
22 36 1
23 24 2
23 37 4
24 25 1
24 38 4
25 26 3
25 39 1
26 27 4
26 40 2
27 28 5
27 41 1
28 42 5
29 30 5
29 43 4
30 31 5
30 44 5
31 32 2
31 45 2
32 33 2
32 46 4
33 34 1
33 47 3
34 35 3
34 48 5
35 36 4
35 49 2
36 37 1
36 50 1
37 38 2
37 51 5
38 39 3
38 52 4
39 40 2
39 53 5
40 41 4
40 54 5
41 42 3
41 55 4
42 56 5
43 44 3
43 57 3
44 45 2
44 58 5
45 46 2
45 59 4
46 47 2
46 60 2
47 48 1
47 61 1
48 49 5
48 62 4
49 50 4
49 63 1
50 51 1
50 64 1
51 52 1
51 65 1
52 53 5
52 66 5
53 54 4
53 67 1
54 55 4
54 68 1
55 56 5
55 69 2
56 70 2
57 58 3
57 71 3
58 59 1
58 72 3
59 60 1
59 73 2
60 61 4
60 74 5
61 62 2
61 75 1
62 63 2
62 76 1
63 64 5
63 77 4
64 65 5
64 78 1
65 66 4
65 79 3
66 67 3
66 80 5
67 68 1
67 81 5
68 69 4
68 82 5
69 70 3
69 83 2
70 84 3
71 72 4
71 85 1
72 73 2
72 86 5
73 74 5
73 87 3
74 75 1
74 88 3
75 76 2
75 89 1
76 77 1
76 90 4
77 78 1
77 91 4
78 79 5
78 92 4
79 80 2
79 93 2
80 81 5
80 94 5
81 82 3
81 95 3
82 83 1
82 96 1
83 84 2
83 97 2
84 98 2
85 86 3
85 99 3
86 87 3
86 100 3
87 88 1
87 101 3
88 89 4
88 102 1
89 90 2
89 103 2
90 91 3
90 104 3
91 92 1
91 105 4
92 93 4
92 106 3
93 94 2
93 107 5
94 95 5
94 108 2
95 96 3
95 109 1
96 97 4
96 110 1
97 98 2
97 111 3
98 112 1
99 100 5
99 113 3
100 101 2
100 114 1
101 102 2
101 115 2
102 103 5
102 116 1
103 104 4
103 117 4
104 105 2
104 118 2
105 106 1
105 119 4
106 107 5
106 120 4
107 108 2
107 121 4
108 109 4
108 122 2
109 110 5
109 123 1
110 111 5
110 124 2
111 112 2
111 125 4
112 126 2
113 114 4
113 127 5
114 115 1
114 128 4
115 116 2
115 129 5
116 117 4
116 130 2
117 118 2
117 131 1
118 119 4
118 132 1
119 120 1
119 133 4
120 121 5
120 134 5
121 122 3
121 135 2
122 123 1
122 136 4
123 124 1
123 137 4
124 125 5
124 138 5
125 126 4
125 139 1
126 140 2
127 128 3
127 141 5
128 129 4
128 142 2
129 130 1
129 143 1
130 131 3
130 144 1
131 132 5
131 145 5
132 133 1
132 146 4
133 134 5
133 147 3
134 135 3
134 148 5
135 136 3
135 149 2
136 137 3
136 150 2
137 138 2
137 151 3
138 139 2
138 152 1
139 140 4
139 153 5
140 154 3
141 142 5
141 155 1
142 143 2
142 156 5
143 144 5
143 157 4
144 145 4
144 158 1
145 146 2
145 159 3
146 147 2
146 160 5
147 148 5
147 161 1
148 149 1
148 162 5
149 150 3
149 163 5
150 151 5
150 164 5
151 152 5
151 165 3
152 153 3
152 166 4
153 154 1
153 167 2
154 168 1
155 156 5
155 169 5
156 157 3
156 170 3
157 158 1
157 171 4
158 159 3
158 172 1
159 160 4
159 173 3
160 161 1
160 174 4
161 162 1
161 175 1
162 163 3
162 176 5
163 164 2
163 177 1
164 165 2
164 178 2
165 166 5
165 179 1
166 167 4
166 180 2
167 168 1
167 181 5
168 182 5
169 170 2
169 183 4
170 171 3
170 184 3
171 172 3
171 185 3
172 173 2
172 186 1
173 174 2
173 187 5
174 175 3
174 188 1
175 176 5
175 189 3
176 177 1
176 190 2
177 178 5
177 191 5
178 179 4
178 192 3
179 180 5
179 193 4
180 181 5
180 194 2
181 182 2
181 195 3
182 196 4
183 184 1
184 185 3
185 186 2
186 187 2
187 188 2
188 189 1
189 190 2
190 191 1
191 192 3
192 193 5
193 194 2
194 195 1
195 196 2
