49 84
1 2 3
1 8 4
2 3 5
2 9 4
3 4 4
3 10 2
4 5 4
4 11 3
5 6 4
5 12 2
6 7 5
6 13 4
7 14 1
8 9 1
8 15 1
9 10 1
9 16 3
10 11 2
10 17 1
11 12 5
11 18 3
12 13 2
12 19 5
13 14 2
13 20 2
14 21 2
15 16 3
15 22 5
16 17 3
16 23 4
17 18 3
17 24 1
18 19 3
18 25 5
19 20 3
19 26 2
20 21 1
20 27 4
21 28 2
22 23 5
22 29 3
23 24 1
23 30 1
24 25 2
24 31 3
25 26 1
25 32 3
26 27 5
26 33 4
27 28 5
27 34 5
28 35 3
29 30 3
29 36 5
30 31 5
30 37 3
31 32 3
31 38 5
32 33 5
32 39 2
33 34 1
33 40 1
34 35 1
34 41 4
35 42 3
36 37 5
36 43 2
37 38 1
37 44 3
38 39 2
38 45 3
39 40 3
39 46 5
40 41 4
40 47 5
41 42 3
41 48 2
42 49 2
43 44 4
44 45 2
45 46 5
46 47 3
47 48 4
48 49 2
