100 180
1 2 3
1 11 4
2 3 2
2 12 2
3 4 3
3 13 1
4 5 3
4 14 4
5 6 3
5 15 4
6 7 1
6 16 2
7 8 2
7 17 5
8 9 2
8 18 5
9 10 2
9 19 1
10 20 4
11 12 2
11 21 4
12 13 1
12 22 2
13 14 1
13 23 3
14 15 3
14 24 5
15 16 3
15 25 4
16 17 4
16 26 5
17 18 3
17 27 3
18 19 5
18 28 4
19 20 3
19 29 5
20 30 1
21 22 5
21 31 3
22 23 1
22 32 1
23 24 2
23 33 4
24 25 5
24 34 4
25 26 2
25 35 5
26 27 5
26 36 4
27 28 1
27 37 4
28 29 1
28 38 3
29 30 5
29 39 3
30 40 1
31 32 4
31 41 1
32 33 1
32 42 4
33 34 3
33 43 2
34 35 5
34 44 2
35 36 2
35 45 5
36 37 4
36 46 3
37 38 3
37 47 4
38 39 2
38 48 4
39 40 5
39 49 3
40 50 2
41 42 4
41 51 5
42 43 4
42 52 2
43 44 4
43 53 2
44 45 2
44 54 1
45 46 3
45 55 3
46 47 4
46 56 4
47 48 1
47 57 5
48 49 5
48 58 5
49 50 4
49 59 5
50 60 3
51 52 2
51 61 2
52 53 4
52 62 5
53 54 4
53 63 5
54 55 3
54 64 5
55 56 5
55 65 5
56 57 2
56 66 4
57 58 4
57 67 1
58 59 5
58 68 3
59 60 5
59 69 5
60 70 2
61 62 1
61 71 4
62 63 5
62 72 4
63 64 4
63 73 1
64 65 5
64 74 5
65 66 4
65 75 2
66 67 3
66 76 2
67 68 1
67 77 1
68 69 4
68 78 4
69 70 5
69 79 3
70 80 4
71 72 1
71 81 2
72 73 1
72 82 3
73 74 5
73 83 5
74 75 2
74 84 4
75 76 5
75 85 2
76 77 4
76 86 2
77 78 5
77 87 4
78 79 1
78 88 4
79 80 2
79 89 2
80 90 1
81 82 4
81 91 1
82 83 3
82 92 5
83 84 5
83 93 3
84 85 2
84 94 1
85 86 4
85 95 3
86 87 3
86 96 5
87 88 3
87 97 5
88 89 2
88 98 3
89 90 3
89 99 1
90 100 4
91 92 1
92 93 1
93 94 4
94 95 2
95 96 1
96 97 2
97 98 5
98 99 1
99 100 3
