100 180
1 2 3
1 11 3
2 3 5
2 12 5
3 4 5
3 13 2
4 5 3
4 14 3
5 6 5
5 15 1
6 7 1
6 16 1
7 8 3
7 17 3
8 9 5
8 18 1
9 10 2
9 19 5
10 20 3
11 12 3
11 21 5
12 13 1
12 22 2
13 14 2
13 23 5
14 15 2
14 24 1
15 16 1
15 25 2
16 17 3
16 26 4
17 18 4
17 27 2
18 19 3
18 28 5
19 20 4
19 29 5
20 30 3
21 22 5
21 31 1
22 23 2
22 32 3
23 24 3
23 33 2
24 25 3
24 34 2
25 26 2
25 35 2
26 27 3
26 36 3
27 28 5
27 37 1
28 29 4
28 38 5
29 30 1
29 39 1
30 40 4
31 32 4
31 41 5
32 33 3
32 42 2
33 34 3
33 43 5
34 35 1
34 44 5
35 36 1
35 45 2
36 37 1
36 46 5
37 38 2
37 47 2
38 39 4
38 48 1
39 40 4
39 49 3
40 50 1
41 42 1
41 51 4
42 43 5
42 52 3
43 44 1
43 53 3
44 45 2
44 54 1
45 46 3
45 55 4
46 47 4
46 56 2
47 48 1
47 57 4
48 49 4
48 58 5
49 50 3
49 59 1
50 60 4
51 52 5
51 61 2
52 53 5
52 62 4
53 54 5
53 63 3
54 55 2
54 64 5
55 56 1
55 65 3
56 57 4
56 66 3
57 58 1
57 67 4
58 59 5
58 68 3
59 60 5
59 69 5
60 70 4
61 62 5
61 71 3
62 63 4
62 72 2
63 64 5
63 73 3
64 65 4
64 74 4
65 66 3
65 75 3
66 67 3
66 76 4
67 68 3
67 77 3
68 69 2
68 78 4
69 70 4
69 79 1
70 80 3
71 72 2
71 81 5
72 73 4
72 82 5
73 74 3
73 83 3
74 75 2
74 84 4
75 76 5
75 85 2
76 77 4
76 86 4
77 78 5
77 87 5
78 79 3
78 88 2
79 80 5
79 89 2
80 90 2
81 82 2
81 91 3
82 83 4
82 92 2
83 84 4
83 93 5
84 85 2
84 94 2
85 86 5
85 95 2
86 87 5
86 96 5
87 88 1
87 97 4
88 89 1
88 98 1
89 90 1
89 99 4
90 100 1
91 92 4
92 93 5
93 94 2
94 95 1
95 96 3
96 97 1
97 98 2
98 99 4
99 100 5
