196 364
1 2 5
1 15 5
2 3 5
2 16 3
3 4 2
3 17 3
4 5 4
4 18 2
5 6 2
5 19 2
6 7 1
6 20 3
7 8 4
7 21 5
8 9 1
8 22 1
9 10 5
9 23 3
10 11 1
10 24 2
11 12 5
11 25 4
12 13 1
12 26 1
13 14 4
13 27 4
14 28 5
15 16 3
15 29 5
16 17 4
16 30 1
17 18 4
17 31 3
18 19 5
18 32 3
19 20 1
19 33 5
20 21 3
20 34 1
21 22 3
21 35 1
22 23 1
22 36 1
23 24 3
23 37 5
24 25 4
24 38 2
25 26 1
25 39 4
26 27 1
26 40 5
27 28 3
27 41 4
28 42 4
29 30 2
29 43 2
30 31 2
30 44 3
31 32 1
31 45 4
32 33 4
32 46 5
33 34 4
33 47 1
34 35 1
34 48 1
35 36 1
35 49 3
36 37 1
36 50 3
37 38 5
37 51 3
38 39 5
38 52 5
39 40 1
39 53 1
40 41 3
40 54 1
41 42 5
41 55 5
42 56 5
43 44 1
43 57 1
44 45 1
44 58 5
45 46 5
45 59 5
46 47 5
46 60 1
47 48 5
47 61 3
48 49 3
48 62 4
49 50 3
49 63 2
50 51 4
50 64 3
51 52 4
51 65 4
52 53 5
52 66 2
53 54 2
53 67 2
54 55 2
54 68 4
55 56 2
55 69 1
56 70 5
57 58 2
57 71 5
58 59 3
58 72 3
59 60 1
59 73 1
60 61 3
60 74 3
61 62 4
61 75 4
62 63 3
62 76 3
63 64 4
63 77 5
64 65 4
64 78 5
65 66 1
65 79 1
66 67 2
66 80 2
67 68 5
67 81 2
68 69 5
68 82 3
69 70 3
69 83 5
70 84 4
71 72 4
71 85 5
72 73 1
72 86 3
73 74 4
73 87 4
74 75 2
74 88 5
75 76 4
75 89 4
76 77 5
76 90 1
77 78 3
77 91 5
78 79 4
78 92 1
79 80 4
79 93 2
80 81 3
80 94 2
81 82 5
81 95 2
82 83 4
82 96 4
83 84 3
83 97 2
84 98 3
85 86 5
85 99 2
86 87 5
86 100 4
87 88 2
87 101 1
88 89 4
88 102 3
89 90 5
89 103 2
90 91 1
90 104 5
91 92 2
91 105 1
92 93 2
92 106 5
93 94 4
93 107 4
94 95 1
94 108 4
95 96 2
95 109 5
96 97 4
96 110 3
97 98 4
97 111 4
98 112 1
99 100 1
99 113 3
100 101 5
100 114 5
101 102 5
101 115 5
102 103 3
102 116 1
103 104 5
103 117 2
104 105 2
104 118 3
105 106 4
105 119 2
106 107 4
106 120 3
107 108 4
107 121 1
108 109 1
108 122 2
109 110 3
109 123 2
110 111 3
110 124 1
111 112 4
111 125 4
112 126 3
113 114 3
113 127 3
114 115 2
114 128 2
115 116 5
115 129 2
116 117 2
116 130 5
117 118 1
117 131 2
118 119 4
118 132 3
119 120 5
119 133 2
120 121 4
120 134 5
121 122 4
121 135 3
122 123 3
122 136 5
123 124 2
123 137 1
124 125 2
124 138 5
125 126 4
125 139 4
126 140 3
127 128 5
127 141 4
128 129 5
128 142 4
129 130 1
129 143 2
130 131 4
130 144 5
131 132 4
131 145 4
132 133 3
132 146 5
133 134 4
133 147 5
134 135 5
134 148 3
135 136 3
135 149 4
136 137 3
136 150 2
137 138 4
137 151 5
138 139 4
138 152 2
139 140 1
139 153 5
140 154 3
141 142 3
141 155 1
142 143 3
142 156 1
143 144 2
143 157 1
144 145 1
144 158 5
145 146 2
145 159 4
146 147 3
146 160 2
147 148 5
147 161 5
148 149 3
148 162 1
149 150 4
149 163 3
150 151 4
150 164 4
151 152 1
151 165 2
152 153 4
152 166 5
153 154 2
153 167 1
154 168 2
155 156 1
155 169 5
156 157 3
156 170 5
157 158 4
157 171 3
158 159 4
158 172 3
159 160 2
159 173 1
160 161 4
160 174 1
161 162 5
161 175 3
162 163 2
162 176 2
163 164 2
163 177 3
164 165 3
164 178 5
165 166 1
165 179 4
166 167 4
166 180 5
167 168 2
167 181 3
168 182 3
169 170 2
169 183 2
170 171 5
170 184 1
171 172 1
171 185 1
172 173 4
172 186 3
173 174 5
173 187 1
174 175 1
174 188 3
175 176 2
175 189 3
176 177 2
176 190 4
177 178 1
177 191 2
178 179 2
178 192 3
179 180 2
179 193 1
180 181 5
180 194 3
181 182 1
181 195 3
182 196 1
183 184 5
184 185 4
185 186 5
186 187 4
187 188 5
188 189 1
189 190 5
190 191 3
191 192 1
192 193 3
193 194 3
194 195 3
195 196 2
