100 180
1 2 3
1 11 2
2 3 5
2 12 4
3 4 1
3 13 2
4 5 3
4 14 3
5 6 2
5 15 2
6 7 3
6 16 4
7 8 3
7 17 3
8 9 4
8 18 5
9 10 2
9 19 1
10 20 3
11 12 1
11 21 2
12 13 3
12 22 1
13 14 4
13 23 1
14 15 5
14 24 4
15 16 3
15 25 2
16 17 1
16 26 2
17 18 3
17 27 5
18 19 5
18 28 4
19 20 1
19 29 2
20 30 3
21 22 4
21 31 5
22 23 2
22 32 3
23 24 2
23 33 5
24 25 2
24 34 5
25 26 5
25 35 2
26 27 4
26 36 4
27 28 1
27 37 3
28 29 4
28 38 3
29 30 4
29 39 3
30 40 1
31 32 2
31 41 3
32 33 1
32 42 3
33 34 4
33 43 2
34 35 4
34 44 2
35 36 4
35 45 4
36 37 5
36 46 4
37 38 5
37 47 5
38 39 5
38 48 3
39 40 3
39 49 5
40 50 1
41 42 5
41 51 4
42 43 4
42 52 4
43 44 5
43 53 4
44 45 5
44 54 1
45 46 3
45 55 1
46 47 4
46 56 5
47 48 3
47 57 1
48 49 1
48 58 1
49 50 1
49 59 4
50 60 1
51 52 4
51 61 1
52 53 1
52 62 4
53 54 5
53 63 5
54 55 3
54 64 2
55 56 3
55 65 2
56 57 4
56 66 5
57 58 1
57 67 4
58 59 2
58 68 5
59 60 1
59 69 3
60 70 2
61 62 5
61 71 5
62 63 1
62 72 1
63 64 1
63 73 2
64 65 4
64 74 5
65 66 4
65 75 2
66 67 5
66 76 1
67 68 1
67 77 4
68 69 2
68 78 2
69 70 1
69 79 2
70 80 2
71 72 2
71 81 1
72 73 5
72 82 5
73 74 5
73 83 3
74 75 3
74 84 3
75 76 1
75 85 5
76 77 1
76 86 3
77 78 5
77 87 1
78 79 4
78 88 5
79 80 2
79 89 3
80 90 2
81 82 1
81 91 4
82 83 4
82 92 5
83 84 4
83 93 5
84 85 5
84 94 2
85 86 3
85 95 2
86 87 1
86 96 3
87 88 2
87 97 5
88 89 2
88 98 4
89 90 2
89 99 3
90 100 2
91 92 1
92 93 2
93 94 3
94 95 1
95 96 4
96 97 2
97 98 5
98 99 1
99 100 5
