100 180
1 2 3
1 11 4
2 3 1
2 12 2
3 4 4
3 13 2
4 5 5
4 14 2
5 6 5
5 15 1
6 7 3
6 16 4
7 8 4
7 17 4
8 9 5
8 18 3
9 10 3
9 19 4
10 20 4
11 12 2
11 21 4
12 13 5
12 22 5
13 14 3
13 23 3
14 15 4
14 24 5
15 16 5
15 25 3
16 17 3
16 26 4
17 18 3
17 27 4
18 19 5
18 28 5
19 20 2
19 29 2
20 30 4
21 22 5
21 31 1
22 23 2
22 32 3
23 24 1
23 33 1
24 25 1
24 34 3
25 26 1
25 35 1
26 27 3
26 36 3
27 28 4
27 37 2
28 29 5
28 38 5
29 30 2
29 39 5
30 40 3
31 32 5
31 41 2
32 33 5
32 42 3
33 34 4
33 43 4
34 35 2
34 44 4
35 36 4
35 45 4
36 37 2
36 46 3
37 38 4
37 47 2
38 39 3
38 48 2
39 40 3
39 49 4
40 50 4
41 42 5
41 51 1
42 43 2
42 52 2
43 44 5
43 53 2
44 45 1
44 54 3
45 46 1
45 55 5
46 47 2
46 56 5
47 48 1
47 57 5
48 49 1
48 58 1
49 50 4
49 59 2
50 60 1
51 52 2
51 61 4
52 53 2
52 62 3
53 54 2
53 63 3
54 55 3
54 64 1
55 56 4
55 65 5
56 57 4
56 66 4
57 58 1
57 67 3
58 59 3
58 68 1
59 60 5
59 69 4
60 70 3
61 62 4
61 71 5
62 63 1
62 72 3
63 64 5
63 73 4
64 65 3
64 74 1
65 66 1
65 75 5
66 67 1
66 76 4
67 68 4
67 77 1
68 69 5
68 78 2
69 70 4
69 79 2
70 80 3
71 72 5
71 81 1
72 73 4
72 82 1
73 74 5
73 83 3
74 75 3
74 84 2
75 76 3
75 85 1
76 77 5
76 86 4
77 78 4
77 87 1
78 79 4
78 88 1
79 80 3
79 89 2
80 90 5
81 82 3
81 91 1
82 83 2
82 92 5
83 84 2
83 93 1
84 85 3
84 94 5
85 86 3
85 95 1
86 87 3
86 96 1
87 88 5
87 97 2
88 89 2
88 98 4
89 90 4
89 99 5
90 100 3
91 92 2
92 93 2
93 94 5
94 95 2
95 96 2
96 97 5
97 98 4
98 99 1
99 100 2
