50 1225
1 2 569
1 3 403
1 4 280
1 5 561
1 6 256
1 7 653
1 8 580
1 9 298
1 10 429
1 11 159
1 12 506
1 13 518
1 14 576
1 15 265
1 16 859
1 17 502
1 18 533
1 19 287
1 20 551
1 21 510
1 22 651
1 23 529
1 24 306
1 25 262
1 26 681
1 27 290
1 28 615
1 29 370
1 30 162
1 31 330
1 32 500
1 33 568
1 34 633
1 35 676
1 36 250
1 37 161
1 38 660
1 39 646
1 40 605
1 41 389
1 42 259
1 43 376
1 44 132
1 45 317
1 46 191
1 47 307
1 48 360
1 49 223
1 50 745
2 3 367
2 4 629
2 5 20
2 6 316
2 7 635
2 8 398
2 9 518
2 10 182
2 11 482
2 12 247
2 13 556
2 14 882
2 15 720
2 16 413
2 17 640
2 18 842
2 19 856
2 20 771
2 21 131
2 22 317
2 23 238
2 24 727
2 25 821
2 26 492
2 27 858
2 28 835
2 29 202
2 30 407
2 31 241
2 32 68
2 33 358
2 34 261
2 35 109
2 36 417
2 37 727
2 38 823
2 39 857
2 40 382
2 41 462
2 42 786
2 43 741
2 44 449
2 45 421
2 46 737
2 47 393
2 48 377
2 49 598
2 50 844
3 4 619
3 5 375
3 6 297
3 7 837
3 8 650
3 9 559
3 10 190
3 11 434
3 12 501
3 13 716
3 14 924
3 15 652
3 16 774
3 17 757
3 18 880
3 19 641
3 20 857
3 21 415
3 22 265
3 23 175
3 24 684
3 25 654
3 26 762
3 27 643
3 28 926
3 29 232
3 30 291
3 31 288
3 32 327
3 33 617
3 34 585
3 35 463
3 36 443
3 37 551
3 38 945
3 39 954
3 40 202
3 41 578
3 42 516
3 43 736
3 44 280
3 45 499
3 46 593
3 47 468
3 48 42
3 49 565
3 50 1003
4 5 614
4 6 350
4 7 422
4 8 446
4 9 121
4 10 562
4 11 185
4 12 454
4 13 299
4 14 307
4 15 120
4 16 781
4 17 244
4 18 263
4 19 419
4 20 271
4 21 521
4 22 821
4 23 691
4 24 103
4 25 319
4 26 516
4 27 422
4 28 335
4 29 481
4 30 327
4 31 409
4 32 565
4 33 454
4 34 572
4 35 717
4 36 213
4 37 294
4 38 381
4 39 366
4 40 805
4 41 227
4 42 491
4 43 119
4 44 350
4 45 217
4 46 242
4 47 239
4 48 581
4 49 57
4 50 471
5 6 307
5 7 614
5 8 377
5 9 502
5 10 188
5 11 470
5 12 227
5 13 536
5 14 863
5 15 706
5 16 401
5 17 621
5 18 824
5 19 849
5 20 752
5 21 111
5 22 337
5 23 254
5 24 713
5 25 812
5 26 472
5 27 851
5 28 815
5 29 199
5 30 400
5 31 232
5 32 62
5 33 338
5 34 242
5 35 114
5 36 403
5 37 719
5 38 803
5 39 837
5 40 399
5 41 443
5 42 783
5 43 725
5 44 444
5 45 404
5 46 727
5 47 377
5 48 384
5 49 584
5 50 823
6 7 547
6 8 392
6 9 269
6 10 211
6 11 176
6 12 275
6 13 421
6 14 644
6 15 419
6 16 618
6 17 460
6 18 600
6 19 543
6 20 564
6 21 256
6 22 471
6 23 341
6 24 436
6 25 504
6 26 504
6 27 546
6 28 633
6 29 133
6 30 100
6 31 75
6 32 247
6 33 367
6 34 395
6 35 421
6 36 150
6 37 411
6 38 649
6 39 661
6 40 462
6 41 282
6 42 495
6 43 469
6 44 155
6 45 201
6 46 421
6 47 171
6 48 268
6 49 306
6 50 706
7 8 242
7 9 356
7 10 689
7 11 498
7 12 387
7 13 135
7 14 412
7 15 533
7 16 527
7 17 187
7 18 397
7 19 842
7 20 278
7 21 505
