12 66
1 2 271
1 3 625
1 4 692
1 5 433
1 6 745
1 7 561
1 8 991
1 9 934
1 10 541
1 11 113
1 12 734
2 3 781
2 4 499
2 5 323
2 6 682
2 7 623
2 8 869
2 9 896
2 10 382
2 11 385
2 12 743
3 4 842
3 5 608
3 6 582
3 7 268
3 8 862
3 9 625
3 10 707
3 11 588
3 12 414
4 5 283
4 6 374
4 7 579
4 8 413
4 9 571
4 10 160
4 11 789
4 12 547
5 6 358
5 7 374
5 8 565
5 9 574
5 10 123
5 11 518
5 12 440
6 7 325
6 8 289
6 9 219
6 10 340
6 11 801
6 12 194
7 8 613
7 9 425
7 10 455
7 11 575
7 12 200
8 9 302
8 10 487
8 11 1062
8 12 452
9 10 558
9 11 975
9 12 226
10 11 633
10 12 472
11 12 764
