50 1225
1 2 835
1 3 343
1 4 396
1 5 569
1 6 511
1 7 139
1 8 518
1 9 904
1 10 759
1 11 132
1 12 514
1 13 807
1 14 564
1 15 189
1 16 623
1 17 632
1 18 72
1 19 893
1 20 501
1 21 86
1 22 498
1 23 397
1 24 246
1 25 717
1 26 406
1 27 218
1 28 378
1 29 156
1 30 202
1 31 599
1 32 578
1 33 265
1 34 359
1 35 667
1 36 764
1 37 310
1 38 677
1 39 823
1 40 363
1 41 541
1 42 537
1 43 618
1 44 208
1 45 712
1 46 122
1 47 763
1 48 891
1 49 674
1 50 401
2 3 698
2 4 646
2 5 1218
2 6 405
2 7 974
2 8 596
2 9 879
2 10 323
2 11 807
2 12 374
2 13 148
2 14 295
2 15 1004
2 16 1065
2 17 965
2 18 876
2 19 757
2 20 428
2 21 829
2 22 363
2 23 680
2 24 801
2 25 752
2 26 701
2 27 673
2 28 458
2 29 991
2 30 652
2 31 984
2 32 730
2 33 811
2 34 574
2 35 664
2 36 376
2 37 918
2 38 555
2 39 726
2 40 582
2 41 1206
2 42 515
2 43 497
2 44 633
2 45 488
2 46 939
2 47 936
2 48 794
2 49 892
2 50 586
3 4 584
3 5 912
3 6 546
3 7 435
3 8 671
3 9 1097
3 10 764
3 11 438
3 12 522
3 13 734
3 14 522
3 15 521
3 16 933
3 17 912
3 18 323
3 19 1046
3 20 273
3 21 270
3 22 341
3 23 603
3 24 134
3 25 907
3 26 63
3 27 413
3 28 319
3 29 454
3 30 358
3 31 890
3 32 783
3 33 132
3 34 493
3 35 831
3 36 792
3 37 633
3 38 793
3 39 981
3 40 118
3 41 884
3 42 646
3 43 714
3 44 237
3 45 795
3 46 365
3 47 1007
3 48 1058
3 49 921
3 50 114
4 5 574
4 6 240
4 7 502
4 8 124
4 9 522
4 10 438
4 11 282
4 12 274
4 13 555
4 14 357
4 15 473
4 16 436
4 17 364
4 18 468
4 19 497
4 20 538
4 21 458
4 22 461
4 23 34
4 24 568
4 25 330
4 26 639
4 27 188
4 28 337
4 29 511
4 30 233
4 31 364
4 32 200
4 33 589
4 34 103
4 35 271
4 36 423
4 37 291
4 38 287
4 39 427
4 40 513
4 41 565
4 42 170
4 43 245
4 44 347
4 45 337
4 46 516
4 47 426
4 48 498
4 49 344
4 50 556
5 6 813
5 7 520
5 8 655
5 9 776
5 10 997
5 11 485
5 12 843
5 13 1128
5 14 924
5 15 419
5 16 276
5 17 396
5 18 607
5 19 853
5 20 1015
5 21 650
5 22 973
5 23 541
5 24 812
5 25 671
5 26 975
5 27 581
5 28 833
5 29 507
5 30 626
5 31 344
5 32 574
5 33 829
5 34 646
5 35 696
5 36 971
5 37 310
5 38 785
5 39 797
5 40 912
5 41 33
5 42 729
5 43 785
5 44 723
5 45 858
5 46 593
5 47 564
5 48 824
5 49 509
5 50 954
6 7 644
6 8 210
6 9 600
6 10 248
6 11 441
6 12 41
6 13 322
6 14 121
6 15 647
6 16 666
6 17 576
6 18 571
6 19 520
6 20 391
6 21 538
6 22 292
6 23 274
6 24 586
6 25 426
6 26 585
6 27 305
6 28 228
6 29 657
6 30 309
6 31 588
6 32 354
6 33 604
6 34 178
6 35 336
6 36 259
6 37 519
6 38 262
6 39 461
6 40 441
6 41 803
6 42 139
6 43 179
6 44 357
6 45 250
6 46 631
6 47 585
6 48 540
6 49 522
6 50 474
7 8 626
7 9 983
7 10 890
7 11 220
7 12 649
7 13 945
7 14 703
7 15 101
7 16 637
7 17 673
7 18 114
7 19 988
7 20 629
7 21 170
7 22 635
7 23 495
7 24 312
7 25 805
7 26 493
7 27 342
7 28 517
7 29 19
7 30 336
7 31 631
7 32 664
7 33 325
7 34 483
7 35 766
7 36 892
7 37 332
7 38 789
7 39 918
7 40 481
7 41 489
7 42 656
7 43 737
7 44 344
7 45 831
7 46 75
7 47 822
7 48 981
7 49 734
7 50 513
8 9 427
8 10 342
8 11 406
8 12 252
8 13 484
8 14 331
8 15 596
8 16 470
8 17 370
8 18 589
8 19 383
8 20 578
8 21 575
8 22 487
8 23 138
8 24 672
8 25 238
8 26 722
8 27 303
8 28 386
8 29 635
8 30 341
8 31 387
8 32 144
8 33 692
8 34 179
8 35 161
8 36 317
8 37 399
8 38 163
8 39 314
8 40 585
8 41 651
8 42 81
8 43 132
8 44 442
8 45 218
8 46 638
8 47 377
8 48 389
8 49 312
8 50 626
9 10 556
9 11 775
9 12 640
9 13 733
9 14 700
9 15 922
9 16 500
9 17 380
9 18 976
9 19 137
9 20 991
9 21 974
9 22 892
9 23 511
9 24 1090
9 25 191
9 26 1149
9 27 709
9 28 809
9 29 986
9 30 755
9 31 434
9 32 326
9 33 1111
9 34 604
9 35 269
9 36 503
9 37 672
9 38 345
9 39 153
9 40 1013
9 41 791
9 42 468
9 43 424
9 44 865
9 45 395
9 46 1015
9 47 212
9 48 93
9 49 274
9 50 1053
10 11 682
10 12 253
10 13 177
10 14 243
10 15 887
10 16 800
10 17 685
10 18 819
10 19 434
10 20 552
10 21 786
10 22 450
10 23 465
10 24 823
10 25 441
10 26 793
10 27 549
10 28 448
10 29 903
10 30 556
10 31 714
10 32 449
10 33 840
10 34 412
10 35 359
10 36 53
10 37 729
10 38 246
10 39 403
10 40 650
10 41 993
10 42 269
10 43 214
10 44 600
10 45 172
10 46 879
10 47 629
10 48 471
10 49 597
10 50 675
11 12 454
11 13 757
11 14 519
11 15 205
11 16 500
11 17 501
11 18 203
11 19 771
11 20 535
11 21 214
11 22 506
11 23 275
11 24 365
11 25 591
11 26 502
11 27 137
11 28 370
11 29 229
11 30 157
11 31 470
11 32 450
11 33 385
11 34 270
11 35 547
11 36 680
11 37 194
11 38 569
11 39 701
11 40 426
11 41 462
11 42 438
11 43 518
11 44 238
11 45 612
11 46 240
11 47 630
11 48 766
11 49 541
11 50 469
12 13 303
12 14 83
12 15 659
12 16 704
12 17 616
12 18 571
12 19 556
12 20 354
12 21 535
12 22 253
12 23 308
12 24 571
12 25 467
12 26 558
12 27 317
12 28 203
12 29 664
12 30 313
12 31 627
12 32 396
12 33 589
12 34 201
12 35 377
12 36 272
12 37 545
12 38 299
12 39 499
12 40 413
12 41 832
12 42 181
12 43 217
12 44 347
12 45 280
12 46 631
12 47 627
12 48 578
12 49 564
12 50 445
13 14 242
13 15 961
13 16 953
13 17 846
13 18 858
13 19 609
13 20 483
13 21 816
13 22 394
13 23 587
13 24 818
13 25 615
13 26 749
13 27 619
13 28 447
13 29 961
13 30 611
13 31 869
13 32 608
13 33 832
13 34 500
13 35 531
13 36 230
13 37 840
13 38 418
13 39 581
13 40 615
13 41 1120
13 42 404
13 43 371
13 44 620
13 45 347
13 46 920
13 47 802
13 48 647
13 49 765
13 50 630
14 15 721
14 16 787
14 17 698
14 18 616
14 19 605
14 20 315
14 21 575
14 22 212
14 23 391
14 24 589
14 25 535
14 26 550
14 27 382
14 28 213
14 29 718
14 30 370
14 31 709
14 32 474
14 33 605
14 34 279
