200 19900
1 2 479
1 3 431
1 4 255
1 5 407
1 6 635
1 7 179
1 8 266
1 9 552
1 10 486
1 11 594
1 12 638
1 13 339
1 14 646
1 15 381
1 16 491
1 17 236
1 18 387
1 19 456
1 20 246
1 21 764
1 22 555
1 23 642
1 24 646
1 25 363
1 26 470
1 27 366
1 28 217
1 29 453
1 30 324
1 31 709
1 32 539
1 33 288
1 34 338
1 35 558
1 36 117
1 37 360
1 38 476
1 39 312
1 40 362
1 41 273
1 42 468
1 43 534
1 44 547
1 45 536
1 46 278
1 47 452
1 48 260
1 49 288
1 50 657
1 51 320
1 52 92
1 53 638
1 54 481
1 55 726
1 56 473
1 57 394
1 58 115
1 59 481
1 60 523
1 61 348
1 62 242
1 63 618
1 64 336
1 65 531
1 66 100
1 67 672
1 68 461
1 69 684
1 70 423
1 71 544
1 72 243
1 73 676
1 74 683
1 75 479
1 76 185
1 77 180
1 78 319
1 79 611
1 80 513
1 81 586
1 82 278
1 83 175
1 84 459
1 85 475
1 86 408
1 87 327
1 88 428
1 89 574
1 90 487
1 91 127
1 92 387
1 93 372
1 94 176
1 95 353
1 96 718
1 97 117
1 98 363
1 99 487
1 100 572
1 101 484
1 102 285
1 103 295
1 104 468
1 105 418
1 106 301
1 107 213
1 108 586
1 109 364
1 110 46
1 111 150
1 112 704
1 113 246
1 114 88
1 115 582
1 116 224
1 117 532
1 118 450
1 119 670
1 120 323
1 121 653
1 122 593
1 123 354
1 124 130
1 125 282
1 126 550
1 127 504
1 128 429
1 129 714
1 130 414
1 131 373
1 132 568
1 133 524
1 134 594
1 135 519
1 136 349
1 137 435
1 138 809
1 139 336
1 140 419
1 141 443
1 142 380
1 143 520
1 144 110
1 145 323
1 146 430
1 147 391
1 148 515
1 149 211
1 150 294
1 151 347
1 152 302
1 153 386
1 154 451
1 155 312
1 156 221
1 157 225
1 158 235
1 159 114
1 160 630
1 161 38
1 162 415
1 163 283
1 164 515
1 165 634
1 166 249
1 167 54
1 168 460
1 169 438
1 170 485
1 171 125
1 172 399
1 173 572
1 174 481
1 175 192
1 176 500
1 177 382
1 178 648
1 179 409
1 180 509
1 181 436
1 182 302
1 183 414
1 184 514
1 185 220
1 186 367
1 187 412
1 188 450
1 189 392
1 190 490
1 191 364
1 192 237
1 193 595
1 194 472
1 195 548
1 196 730
1 197 539
1 198 110
1 199 210
1 200 397
2 3 111
2 4 574
2 5 770
2 6 1088
2 7 450
2 8 412
2 9 921
2 10 641
2 11 664
2 12 753
2 13 680
2 14 1117
2 15 861
2 16 950
2 17 356
2 18 725
2 19 837
2 20 251
2 21 888
2 22 953
2 23 1026
2 24 1124
2 25 799
2 26 717
2 27 804
2 28 600
2 29 805
2 30 182
2 31 1183
2 32 1019
2 33 667
2 34 508
2 35 878
2 36 525
2 37 606
2 38 116
2 39 578
2 40 604
2 41 459
2 42 566
2 43 58
2 44 1024
2 45 100
2 46 658
2 47 697
2 48 479
2 49 765
2 50 956
2 51 246
2 52 405
2 53 950
2 54 939
2 55 898
2 56 883
2 57 341
2 58 522
2 59 878
2 60 894
2 61 606
2 62 644
2 63 713
2 64 745
2 65 627
2 66 580
2 67 1106
2 68 844
2 69 957
2 70 829
2 71 700
2 72 253
2 73 1115
2 74 857
2 75 612
2 76 659
2 77 559
2 78 385
2 79 792
2 80 911
2 81 1017
2 82 745
2 83 515
2 84 884
2 85 883
2 86 169
2 87 277
2 88 602
2 89 955
2 90 849
2 91 420
2 92 582
2 93 592
2 94 493
2 95 128
2 96 883
2 97 496
2 98 182
2 99 927
2 100 987
2 101 866
2 102 385
2 103 188
2 104 197
2 105 894
2 106 700
2 107 624
2 108 1050
2 109 133
2 110 439
2 111 623
2 112 1168
2 113 627
2 114 393
2 115 825
2 116 666
2 117 866
2 118 929
2 119 1149
2 120 161
2 121 774
2 122 1056
2 123 550
2 124 395
