25 300
1 2 455
1 3 319
1 4 848
1 5 282
1 6 519
1 7 694
1 8 211
1 9 817
1 10 806
1 11 776
1 12 476
1 13 1012
1 14 904
1 15 543
1 16 611
1 17 851
1 18 871
1 19 853
1 20 676
1 21 610
1 22 1110
1 23 628
1 24 1031
1 25 971
2 3 171
2 4 404
2 5 318
2 6 614
2 7 555
2 8 244
2 9 362
2 10 438
2 11 402
2 12 65
2 13 747
2 14 724
2 15 314
2 16 188
2 17 491
2 18 435
2 19 818
2 20 682
2 21 276
2 22 818
2 23 452
2 24 649
2 25 866
3 4 533
3 5 301
3 6 627
3 7 651
3 8 124
3 9 519
3 10 602
3 11 566
3 12 223
3 13 890
3 14 841
3 15 423
3 16 358
3 17 654
3 18 552
3 19 889
3 20 732
3 21 424
3 22 970
3 23 554
3 24 818
3 25 963
4 5 712
4 6 967
4 7 802
4 8 639
4 9 140
4 10 482
4 11 455
4 12 413
4 13 825
4 14 893
4 15 592
4 16 346
4 17 522
4 18 50
4 19 1078
4 20 987
4 21 482
4 22 847
4 23 706
4 24 576
4 25 1072
5 6 326
5 7 417
5 8 203
5 9 640
5 10 546
5 11 520
5 12 299
5 13 730
5 14 627
5 15 267
5 16 401
5 17 586
5 18 748
5 19 612
5 20 444
5 21 354
5 22 828
5 23 345
5 24 769
5 25 711
6 7 310
6 8 525
6 9 864
6 10 641
6 11 633
6 12 573
6 13 655
6 14 487
6 15 385
6 16 623
6 17 658
6 18 1009
6 19 345
6 20 171
6 21 507
6 22 765
6 23 330
6 24 825
6 25 486
7 8 599
7 9 675
7 10 378
7 11 383
7 12 494
7 13 349
7 14 210
7 15 242
7 16 469
7 17 379
7 18 850
7 19 277
7 20 215
7 21 324
7 22 458
7 23 104
7 24 527
7 25 312
8 9 606
8 10 625
8 11 593
8 12 270
8 13 876
8 14 801
8 15 397
8 16 409
8 17 674
8 18 663
8 19 813
8 20 648
8 21 433
8 22 965
8 23 512
8 24 849
8 25 903
9 10 342
9 11 317
9 12 349
9 13 685
9 14 756
9 15 481
9 16 245
9 17 382
9 18 190
9 19 950
9 20 868
9 21 363
9 22 709
9 23 583
9 24 445
9 25 936
10 11 36
10 12 379
10 13 349
10 14 416
10 15 287
10 16 256
10 17 53
10 18 532
10 19 635
10 20 591
10 21 195
10 22 395
10 23 314
10 24 225
10 25 600
11 12 344
11 13 383
11 14 439
11 15 268
11 16 219
11 17 90
11 18 506
11 19 647
11 20 593
11 21 167
11 22 431
11 23 310
11 24 256
11 25 620
12 13 683
12 14 659
12 15 252
12 16 139
12 17 432
12 18 449
12 19 760
12 20 630
12 21 212
12 22 755
12 23 391
12 24 595
12 25 804
13 14 190
13 15 479
13 16 587
13 17 304
13 18 875
13 19 461
13 20 522
13 21 471
13 22 109
13 23 386
13 24 316
13 25 347
14 15 417
14 16 598
14 17 389
14 18 944
14 19 272
14 20 340
14 21 458
14 22 295
14 23 289
14 24 472
14 25 186
15 16 247
15 17 322
15 18 638
15 19 510
15 20 396
15 21 121
15 22 571
15 23 138
15 24 505
15 25 552
16 17 309
16 18 391
16 19 746
16 20 642
16 21 145
16 22 646
16 23 368
16 24 461
16 25 762
17 18 572
17 19 623
17 20 594
17 21 242
17 22 343
17 23 328
17 24 182
17 25 575
18 19 1127
18 20 1033
18 21 529
18 22 896
18 23 754
18 24 622
18 25 1122
19 20 177
19 21 601
19 22 559
19 23 377
19 24 735
19 25 160
20 21 505
20 22 631
20 23 286
20 24 740
20 25 315
21 22 545
21 23 225
21 24 421
21 25 617
22 23 489
22 24 292
22 25 432
23 24 497
23 25 414
24 25 652
