12 66
1 2 644
1 3 621
1 4 378
1 5 364
1 6 68
1 7 535
1 8 237
1 9 63
1 10 400
1 11 892
1 12 295
2 3 835
2 4 677
2 5 386
2 6 593
2 7 809
2 8 684
2 9 581
2 10 250
2 11 273
2 12 370
3 4 986
3 5 841
3 6 662
3 7 93
3 8 857
3 9 607
3 10 730
3 11 936
3 12 572
4 5 292
4 6 326
4 7 905
4 8 152
4 9 380
4 10 459
4 11 950
4 12 496
5 6 296
5 7 776
5 8 309
5 9 319
5 10 175
5 11 659
5 12 275
6 7 579
6 8 198
6 9 55
6 10 345
6 11 849
6 12 263
7 8 772
7 9 524
7 10 679
7 11 936
7 12 515
8 9 254
8 10 441
8 11 954
8 12 424
9 10 339
9 11 829
9 12 232
10 11 515
10 12 167
11 12 601
