12 66
1 2 400
1 3 310
1 4 63
1 5 222
1 6 283
1 7 459
1 8 521
1 9 665
1 10 186
1 11 615
1 12 330
2 3 710
2 4 399
2 5 575
2 6 248
2 7 810
2 8 627
2 9 524
2 10 317
2 11 516
2 12 519
3 4 317
3 5 250
3 6 552
3 7 323
3 8 605
3 9 907
3 10 442
3 11 846
3 12 431
4 5 275
4 6 244
4 7 506
4 8 458
4 9 712
4 10 138
4 11 665
4 12 267
5 6 504
5 7 241
5 8 711
5 9 666
5 10 409
5 11 602
5 12 516
6 7 743
6 8 387
6 9 723
6 10 109
6 11 696
6 12 273
7 8 905
7 9 801
7 10 644
7 11 731
7 12 715
8 9 1104
8 10 381
8 11 1072
8 12 194
9 10 730
9 11 69
9 12 948
10 11 693
10 12 220
11 12 909
