200 19900
1 2 315
1 3 220
1 4 443
1 5 179
1 6 545
1 7 731
1 8 685
1 9 766
1 10 571
1 11 629
1 12 639
1 13 306
1 14 238
1 15 114
1 16 605
1 17 387
1 18 652
1 19 102
1 20 368
1 21 181
1 22 405
1 23 233
1 24 453
1 25 323
1 26 400
1 27 607
1 28 327
1 29 296
1 30 768
1 31 292
1 32 403
1 33 108
1 34 908
1 35 237
1 36 399
1 37 156
1 38 541
1 39 451
1 40 645
1 41 171
1 42 552
1 43 129
1 44 500
1 45 759
1 46 467
1 47 800
1 48 786
1 49 654
1 50 661
1 51 345
1 52 687
1 53 523
1 54 200
1 55 284
1 56 161
1 57 780
1 58 811
1 59 470
1 60 438
1 61 404
1 62 264
1 63 679
1 64 620
1 65 646
1 66 425
1 67 812
1 68 275
1 69 654
1 70 637
1 71 751
1 72 705
1 73 837
1 74 81
1 75 109
1 76 559
1 77 624
1 78 203
1 79 772
1 80 456
1 81 623
1 82 838
1 83 261
1 84 603
1 85 41
1 86 550
1 87 819
1 88 327
1 89 571
1 90 411
1 91 421
1 92 859
1 93 1003
1 94 662
1 95 588
1 96 521
1 97 151
1 98 583
1 99 434
1 100 447
1 101 523
1 102 457
1 103 310
1 104 503
1 105 920
1 106 258
1 107 554
1 108 565
1 109 554
1 110 654
1 111 76
1 112 821
1 113 671
1 114 345
1 115 834
1 116 530
1 117 749
1 118 156
1 119 511
1 120 971
1 121 304
1 122 668
1 123 649
1 124 774
1 125 746
1 126 845
1 127 857
1 128 833
1 129 635
1 130 183
1 131 679
1 132 485
1 133 336
1 134 788
1 135 290
1 136 258
1 137 742
1 138 325
1 139 798
1 140 205
1 141 593
1 142 247
1 143 354
1 144 216
1 145 754
1 146 595
1 147 457
1 148 732
1 149 925
1 150 507
1 151 345
1 152 492
1 153 728
1 154 732
1 155 58
1 156 633
1 157 135
1 158 727
1 159 330
1 160 483
1 161 313
1 162 523
1 163 619
1 164 958
1 165 661
1 166 287
1 167 158
1 168 271
1 169 70
1 170 746
1 171 530
1 172 933
1 173 443
1 174 97
1 175 106
1 176 438
1 177 915
1 178 692
1 179 629
1 180 477
1 181 430
1 182 851
1 183 525
1 184 945
1 185 831
1 186 748
1 187 217
1 188 230
1 189 659
1 190 542
1 191 990
1 192 251
1 193 193
1 194 404
1 195 893
1 196 201
1 197 468
1 198 596
1 199 585
1 200 786
2 3 459
2 4 333
2 5 371
2 6 311
2 7 475
2 8 469
2 9 497
2 10 444
2 11 568
2 12 382
2 13 203
2 14 538
2 15 239
2 16 395
2 17 136
2 18 471
2 19 385
2 20 440
2 21 195
2 22 162
2 23 121
2 24 215
2 25 333
2 26 174
2 27 418
2 28 383
2 29 83
2 30 575
2 31 319
2 32 256
2 33 412
2 34 599
2 35 415
2 36 327
2 37 197
2 38 246
2 39 366
2 40 390
2 41 149
2 42 263
2 43 442
2 44 242
2 45 547
2 46 198
2 47 509
2 48 474
2 49 354
2 50 670
2 51 72
2 52 495
2 53 211
2 54 232
2 55 53
2 56 468
2 57 559
2 58 513
2 59 514
2 60 402
2 61 283
2 62 421
2 63 716
2 64 395
2 65 467
2 66 271
2 67 496
2 68 523
2 69 374
2 70 441
2 71 492
2 72 487
2 73 522
2 74 396
2 75 221
2 76 320
2 77 459
2 78 431
2 79 529
2 80 358
2 81 312
2 82 524
2 83 410
2 84 353
2 85 325
2 86 322
2 87 550
2 88 14
2 89 376
2 90 389
2 91 269
2 92 553
2 93 704
2 94 707
2 95 497
2 96 209
2 97 164
2 98 324
2 99 200
2 100 510
2 101 332
2 102 552
2 103 53
2 104 258
2 105 613
2 106 164
2 107 248
2 108 258
2 109 268
2 110 405
2 111 386
2 112 523
2 113 413
2 114 29
2 115 521
2 116 216
2 117 465
2 118 343
2 119 243
2 120 708
2 121 487
2 122 365
2 123 520
2 124 465
2 125 434
2 126 625
2 127 543
2 128 518
2 129 378
2 130 202
2 131 611
2 132 192
2 133 241
2 134 473
2 135 228
2 136 118
2 137 488
2 138 334
2 139 484
2 140 211
2 141 502
2 142 222
2 143 337
2 144 390
2 145 543
2 146 464
2 147 172
2 148 555
2 149 664
2 150 553
2 151 182
2 152 177
2 153 587
2 154 460
2 155 262
2 156 434
2 157 422
2 158 475
2 159 95
2 160 219
2 161 195
2 162 273
2 163 321
2 164 688
2 165 418
2 166 451
2 167 164
2 168 135
2 169 383
2 170 430
2 171 603
2 172 667
2 173 189
2 174 234
2 175 339
2 176 512
2 177 609
2 178 495
2 179 328
2 180 346
2 181 159
2 182 538
2 183 403
2 184 685
2 185 572
2 186 469
2 187 426
2 188 318
2 189 439
2 190 370
2 191 706
2 192 465
2 193 451
2 194 160
2 195 600
2 196 473
2 197 299
2 198 417
2 199 349
2 200 474
3 4 659
3 5 91
3 6 578
3 7 920
3 8 887
3 9 949
3 10 522
3 11 525
3 12 679
3 13 515
3 14 326
3 15 328
3 16 807
3 17 566
3 18 862
3 19 120
3 20 234
3 21 265
3 22 588
3 23 342
3 24 509
3 25 543
3 26 589
3 27 597
3 28 545
3 29 403
3 30 741
3 31 239
3 32 415
3 33 252
3 34 995
3 35 84
3 36 617
3 37 262
3 38 705
3 39 403
3 40 833
3 41 316
3 42 633
3 43 228
3 44 562
3 45 748
3 46 644
3 47 968
3 48 928
3 49 738
3 50 510
3 51 456
3 52 895
3 53 640
3 54 416
3 55 448
3 56 139
3 57 775
3 58 972
3 59 326
3 60 359
3 61 616
3 62 110
3 63 510
3 64 818
3 65 856
3 66 433
3 67 934
3 68 427
3 69 714
3 70 628
3 71 782
3 72 705
3 73 958
3 74 209
3 75 249
3 76 594
3 77 594
3 78 28
3 79 966
3 80 673
3 81 727
3 82 972
3 83 118
3 84 641
3 85 181
3 86 578
3 87 1002
3 88 466
3 89 776
3 90 332
3 91 629
3 92 941
3 93 1069
3 94 490
3 95 512
3 96 667
3 97 314
3 98 768
3 99 493
3 100 295
3 101 530
3 102 281
3 103 430
3 104 691
3 105 1003
3 106 460
3 107 707
3 108 665
3 109 630
3 110 845
3 111 165
3 112 891
3 113 709
3 114 488
3 115 972
3 116 649
3 117 922
3 118 116
3 119 690
3 120 993
3 121 103
3 122 825
3 123 589
3 124 869
3 125 887
3 126 1048
3 127 990
3 128 956
3 129 821
3 130 393
3 131 574
3 132 577
3 133 347
3 134 900
3 135 503
3 136 356
3 137 932
3 138 265
3 139 902
3 140 260
3 141 515
3 142 277
3 143 298
3 144 421
3 145 742
3 146 544
3 147 548
3 148 696
3 149 945
3 150 354
3 151 393
3 152 620
3 153 667
3 154 777
3 155 232
3 156 838
3 157 292
3 158 754
3 159 508
3 160 551
3 161 519
3 162 572
3 163 780
3 164 987
3 165 854
3 166 110
3 167 301
3 168 465
3 169 178
3 170 861
3 171 356
3 172 958
3 173 625
3 174 238
3 175 316
3 176 280
3 177 998
3 178 899
3 179 788
3 180 691
3 181 605
3 182 988
3 183 484
3 184 965
3 185 855
3 186 924
3 187 409
3 188 449
3 189 666
3 190 751
3 191 1035
3 192 433
3 193 35
3 194 588
3 195 954
3 196 349
3 197 675
3 198 580
3 199 779
3 200 928
4 5 594
4 6 628
4 7 355
4 8 270
4 9 403
4 10 778
4 11 900
4 12 676
4 13 152
4 14 550
4 15 331
4 16 198
4 17 219
4 18 216
4 19 545
4 20 731
4 21 459
4 22 200
4 23 415
4 24 539
4 25 152
4 26 179
4 27 743
4 28 199
4 29 411
4 30 893
4 31 616
4 32 589
4 33 474
4 34 774
4 35 652
4 36 54
4 37 441
4 38 311
4 39 696
4 40 285
4 41 383
4 42 539
4 43 516
4 44 552
4 45 858
4 46 234
4 47 476
4 48 538
4 49 592
4 50 991
4 51 404
4 52 255
4 53 441
4 54 243
4 55 292
4 56 594
4 57 865
4 58 507
4 59 820
4 60 725
4 61 51
4 62 670
4 63 1031
4 64 225
4 65 210
4 66 605
4 67 614
4 68 460
4 69 644
4 70 763
4 71 773
4 72 798
4 73 636
4 74 492
4 75 426
4 76 633
4 77 788
4 78 637
4 79 372
4 80 25
4 81 525
4 82 602
4 83 662
4 84 655
4 85 478
4 86 641
4 87 447
4 88 343
4 89 158
4 90 708
4 91 71
4 92 745
4 93 902
4 94 1019
4 95 831
4 96 357
4 97 367
4 98 253
4 99 527
4 100 809
4 101 661
4 102 840
4 103 385
4 104 197
4 105 795
4 106 211
4 107 349
4 108 500
4 109 549
4 110 284
4 111 515
4 112 743
4 113 702
4 114 332
4 115 589
4 116 436
4 117 418
4 118 565
4 119 240
4 120 969
4 121 726
4 122 407
4 123 853
4 124 652
4 125 510
4 126 419
4 127 621
4 128 629
4 129 282
4 130 266
4 131 944
4 132 480
4 133 565
4 134 621
4 135 156
4 136 428
4 137 360
4 138 639
4 139 646
4 140 488
4 141 836
4 142 519
4 143 650
4 144 324
4 145 855
4 146 798
4 147 473
4 148 880
4 149 932
4 150 861
4 151 514
4 152 398
4 153 918
4 154 731
4 155 428
4 156 211
4 157 454
4 158 764
4 159 238
4 160 530
4 161 153
4 162 586
4 163 363
4 164 943
4 165 281
4 166 699
4 167 393
4 168 222
4 169 504
4 170 579
4 171 902
4 172 929
4 173 208
4 174 432
4 175 375
4 176 807
4 177 791
4 178 261
4 179 377
4 180 38
4 181 236
4 182 605
4 183 736
4 184 951
4 185 847
4 186 407
4 187 368
4 188 242
4 189 752
4 190 115
4 191 936
4 192 389
4 193 635
4 194 202
4 195 822
4 196 463
4 197 79
4 198 745
4 199 218
4 200 538
5 6 492
5 7 838
5 8 811
5 9 864
5 10 454
5 11 479
5 12 592
5 13 446
5 14 352
5 15 270
5 16 731
5 17 484
5 18 790
5 19 109
5 20 198
5 21 176
5 22 507
5 23 252
5 24 419
5 25 492
5 26 509
5 27 520
5 28 503
5 29 312
5 30 669
5 31 163
5 32 330
5 33 249
5 34 905
5 35 59
5 36 557
5 37 175
5 38 617
5 39 333
5 40 751
5 41 233
5 42 541
5 43 239
5 44 472
5 45 672
5 46 560
5 47 880
5 48 837
5 49 647
5 50 491
5 51 364
5 52 823
5 53 548
5 54 357
5 55 364
5 56 179
5 57 698
5 58 883
5 59 299
5 60 298
5 61 549
5 62 84
5 63 503
5 64 740
5 65 785
5 66 349
5 67 842
5 68 431
5 69 625
5 70 551
5 71 698
5 72 626
5 73 867
5 74 204
5 75 171
5 76 507
5 77 522
5 78 63
5 79 886
5 80 611
5 81 635
5 82 880
5 83 82
5 84 555
5 85 138
5 86 492
5 87 918
5 88 377
5 89 702
5 90 271
5 91 559
5 92 851
5 93 981
5 94 486
5 95 454
5 96 577
5 97 235
5 98 685
5 99 403
5 100 274
5 101 448
5 102 278
5 103 339
5 104 610
5 105 912
5 106 388
5 107 618
5 108 574
5 109 539
5 110 763
5 111 157
5 112 802
5 113 622
5 114 399
5 115 880
5 116 557
5 117 836
5 118 29
5 119 606
5 120 911
5 121 131
5 122 736
5 123 526
5 124 778
5 125 796
5 126 972
5 127 898
5 128 864
5 129 739
5 130 328
5 131 530
5 132 485
5 133 260
5 134 808
5 135 438
5 136 265
5 137 850
5 138 193
5 139 811
5 140 169
5 141 458
5 142 186
5 143 226
5 144 395
5 145 666
5 146 477
5 147 457
5 148 626
5 149 863
5 150 334
5 151 303
5 152 528
5 153 605
5 154 690
5 155 168
5 156 764
5 157 288
5 158 670
5 159 426
5 160 461
5 161 448
5 162 484
5 163 692
5 164 904
5 165 774
5 166 108
5 167 218
5 168 390
5 169 168
5 170 770
5 171 352
5 172 875
5 173 543
5 174 162
5 175 285
5 176 262
5 177 908
5 178 825
5 179 699
5 180 625
5 181 520
5 182 897
5 183 413
5 184 883
5 185 772
5 186 839
5 187 392
5 188 404
5 189 585
5 190 680
5 191 949
5 192 422
5 193 97
5 194 506
5 195 865
5 196 352
5 197 603
5 198 503
5 199 699
5 200 837
6 7 632
6 8 677
6 9 629
6 10 207
6 11 360
6 12 100
6 13 513
6 14 783
6 15 515
6 16 623
6 17 409
6 18 710
6 19 566
6 20 419
6 21 364
6 22 429
6 23 318
6 24 98
6 25 645
6 26 450
6 27 122
6 28 694
6 29 267
6 30 266
6 31 343
6 32 163
6 33 653
6 34 435
6 35 501
6 36 631
6 37 388
6 38 399
6 39 227
6 40 568
6 41 387
6 42 130
6 43 670
6 44 76
6 45 235
6 46 422
6 47 588
6 48 479
6 49 201
6 50 505
6 51 240
6 52 721
6 53 228
6 54 536
6 55 364
6 56 654
6 57 249
6 58 568
6 59 430
6 60 294
6 61 580
6 62 487
6 63 568
6 64 609
6 65 707
6 66 147
6 67 434
6 68 801
6 69 146
6 70 136
6 71 208
6 72 175
6 73 454
6 74 622
6 75 435
6 76 15
6 77 176
6 78 552
6 79 696
6 80 654
6 81 236
6 82 494
6 83 475
6 84 63
6 85 532
6 86 14
6 87 673
6 88 298
6 89 620
6 90 305
6 91 557
6 92 379
6 93 493
6 94 569
6 95 280
6 96 326
6 97 416
6 98 515
6 99 115
6 100 447
6 101 75
6 102 504
6 103 273
6 104 487
6 105 438
6 106 476
6 107 367
6 108 195
6 109 119
6 110 587
6 111 592
6 112 321
6 113 130
6 114 301
6 115 503
6 116 240
6 117 573
6 118 478
6 119 448
6 120 427
6 121 547
6 122 447
6 123 257
6 124 329
6 125 444
6 126 807
6 127 507
6 128 455
6 129 556
6 130 501
6 131 386
6 132 155
6 133 231
6 134 384
6 135 539
6 136 292
6 137 647
6 138 326
6 139 374
6 140 346
6 141 283
6 142 312
6 143 300
6 144 684
6 145 232
6 146 216
6 147 155
6 148 253
6 149 380
6 150 457
6 151 200
6 152 256
6 153 303
6 154 198
6 155 486
6 156 663
6 157 676
6 158 183
6 159 396
6 160 97
6 161 504
6 162 43
6 163 431
6 164 415
6 165 605
6 166 508
6 167 395
6 168 447
6 169 595
6 170 362
6 171 518
6 172 389
6 173 435
6 174 447
6 175 610
6 176 460
6 177 434
6 178 717
6 179 428
6 180 631
6 181 401
6 182 515
6 183 191
6 184 400
6 185 286
6 186 586
6 187 713
6 188 623
6 189 128
6 190 631
6 191 457
6 192 753
6 193 590
6 194 428
6 195 376
6 196 738
6 197 575
6 198 132
6 199 561
6 200 479
7 8 113
7 9 51
7 10 833
7 11 981
7 12 627
7 13 433
7 14 889
7 15 620
7 16 158
7 17 353
7 18 196
7 19 825
7 20 912
7 21 667
7 22 331
7 23 596
7 24 585
7 25 503
7 26 332
7 27 753
7 28 554
7 29 553
7 30 861
7 31 793
7 32 685
7 33 793
7 34 552
7 35 886
7 36 408
7 37 662
7 38 245
7 39 799
7 40 87
7 41 605
7 42 504
7 43 833
7 44 564
7 45 811
7 46 278
7 47 147
7 48 271
7 49 490
7 50 1110
7 51 513
7 52 170
7 53 405
7 54 547
7 55 473
7 56 893
7 57 805
