25 300
1 2 2
1 3 5
1 4 5
1 5 1
1 6 2
1 7 4
1 8 1
1 9 5
1 10 1
1 11 3
1 12 1
1 13 4
1 14 1
1 15 3
1 16 5
1 17 3
1 18 3
1 19 1
1 20 4
1 21 4
1 22 4
1 23 2
1 24 3
1 25 5
2 3 4
2 4 2
2 5 2
2 6 4
2 7 5
2 8 2
2 9 1
2 10 2
2 11 4
2 12 3
2 13 2
2 14 1
2 15 5
2 16 1
2 17 5
2 18 5
2 19 1
2 20 1
2 21 5
2 22 5
2 23 2
2 24 3
2 25 2
3 4 2
3 5 2
3 6 2
3 7 2
3 8 3
3 9 3
3 10 4
3 11 1
3 12 5
3 13 4
3 14 5
3 15 2
3 16 1
3 17 3
3 18 1
3 19 1
3 20 2
3 21 4
3 22 4
3 23 4
3 24 3
3 25 5
4 5 2
4 6 1
4 7 3
4 8 4
4 9 2
4 10 2
4 11 3
4 12 1
4 13 2
4 14 2
4 15 5
4 16 5
4 17 5
4 18 2
4 19 5
4 20 2
4 21 5
4 22 2
4 23 1
4 24 4
4 25 4
5 6 3
5 7 4
5 8 2
5 9 2
5 10 4
5 11 1
5 12 3
5 13 5
5 14 5
5 15 1
5 16 2
5 17 3
5 18 2
5 19 2
5 20 1
5 21 5
5 22 1
5 23 1
5 24 2
5 25 4
6 7 4
6 8 2
6 9 1
6 10 1
6 11 4
6 12 2
6 13 1
6 14 3
6 15 1
6 16 5
6 17 1
6 18 5
6 19 5
6 20 3
6 21 2
6 22 5
6 23 4
6 24 3
6 25 5
7 8 5
7 9 1
7 10 2
7 11 1
7 12 5
7 13 4
7 14 4
7 15 2
7 16 2
7 17 4
7 18 1
7 19 4
7 20 3
7 21 1
7 22 4
7 23 1
7 24 5
7 25 5
8 9 1
8 10 3
8 11 4
8 12 3
8 13 1
8 14 4
8 15 5
8 16 4
8 17 1
8 18 3
8 19 1
8 20 1
8 21 4
8 22 4
8 23 4
8 24 4
8 25 5
9 10 1
9 11 3
9 12 5
9 13 5
9 14 5
9 15 3
9 16 5
9 17 5
9 18 2
9 19 1
9 20 5
9 21 1
9 22 1
9 23 4
9 24 4
9 25 1
10 11 5
10 12 1
10 13 5
10 14 4
10 15 5
10 16 3
10 17 5
10 18 2
10 19 5
10 20 1
10 21 2
10 22 3
10 23 4
10 24 2
10 25 2
11 12 1
11 13 2
11 14 5
11 15 3
11 16 2
11 17 2
11 18 3
11 19 2
11 20 5
11 21 3
11 22 4
11 23 3
11 24 1
11 25 1
12 13 3
12 14 1
12 15 3
12 16 3
12 17 5
12 18 3
12 19 5
12 20 5
12 21 2
12 22 1
12 23 4
12 24 4
12 25 2
13 14 3
13 15 2
13 16 2
13 17 2
13 18 5
13 19 5
13 20 4
13 21 3
13 22 1
13 23 1
13 24 2
13 25 2
14 15 5
14 16 5
14 17 3
14 18 3
14 19 3
14 20 4
14 21 2
14 22 2
14 23 1
14 24 4
14 25 2
15 16 4
15 17 2
15 18 1
15 19 4
15 20 2
15 21 5
15 22 1
15 23 3
15 24 5
15 25 2
16 17 1
16 18 1
16 19 2
16 20 1
16 21 3
16 22 5
16 23 3
16 24 4
16 25 2
17 18 4
17 19 4
17 20 1
17 21 2
17 22 3
17 23 3
17 24 4
17 25 5
18 19 2
18 20 2
18 21 2
18 22 4
18 23 1
18 24 5
18 25 5
19 20 1
19 21 4
19 22 4
19 23 2
19 24 4
19 25 4
20 21 3
20 22 1
20 23 3
20 24 3
20 25 1
21 22 3
21 23 1
21 24 3
21 25 1
22 23 5
22 24 3
22 25 2
23 24 2
23 25 4
24 25 4
