50 1225
1 2 2
1 3 4
1 4 5
1 5 4
1 6 5
1 7 5
1 8 1
1 9 1
1 10 3
1 11 1
1 12 5
1 13 5
1 14 2
1 15 3
1 16 2
1 17 3
1 18 5
1 19 3
1 20 1
1 21 3
1 22 3
1 23 3
1 24 4
1 25 5
1 26 1
1 27 2
1 28 4
1 29 1
1 30 4
1 31 5
1 32 1
1 33 2
1 34 2
1 35 5
1 36 2
1 37 4
1 38 2
1 39 4
1 40 5
1 41 1
1 42 4
1 43 4
1 44 2
1 45 5
1 46 2
1 47 1
1 48 1
1 49 4
1 50 2
2 3 1
2 4 5
2 5 3
2 6 5
2 7 4
2 8 4
2 9 1
2 10 1
2 11 5
2 12 5
2 13 4
2 14 3
2 15 3
2 16 2
2 17 2
2 18 4
2 19 2
2 20 2
2 21 5
2 22 1
2 23 4
2 24 1
2 25 3
2 26 2
2 27 3
2 28 5
2 29 2
2 30 5
2 31 5
2 32 4
2 33 4
2 34 1
2 35 1
2 36 3
2 37 1
2 38 5
2 39 2
2 40 5
2 41 1
2 42 1
2 43 5
2 44 3
2 45 4
2 46 2
2 47 1
2 48 2
2 49 1
2 50 1
3 4 4
3 5 4
3 6 2
3 7 2
3 8 2
3 9 2
3 10 1
3 11 1
3 12 4
3 13 5
3 14 2
3 15 1
3 16 5
3 17 5
3 18 2
3 19 2
3 20 4
3 21 3
3 22 2
3 23 3
3 24 3
3 25 3
3 26 1
3 27 2
3 28 4
3 29 1
3 30 1
3 31 5
3 32 5
3 33 4
3 34 3
3 35 2
3 36 2
3 37 2
3 38 2
3 39 2
3 40 1
3 41 5
3 42 2
3 43 4
3 44 4
3 45 4
3 46 3
3 47 4
3 48 5
3 49 2
3 50 1
4 5 1
4 6 2
4 7 5
4 8 2
4 9 2
4 10 4
4 11 5
4 12 1
4 13 2
4 14 3
4 15 2
4 16 2
4 17 5
4 18 5
4 19 1
4 20 2
4 21 5
4 22 5
4 23 3
4 24 2
4 25 4
4 26 5
4 27 3
4 28 1
4 29 2
4 30 2
4 31 3
4 32 5
4 33 2
4 34 5
4 35 5
4 36 5
4 37 1
4 38 4
4 39 4
4 40 1
4 41 2
4 42 5
4 43 2
4 44 2
4 45 2
4 46 1
4 47 4
4 48 1
4 49 2
4 50 1
5 6 1
5 7 3
5 8 5
5 9 4
5 10 2
5 11 5
5 12 5
5 13 2
5 14 3
5 15 5
5 16 1
5 17 1
5 18 5
5 19 3
5 20 3
5 21 5
5 22 3
5 23 4
5 24 2
5 25 3
5 26 1
5 27 1
5 28 2
5 29 4
5 30 4
5 31 5
5 32 3
5 33 5
5 34 3
5 35 5
5 36 1
5 37 2
5 38 5
5 39 2
5 40 2
5 41 2
5 42 5
5 43 1
5 44 4
5 45 5
5 46 5
5 47 1
5 48 5
5 49 5
5 50 4
6 7 3
6 8 5
6 9 2
6 10 1
6 11 4
6 12 3
6 13 5
6 14 3
6 15 5
6 16 3
6 17 3
6 18 2
6 19 4
6 20 4
6 21 2
6 22 3
6 23 1
6 24 1
6 25 2
6 26 4
6 27 5
6 28 3
6 29 5
6 30 5
6 31 2
6 32 2
6 33 5
6 34 5
6 35 3
6 36 4
6 37 4
6 38 1
6 39 2
6 40 1
6 41 1
6 42 5
6 43 3
6 44 4
6 45 5
6 46 2
6 47 5
6 48 3
6 49 4
6 50 1
7 8 1
7 9 4
7 10 5
7 11 5
7 12 2
7 13 2
7 14 2
7 15 5
7 16 5
7 17 1
7 18 2
7 19 5
7 20 4
7 21 2
7 22 4
7 23 5
7 24 5
7 25 5
7 26 3
7 27 5
7 28 3
7 29 3
7 30 4
7 31 4
7 32 2
7 33 5
7 34 2
7 35 2
7 36 5
7 37 1
7 38 5
7 39 5
7 40 4
7 41 4
7 42 5
7 43 1
7 44 5
7 45 1
7 46 2
7 47 2
7 48 1
7 49 5
7 50 3
8 9 4
8 10 3
8 11 2
8 12 5
8 13 4
8 14 4
8 15 1
8 16 4
8 17 2
8 18 3
8 19 1
8 20 5
8 21 5
8 22 2
8 23 2
8 24 3
8 25 2
8 26 2
8 27 5
8 28 4
8 29 4
8 30 2
8 31 4
8 32 5
8 33 4
8 34 2
8 35 5
8 36 1
8 37 5
8 38 3
8 39 2
8 40 2
8 41 4
8 42 2
8 43 2
8 44 4
8 45 3
8 46 4
8 47 2
8 48 4
8 49 5
8 50 4
9 10 3
9 11 4
9 12 1
9 13 3
9 14 4
9 15 1
9 16 5
9 17 4
9 18 1
9 19 1
9 20 1
9 21 2
9 22 3
9 23 3
9 24 3
9 25 2
9 26 1
9 27 2
9 28 2
9 29 1
9 30 2
9 31 5
9 32 3
9 33 1
9 34 2
9 35 1
9 36 4
9 37 2
9 38 3
9 39 5
9 40 4
9 41 2
9 42 1
9 43 1
9 44 1
9 45 3
9 46 2
9 47 1
9 48 5
9 49 3
9 50 4
10 11 3
10 12 1
10 13 1
10 14 5
10 15 2
10 16 4
10 17 3
10 18 3
10 19 1
10 20 4
10 21 5
10 22 5
10 23 3
10 24 4
10 25 1
10 26 1
10 27 1
10 28 1
10 29 1
10 30 3
10 31 2
10 32 2
10 33 1
10 34 4
10 35 4
10 36 2
10 37 5
10 38 1
10 39 3
10 40 1
10 41 1
10 42 5
10 43 2
10 44 1
10 45 5
10 46 4
10 47 2
10 48 3
10 49 4
10 50 2
11 12 1
11 13 1
11 14 5
11 15 1
11 16 3
11 17 2
11 18 4
11 19 2
11 20 2
11 21 2
11 22 5
11 23 5
11 24 4
11 25 2
11 26 1
11 27 2
11 28 3
11 29 4
11 30 3
11 31 5
11 32 1
11 33 4
11 34 3
11 35 4
11 36 4
11 37 1
11 38 4
11 39 1
11 40 2
11 41 4
11 42 1
11 43 4
11 44 2
11 45 1
11 46 5
11 47 5
11 48 4
11 49 5
11 50 5
12 13 2
12 14 2
12 15 5
12 16 1
12 17 1
12 18 2
12 19 4
12 20 2
12 21 1
12 22 3
12 23 5
12 24 1
12 25 4
12 26 1
12 27 3
12 28 3
12 29 1
12 30 4
12 31 5
12 32 2
12 33 4
12 34 2
12 35 4
12 36 1
12 37 5
12 38 5
12 39 3
12 40 4
12 41 4
12 42 3
12 43 5
12 44 4
12 45 5
12 46 1
12 47 1
12 48 4
12 49 5
12 50 4
13 14 1
13 15 3
13 16 5
13 17 1
13 18 5
13 19 3
13 20 5
13 21 5
13 22 4
13 23 3
13 24 3
13 25 1
13 26 3
13 27 4
13 28 1
13 29 2
13 30 1
13 31 3
13 32 3
13 33 5
13 34 5
13 35 5
13 36 4
13 37 2
13 38 3
13 39 4
13 40 4
13 41 5
13 42 5
13 43 1
13 44 2
13 45 1
13 46 1
13 47 4
13 48 1
13 49 1
13 50 3
14 15 1
14 16 1
14 17 4
14 18 1
14 19 3
14 20 4
14 21 1
14 22 5
14 23 3
14 24 3
14 25 2
14 26 5
14 27 3
14 28 5
14 29 2
14 30 5
14 31 3
14 32 3
14 33 4
14 34 4
14 35 2
14 36 4
14 37 3
14 38 1
14 39 3
14 40 2
14 41 4
14 42 2
14 43 4
14 44 4
14 45 5
14 46 4
14 47 4
14 48 3
14 49 1
14 50 5
15 16 2
15 17 5
15 18 4
15 19 5
15 20 1
15 21 2
15 22 2
15 23 1
15 24 3
15 25 2
15 26 4
15 27 1
15 28 1
15 29 3
15 30 4
15 31 4
15 32 5
15 33 4
15 34 3
15 35 1
15 36 1
15 37 5
15 38 4
15 39 3
15 40 4
15 41 3
15 42 5
15 43 5
15 44 1
15 45 3
15 46 5
15 47 1
15 48 1
15 49 4
15 50 2
16 17 2
16 18 5
16 19 1
16 20 5
16 21 5
16 22 5
16 23 5
16 24 2
16 25 4
16 26 5
16 27 5
16 28 1
16 29 3
16 30 4
16 31 4
16 32 1
16 33 5
16 34 5
16 35 2
16 36 1
16 37 3
16 38 1
16 39 4
16 40 2
16 41 1
16 42 2
16 43 5
16 44 2
16 45 3
16 46 4
16 47 1
16 48 2
16 49 1
16 50 4
17 18 1
17 19 4
17 20 1
17 21 1
17 22 1
17 23 2
17 24 2
17 25 3
17 26 4
17 27 3
17 28 4
17 29 1
17 30 2
17 31 5
17 32 1
17 33 4
17 34 2
17 35 2
17 36 1
17 37 4
17 38 2
17 39 5
17 40 1
17 41 1
17 42 4
17 43 4
17 44 3
17 45 4
17 46 1
17 47 3
17 48 4
17 49 4
17 50 3
18 19 2
18 20 2
18 21 4
18 22 1
18 23 3
18 24 2
18 25 2
18 26 4
18 27 3
18 28 5
18 29 4
18 30 2
18 31 2
18 32 5
18 33 4
18 34 1
18 35 4
18 36 1
18 37 3
18 38 4
18 39 4
18 40 5
18 41 1
18 42 4
18 43 2
18 44 3
18 45 5
18 46 1
18 47 2
18 48 3
18 49 2
18 50 4
19 20 1
19 21 5
19 22 5
19 23 2
19 24 2
19 25 2
19 26 5
19 27 4
19 28 3
19 29 2
19 30 3
19 31 1
19 32 4
19 33 4
19 34 3
19 35 5
19 36 3
19 37 3
19 38 4
19 39 4
19 40 1
19 41 1
19 42 4
19 43 5
19 44 2
19 45 3
19 46 2
19 47 1
19 48 5
19 49 5
19 50 2
20 21 5
20 22 3
20 23 2
20 24 4
20 25 2
20 26 2
20 27 2
20 28 1
20 29 5
20 30 3
20 31 4
20 32 2
20 33 4
20 34 1
20 35 3
20 36 3
20 37 1
20 38 3
20 39 2
20 40 1
20 41 5
20 42 4
20 43 3
20 44 2
20 45 1
20 46 2
20 47 3
20 48 2
20 49 4
20 50 5
21 22 4
21 23 2
21 24 4
21 25 4
21 26 5
21 27 1
21 28 2
21 29 2
21 30 4
21 31 4
21 32 3
21 33 4
21 34 5
21 35 1
21 36 5
21 37 4
21 38 1
21 39 4
21 40 5
21 41 4
21 42 2
21 43 2
21 44 5
21 45 3
21 46 1
21 47 5
21 48 4
21 49 4
21 50 1
22 23 5
22 24 1
22 25 5
22 26 3
22 27 3
22 28 1
22 29 1
22 30 5
22 31 1
22 32 1
22 33 5
22 34 2
22 35 2
22 36 1
22 37 3
22 38 3
22 39 4
22 40 4
22 41 3
22 42 3
22 43 3
22 44 1
22 45 1
22 46 1
22 47 1
22 48 5
22 49 3
22 50 5
23 24 1
23 25 1
23 26 4
23 27 2
23 28 5
23 29 1
23 30 2
23 31 5
23 32 3
23 33 5
23 34 5
23 35 1
23 36 2
23 37 3
23 38 1
23 39 5
23 40 5
23 41 3
23 42 4
23 43 4
23 44 2
23 45 2
23 46 3
23 47 5
23 48 3
23 49 3
23 50 3
24 25 5
24 26 2
24 27 3
24 28 2
24 29 2
24 30 4
24 31 1
24 32 3
24 33 5
24 34 4
24 35 1
24 36 3
24 37 3
24 38 1
24 39 1
24 40 2
24 41 1
24 42 1
24 43 2
24 44 1
24 45 5
24 46 3
24 47 3
24 48 1
24 49 1
24 50 4
25 26 1
25 27 1
25 28 2
25 29 5
25 30 3
25 31 1
25 32 5
25 33 3
25 34 3
25 35 1
25 36 3
25 37 5
25 38 4
25 39 3
25 40 4
25 41 3
25 42 3
25 43 1
25 44 2
25 45 5
25 46 3
25 47 1
25 48 1
25 49 3
25 50 4
26 27 2
26 28 5
26 29 5
26 30 2
26 31 3
26 32 3
26 33 3
26 34 2
26 35 2
26 36 5
26 37 5
26 38 3
26 39 2
26 40 4
26 41 4
26 42 2
26 43 1
26 44 2
26 45 1
26 46 5
26 47 3
26 48 3
26 49 4
26 50 1
27 28 1
27 29 3
27 30 1
27 31 4
27 32 4
27 33 5
27 34 1
27 35 4
27 36 1
27 37 2
27 38 2
27 39 3
27 40 3
27 41 1
27 42 4
27 43 4
27 44 3
27 45 3
27 46 4
27 47 3
27 48 4
27 49 5
27 50 3
28 29 2
28 30 2
28 31 3
28 32 4
28 33 3
28 34 5
28 35 1
28 36 4
28 37 3
28 38 1
28 39 5
28 40 4
28 41 4
28 42 4
28 43 4
28 44 2
28 45 3
28 46 4
28 47 1
28 48 2
28 49 5
28 50 1
29 30 2
29 31 2
29 32 2
29 33 4
29 34 2
29 35 2
29 36 4
29 37 1
29 38 5
29 39 5
29 40 2
29 41 4
29 42 1
29 43 1
29 44 1
29 45 3
29 46 1
29 47 4
29 48 5
29 49 5
29 50 3
30 31 2
30 32 2
30 33 4
30 34 5
30 35 5
30 36 5
30 37 3
30 38 2
30 39 1
30 40 5
30 41 4
30 42 3
30 43 3
30 44 3
30 45 4
30 46 2
30 47 2
30 48 3
30 49 1
30 50 2
31 32 5
31 33 5
31 34 4
31 35 4
31 36 2
31 37 4
31 38 1
31 39 1
31 40 5
31 41 1
31 42 2
31 43 2
31 44 4
31 45 3
31 46 3
31 47 5
31 48 2
31 49 4
31 50 2
32 33 3
32 34 5
32 35 4
32 36 4
32 37 4
32 38 4
32 39 1
32 40 2
32 41 4
32 42 3
32 43 4
32 44 5
32 45 1
32 46 1
32 47 5
32 48 4
32 49 4
32 50 3
33 34 5
33 35 3
33 36 4
33 37 5
33 38 1
33 39 2
33 40 1
33 41 2
33 42 2
33 43 3
33 44 5
33 45 3
33 46 2
33 47 5
33 48 4
33 49 4
33 50 4
34 35 1
34 36 3
34 37 2
34 38 2
34 39 1
34 40 2
34 41 1
34 42 4
34 43 3
34 44 3
34 45 2
34 46 2
34 47 4
34 48 4
34 49 1
34 50 1
35 36 2
35 37 1
35 38 5
35 39 5
35 40 5
35 41 4
35 42 4
35 43 2
35 44 2
35 45 2
35 46 2
35 47 3
35 48 3
35 49 1
35 50 2
36 37 3
36 38 3
36 39 5
36 40 4
36 41 2
36 42 1
36 43 5
36 44 4
36 45 3
36 46 5
36 47 1
36 48 4
36 49 4
36 50 2
37 38 1
37 39 5
37 40 4
37 41 4
37 42 2
37 43 2
37 44 4
37 45 2
37 46 4
37 47 2
37 48 2
37 49 3
37 50 5
38 39 2
38 40 3
38 41 2
38 42 5
38 43 1
38 44 3
38 45 2
38 46 5
38 47 2
38 48 2
38 49 1
38 50 5
39 40 3
39 41 4
39 42 1
39 43 4
39 44 2
39 45 2
39 46 3
39 47 5
39 48 3
39 49 2
39 50 1
40 41 4
40 42 1
40 43 1
40 44 3
40 45 1
40 46 5
40 47 1
40 48 1
40 49 5
40 50 1
41 42 3
41 43 2
41 44 1
41 45 3
41 46 3
41 47 1
41 48 4
41 49 5
41 50 1
42 43 2
42 44 4
42 45 4
42 46 3
42 47 4
42 48 3
42 49 1
42 50 4
43 44 3
43 45 2
43 46 2
43 47 2
43 48 3
43 49 3
43 50 3
44 45 1
44 46 5
44 47 2
44 48 5
44 49 2
44 50 5
45 46 3
45 47 3
45 48 3
45 49 1
45 50 4
46 47 5
46 48 5
46 49 4
46 50 1
47 48 3
47 49 1
47 50 5
48 49 4
