100 4950
1 2 3
1 3 1
1 4 1
1 5 4
1 6 3
1 7 2
1 8 2
1 9 4
1 10 4
1 11 5
1 12 2
1 13 3
1 14 4
1 15 4
1 16 2
1 17 3
1 18 4
1 19 3
1 20 4
1 21 2
1 22 4
1 23 5
1 24 4
1 25 3
1 26 3
1 27 2
1 28 5
1 29 1
1 30 2
1 31 3
1 32 1
1 33 3
1 34 1
1 35 3
1 36 1
1 37 2
1 38 2
1 39 3
1 40 5
1 41 1
1 42 1
1 43 2
1 44 1
1 45 3
1 46 4
1 47 2
1 48 3
1 49 2
1 50 3
1 51 2
1 52 2
1 53 3
1 54 3
1 55 1
1 56 5
1 57 1
1 58 3
1 59 1
1 60 2
1 61 2
1 62 1
1 63 1
1 64 2
1 65 3
1 66 5
1 67 2
1 68 3
1 69 2
1 70 4
1 71 4
1 72 2
1 73 2
1 74 5
1 75 2
1 76 1
1 77 3
1 78 1
1 79 2
1 80 5
1 81 2
1 82 1
1 83 4
1 84 5
1 85 5
1 86 5
1 87 3
1 88 1
1 89 2
1 90 1
1 91 1
1 92 5
1 93 3
1 94 5
1 95 4
1 96 2
1 97 1
1 98 5
1 99 2
1 100 2
2 3 4
2 4 4
2 5 3
2 6 3
2 7 2
2 8 4
2 9 5
2 10 4
2 11 3
2 12 4
2 13 3
2 14 2
2 15 3
2 16 5
2 17 5
2 18 3
2 19 4
2 20 3
2 21 3
2 22 5
2 23 1
2 24 4
2 25 5
2 26 2
2 27 3
2 28 3
2 29 2
2 30 5
2 31 1
2 32 4
2 33 5
2 34 2
2 35 1
2 36 1
2 37 3
2 38 3
2 39 1
2 40 2
2 41 3
2 42 4
2 43 5
2 44 5
2 45 5
2 46 4
2 47 5
2 48 4
2 49 3
2 50 4
2 51 2
2 52 1
2 53 4
2 54 5
2 55 5
2 56 3
2 57 3
2 58 1
2 59 3
2 60 4
2 61 5
2 62 2
2 63 5
2 64 3
2 65 5
2 66 5
2 67 1
2 68 1
2 69 5
2 70 4
2 71 4
2 72 1
2 73 5
2 74 5
2 75 4
2 76 4
2 77 3
2 78 4
2 79 1
2 80 4
2 81 4
2 82 2
2 83 2
2 84 2
2 85 1
2 86 4
2 87 4
2 88 3
2 89 2
2 90 5
2 91 1
2 92 5
2 93 1
2 94 4
2 95 2
2 96 5
2 97 3
2 98 4
2 99 5
2 100 2
3 4 5
3 5 5
3 6 2
3 7 2
3 8 5
3 9 3
