100 4950
1 2 2
1 3 2
1 4 4
1 5 4
1 6 5
1 7 1
1 8 3
1 9 4
1 10 3
1 11 2
1 12 4
1 13 4
1 14 2
1 15 1
1 16 3
1 17 2
1 18 1
1 19 4
1 20 4
1 21 3
1 22 4
1 23 3
1 24 2
1 25 3
1 26 4
1 27 1
1 28 5
1 29 2
1 30 1
1 31 4
1 32 3
1 33 3
1 34 3
1 35 4
1 36 3
1 37 5
1 38 4
1 39 2
1 40 1
1 41 3
1 42 2
1 43 5
1 44 5
1 45 5
1 46 1
1 47 3
1 48 1
1 49 4
1 50 3
1 51 5
1 52 1
1 53 2
1 54 5
1 55 4
1 56 2
1 57 2
1 58 3
1 59 1
1 60 1
1 61 4
1 62 4
1 63 3
1 64 2
1 65 1
1 66 2
1 67 4
1 68 5
1 69 3
1 70 2
1 71 4
1 72 3
1 73 1
1 74 3
1 75 4
1 76 3
1 77 5
1 78 1
1 79 4
1 80 1
1 81 2
1 82 3
1 83 4
1 84 4
1 85 5
1 86 3
1 87 4
1 88 3
1 89 3
1 90 5
1 91 5
1 92 1
1 93 1
1 94 4
1 95 4
1 96 3
1 97 1
1 98 3
1 99 2
1 100 4
2 3 1
2 4 1
2 5 2
2 6 2
2 7 3
2 8 3
2 9 5
2 10 2
2 11 5
2 12 4
2 13 1
2 14 5
2 15 3
2 16 1
2 17 2
2 18 1
2 19 5
2 20 5
2 21 1
2 22 3
2 23 2
2 24 1
2 25 1
2 26 4
2 27 4
2 28 2
2 29 3
2 30 3
2 31 4
2 32 2
2 33 3
2 34 2
2 35 2
2 36 4
2 37 3
2 38 3
2 39 2
2 40 3
2 41 4
2 42 2
2 43 4
2 44 4
2 45 1
2 46 3
2 47 2
2 48 5
2 49 5
2 50 3
2 51 5
2 52 4
2 53 1
2 54 3
2 55 5
2 56 1
2 57 3
2 58 2
2 59 4
2 60 1
2 61 1
2 62 3
2 63 3
2 64 1
2 65 5
2 66 1
2 67 3
2 68 5
2 69 3
2 70 1
2 71 3
2 72 5
2 73 1
2 74 1
2 75 3
2 76 2
2 77 2
2 78 4
2 79 5
2 80 1
2 81 2
2 82 1
2 83 1
2 84 1
2 85 1
2 86 4
2 87 2
2 88 3
2 89 2
2 90 3
2 91 2
2 92 5
2 93 5
2 94 1
2 95 5
2 96 1
2 97 5
2 98 1
2 99 5
2 100 3
3 4 2
3 5 2
3 6 2
3 7 2
3 8 2
3 9 1
3 10 2
3 11 3
3 12 5
3 13 4
3 14 4
3 15 4
3 16 2
3 17 2
3 18 5
3 19 3
3 20 1
3 21 2
3 22 4
3 23 3
3 24 5
3 25 1
3 26 5
3 27 4
3 28 4
3 29 5
3 30 3
3 31 5
3 32 5
3 33 4
3 34 4
3 35 3
3 36 5
3 37 1
3 38 5
3 39 1
3 40 5
3 41 5
3 42 3
3 43 5
3 44 3
3 45 4
3 46 3
3 47 1
3 48 3
3 49 3
3 50 1
3 51 5
3 52 1
3 53 1
3 54 4
3 55 1
3 56 4
3 57 5
3 58 5
3 59 1
3 60 3
3 61 4
3 62 3
3 63 1
3 64 5
3 65 3
3 66 4
