25 300
1 2 4
1 3 2
1 4 5
1 5 4
1 6 2
1 7 2
1 8 1
1 9 2
1 10 4
1 11 2
1 12 5
1 13 5
1 14 1
1 15 3
1 16 4
1 17 5
1 18 1
1 19 5
1 20 2
1 21 4
1 22 1
1 23 4
1 24 1
1 25 4
2 3 1
2 4 4
2 5 4
2 6 4
2 7 2
2 8 2
2 9 1
2 10 2
2 11 2
2 12 1
2 13 1
2 14 2
2 15 5
2 16 5
2 17 2
2 18 2
2 19 3
2 20 3
2 21 5
2 22 2
2 23 5
2 24 1
2 25 4
3 4 1
3 5 4
3 6 1
3 7 1
3 8 3
3 9 3
3 10 4
3 11 3
3 12 2
3 13 3
3 14 3
3 15 3
3 16 3
3 17 4
3 18 3
3 19 1
3 20 5
3 21 5
3 22 2
3 23 2
3 24 4
3 25 2
4 5 3
4 6 4
4 7 5
4 8 1
4 9 4
4 10 1
4 11 1
4 12 1
4 13 5
4 14 5
4 15 4
4 16 4
4 17 2
4 18 3
4 19 5
4 20 1
4 21 2
4 22 4
4 23 3
4 24 5
4 25 1
5 6 3
5 7 3
5 8 3
5 9 4
5 10 1
5 11 2
5 12 3
5 13 4
5 14 5
5 15 4
5 16 1
5 17 4
5 18 1
5 19 3
5 20 2
5 21 5
5 22 3
5 23 5
5 24 5
5 25 2
6 7 1
6 8 1
6 9 2
6 10 4
6 11 3
6 12 5
6 13 5
6 14 2
6 15 1
6 16 3
6 17 3
6 18 2
6 19 4
6 20 5
6 21 4
6 22 3
6 23 3
6 24 3
6 25 2
7 8 5
7 9 5
7 10 5
7 11 2
7 12 2
7 13 2
7 14 4
7 15 1
7 16 1
7 17 3
7 18 1
7 19 2
7 20 5
7 21 1
7 22 3
7 23 3
7 24 1
7 25 5
8 9 1
8 10 1
8 11 5
8 12 2
8 13 5
8 14 4
8 15 3
8 16 2
8 17 4
8 18 1
8 19 3
8 20 2
8 21 5
8 22 4
8 23 4
8 24 4
8 25 2
9 10 2
9 11 4
9 12 5
9 13 3
9 14 4
9 15 5
9 16 1
9 17 4
9 18 2
9 19 3
9 20 3
9 21 5
9 22 4
9 23 2
9 24 5
9 25 1
10 11 5
10 12 5
10 13 4
10 14 4
10 15 3
10 16 3
10 17 5
10 18 4
10 19 5
10 20 5
10 21 1
10 22 5
10 23 3
10 24 3
10 25 3
11 12 1
11 13 1
11 14 3
11 15 4
11 16 4
11 17 3
11 18 5
11 19 1
11 20 2
11 21 4
11 22 4
11 23 3
11 24 5
11 25 1
12 13 3
12 14 5
12 15 3
12 16 4
12 17 5
12 18 2
12 19 3
12 20 1
12 21 5
12 22 5
12 23 5
12 24 2
12 25 3
13 14 2
13 15 3
13 16 2
13 17 5
13 18 1
13 19 4
13 20 4
13 21 3
13 22 4
13 23 2
13 24 5
13 25 1
14 15 5
14 16 3
14 17 1
14 18 1
14 19 5
14 20 4
14 21 2
14 22 1
14 23 5
14 24 3
14 25 5
15 16 5
15 17 5
15 18 1
15 19 3
15 20 3
15 21 2
15 22 5
15 23 4
15 24 1
15 25 3
16 17 5
16 18 2
16 19 2
16 20 5
16 21 5
16 22 5
16 23 3
16 24 3
16 25 3
17 18 1
17 19 4
17 20 1
17 21 4
17 22 3
17 23 3
17 24 1
17 25 1
18 19 2
18 20 3
18 21 4
18 22 5
18 23 2
18 24 2
18 25 5
19 20 4
19 21 5
19 22 4
19 23 5
19 24 5
19 25 5
20 21 5
20 22 1
20 23 3
20 24 5
20 25 4
21 22 4
21 23 4
21 24 1
21 25 3
22 23 1
22 24 3
22 25 2
23 24 5
23 25 4
24 25 5
