50 1225
1 2 4
1 3 3
1 4 1
1 5 5
1 6 1
1 7 2
1 8 3
1 9 5
1 10 2
1 11 5
1 12 5
1 13 2
1 14 3
1 15 2
1 16 2
1 17 1
1 18 3
1 19 2
1 20 3
1 21 3
1 22 2
1 23 2
1 24 2
1 25 5
1 26 5
1 27 4
1 28 5
1 29 4
1 30 5
1 31 1
1 32 4
1 33 3
1 34 1
1 35 5
1 36 2
1 37 4
1 38 2
1 39 1
1 40 2
1 41 1
1 42 1
1 43 4
1 44 3
1 45 5
1 46 2
1 47 1
1 48 1
1 49 2
1 50 4
2 3 4
2 4 5
2 5 5
2 6 3
2 7 4
2 8 1
2 9 2
2 10 5
2 11 3
2 12 3
2 13 3
2 14 4
2 15 4
2 16 3
2 17 2
2 18 4
2 19 2
2 20 5
2 21 2
2 22 3
2 23 2
2 24 5
2 25 3
2 26 4
2 27 1
2 28 2
2 29 1
2 30 4
2 31 5
2 32 5
2 33 3
2 34 1
2 35 1
2 36 3
2 37 1
2 38 2
2 39 4
2 40 1
2 41 1
2 42 2
2 43 1
2 44 3
2 45 4
2 46 3
2 47 4
2 48 2
2 49 3
2 50 2
3 4 4
3 5 2
3 6 1
3 7 1
3 8 4
3 9 1
3 10 5
3 11 4
3 12 1
3 13 4
3 14 5
3 15 4
3 16 4
3 17 3
3 18 4
3 19 5
3 20 3
3 21 1
3 22 5
3 23 1
3 24 3
3 25 1
3 26 2
3 27 3
3 28 5
3 29 3
3 30 2
3 31 4
3 32 2
3 33 2
3 34 4
3 35 4
3 36 3
3 37 5
3 38 3
3 39 4
3 40 3
3 41 4
3 42 1
3 43 1
3 44 4
3 45 5
3 46 4
3 47 2
3 48 5
3 49 2
3 50 1
4 5 5
4 6 1
4 7 2
4 8 4
4 9 4
4 10 3
4 11 1
4 12 1
4 13 3
4 14 3
4 15 5
4 16 2
4 17 5
4 18 2
4 19 3
4 20 4
4 21 1
4 22 3
4 23 1
4 24 3
4 25 2
4 26 4
4 27 5
4 28 2
4 29 4
4 30 3
4 31 2
4 32 5
4 33 4
4 34 5
4 35 5
4 36 3
4 37 3
4 38 2
4 39 1
4 40 5
4 41 3
4 42 3
4 43 4
4 44 1
4 45 2
4 46 3
4 47 4
4 48 4
4 49 1
4 50 5
5 6 1
5 7 4
5 8 1
5 9 3
5 10 1
5 11 1
5 12 5
5 13 1
5 14 2
5 15 3
5 16 4
5 17 5
5 18 1
5 19 2
5 20 1
5 21 3
5 22 1
5 23 3
5 24 4
5 25 2
5 26 3
5 27 5
5 28 3
5 29 3
5 30 1
5 31 2
5 32 5
5 33 3
5 34 1
5 35 2
5 36 5
5 37 5
5 38 4
5 39 2
5 40 4
5 41 5
5 42 2
5 43 2
5 44 1
5 45 3
5 46 1
5 47 1
5 48 3
5 49 1
5 50 5
6 7 5
6 8 1
6 9 5
6 10 5
6 11 5
6 12 5
6 13 1
6 14 3
6 15 1
6 16 4
6 17 5
6 18 1
6 19 3
6 20 5
6 21 2
6 22 4
6 23 2
6 24 4
6 25 3
6 26 2
6 27 2
6 28 2
6 29 1
6 30 2
6 31 5
6 32 4
6 33 1
6 34 2
6 35 1
6 36 3
6 37 1
6 38 1
6 39 1
6 40 3
6 41 1
6 42 2
6 43 5
6 44 3
6 45 1
6 46 4
6 47 2
6 48 4
6 49 1
6 50 1
7 8 5
7 9 3
7 10 3
7 11 4
7 12 5
7 13 3
7 14 1
7 15 2
7 16 3
7 17 1
7 18 1
7 19 5
7 20 5
7 21 3
7 22 2
7 23 2
7 24 2
7 25 3
7 26 1
7 27 5
7 28 1
7 29 4
7 30 3
7 31 3
7 32 5
7 33 1
7 34 4
7 35 2
7 36 5
7 37 2
7 38 2
7 39 4
7 40 3
7 41 5
7 42 1
7 43 3
7 44 5
7 45 2
7 46 5
7 47 1
7 48 5
7 49 5
7 50 3
8 9 3
8 10 1
8 11 2
8 12 5
8 13 5
8 14 4
8 15 4
8 16 3
8 17 4
8 18 3
8 19 1
8 20 2
8 21 1
8 22 1
8 23 5
8 24 4
8 25 3
8 26 1
8 27 3
8 28 5
8 29 2
8 30 4
8 31 5
8 32 2
8 33 5
8 34 4
8 35 3
8 36 5
8 37 1
8 38 3
8 39 4
8 40 1
8 41 4
8 42 3
8 43 3
8 44 3
8 45 4
8 46 5
8 47 1
8 48 3
8 49 1
8 50 1
9 10 3
9 11 4
9 12 2
9 13 1
9 14 3
9 15 4
9 16 3
9 17 5
9 18 1
9 19 1
9 20 2
9 21 5
9 22 2
9 23 1
9 24 1
9 25 2
9 26 2
9 27 3
9 28 2
9 29 3
9 30 1
9 31 3
9 32 4
9 33 5
9 34 2
9 35 2
9 36 1
9 37 3
9 38 5
9 39 2
9 40 1
9 41 5
9 42 5
9 43 1
9 44 3
9 45 1
9 46 1
9 47 3
9 48 4
9 49 2
9 50 1
10 11 1
10 12 1
10 13 4
10 14 4
10 15 1
10 16 4
10 17 1
10 18 2
10 19 3
10 20 5
10 21 4
10 22 2
10 23 5
10 24 1
10 25 4
10 26 1
10 27 2
10 28 1
10 29 3
10 30 5
10 31 3
10 32 5
10 33 5
10 34 2
10 35 4
10 36 1
10 37 4
10 38 4
10 39 3
10 40 2
10 41 4
10 42 4
10 43 1
10 44 2
10 45 2
10 46 1
10 47 2
10 48 5
10 49 2
10 50 2
11 12 3
11 13 5
11 14 4
11 15 1
11 16 3
11 17 3
11 18 4
11 19 5
11 20 3
11 21 5
11 22 2
11 23 2
11 24 3
11 25 4
11 26 2
11 27 3
11 28 2
11 29 5
11 30 2
11 31 3
11 32 3
11 33 2
11 34 2
11 35 2
11 36 5
11 37 2
11 38 1
11 39 4
11 40 5
11 41 1
11 42 5
11 43 1
11 44 3
11 45 5
11 46 5
11 47 4
11 48 4
11 49 2
11 50 4
12 13 5
12 14 1
12 15 1
12 16 4
12 17 5
12 18 1
12 19 1
12 20 1
12 21 5
12 22 5
12 23 3
12 24 2
12 25 3
12 26 2
12 27 2
12 28 3
12 29 2
12 30 4
12 31 2
12 32 5
12 33 2
12 34 3
12 35 3
12 36 1
12 37 5
12 38 5
12 39 2
12 40 3
12 41 5
12 42 3
12 43 2
12 44 1
12 45 2
12 46 3
12 47 1
12 48 5
12 49 4
12 50 3
13 14 5
13 15 4
13 16 5
13 17 1
13 18 3
13 19 1
13 20 3
13 21 3
13 22 3
13 23 1
13 24 5
13 25 5
13 26 4
13 27 2
13 28 5
13 29 5
13 30 3
13 31 4
13 32 4
13 33 3
13 34 3
13 35 5
13 36 2
13 37 2
13 38 2
13 39 3
13 40 2
13 41 4
13 42 2
13 43 1
13 44 5
13 45 2
13 46 1
13 47 4
13 48 1
13 49 2
13 50 2
14 15 3
14 16 1
14 17 1
14 18 4
14 19 1
14 20 2
14 21 3
14 22 4
14 23 1
14 24 5
14 25 2
14 26 5
14 27 1
14 28 5
14 29 2
14 30 3
14 31 2
14 32 2
14 33 2
14 34 4
14 35 3
14 36 4
14 37 2
14 38 2
14 39 1
14 40 1
14 41 2
14 42 5
14 43 1
14 44 3
14 45 1
14 46 4
14 47 5
14 48 2
14 49 2
14 50 4
15 16 2
15 17 1
15 18 4
15 19 3
15 20 3
15 21 2
15 22 5
15 23 1
15 24 3
15 25 4
15 26 2
15 27 5
15 28 5
15 29 2
15 30 4
15 31 4
15 32 3
15 33 2
15 34 1
15 35 2
15 36 4
15 37 2
15 38 3
15 39 4
15 40 2
15 41 2
15 42 2
15 43 4
15 44 3
15 45 5
15 46 5
15 47 1
15 48 3
15 49 2
15 50 2
16 17 5
16 18 3
16 19 1
16 20 3
16 21 3
16 22 4
16 23 4
16 24 2
16 25 4
16 26 5
16 27 1
16 28 1
16 29 3
16 30 5
16 31 1
16 32 3
16 33 2
16 34 4
16 35 4
16 36 2
16 37 2
16 38 4
16 39 1
16 40 1
16 41 5
16 42 2
16 43 5
16 44 1
16 45 4
16 46 4
16 47 5
16 48 1
16 49 2
16 50 3
17 18 4
17 19 4
17 20 5
17 21 4
17 22 2
17 23 3
17 24 2
17 25 4
17 26 5
17 27 2
17 28 5
17 29 3
17 30 1
17 31 5
17 32 3
17 33 3
17 34 1
17 35 2
17 36 3
17 37 2
17 38 1
17 39 2
17 40 4
17 41 3
17 42 5
17 43 5
17 44 2
17 45 1
17 46 5
17 47 5
17 48 5
17 49 4
17 50 5
18 19 3
18 20 2
18 21 3
18 22 3
18 23 1
18 24 1
18 25 3
18 26 5
18 27 4
18 28 3
