25 300
1 2 5
1 3 5
1 4 3
1 5 1
1 6 3
1 7 2
1 8 4
1 9 1
1 10 5
1 11 3
1 12 3
1 13 4
1 14 2
1 15 5
1 16 3
1 17 4
1 18 2
1 19 4
1 20 2
1 21 1
1 22 3
1 23 3
1 24 2
1 25 5
2 3 5
2 4 4
2 5 5
2 6 1
2 7 1
2 8 4
2 9 4
2 10 1
2 11 4
2 12 2
2 13 4
2 14 2
2 15 1
2 16 5
2 17 5
2 18 5
2 19 2
2 20 4
2 21 1
2 22 4
2 23 2
2 24 1
2 25 3
3 4 5
3 5 5
3 6 5
3 7 4
3 8 4
3 9 2
3 10 1
3 11 1
3 12 5
3 13 1
3 14 1
3 15 2
3 16 2
3 17 3
3 18 4
3 19 2
3 20 1
3 21 4
3 22 4
3 23 2
3 24 4
3 25 2
4 5 5
4 6 4
4 7 4
4 8 5
4 9 2
4 10 2
4 11 3
4 12 5
4 13 1
4 14 5
4 15 2
4 16 4
4 17 2
4 18 5
4 19 4
4 20 4
4 21 5
4 22 5
4 23 3
4 24 3
4 25 4
5 6 1
5 7 4
5 8 2
5 9 4
5 10 5
5 11 5
5 12 4
5 13 4
5 14 4
5 15 3
5 16 4
5 17 5
5 18 2
5 19 3
5 20 1
5 21 2
5 22 2
5 23 4
5 24 1
5 25 4
6 7 4
6 8 3
6 9 1
6 10 3
6 11 1
6 12 3
6 13 1
6 14 2
6 15 1
6 16 4
6 17 5
6 18 4
6 19 1
6 20 4
6 21 5
6 22 1
6 23 5
6 24 4
6 25 3
7 8 3
7 9 2
7 10 4
7 11 5
7 12 4
7 13 2
7 14 5
7 15 1
7 16 2
7 17 4
7 18 5
7 19 5
7 20 2
7 21 4
7 22 3
7 23 5
7 24 4
7 25 5
8 9 3
8 10 2
8 11 1
8 12 5
8 13 3
8 14 5
8 15 3
8 16 4
8 17 2
8 18 2
8 19 1
8 20 5
8 21 3
8 22 1
8 23 3
8 24 1
8 25 3
9 10 1
9 11 3
9 12 2
9 13 1
9 14 4
9 15 2
9 16 5
9 17 3
9 18 3
9 19 1
9 20 4
9 21 3
9 22 5
9 23 3
9 24 4
9 25 5
10 11 4
10 12 4
10 13 4
10 14 2
10 15 2
10 16 1
10 17 5
10 18 4
10 19 3
10 20 4
10 21 4
10 22 2
10 23 5
10 24 4
10 25 5
11 12 2
11 13 4
11 14 5
11 15 4
11 16 2
11 17 5
11 18 5
11 19 2
11 20 1
11 21 4
11 22 4
11 23 1
11 24 3
11 25 1
12 13 3
12 14 2
12 15 3
12 16 3
12 17 1
12 18 2
12 19 5
12 20 3
12 21 3
12 22 5
12 23 5
12 24 5
12 25 5
13 14 4
13 15 4
13 16 2
13 17 2
13 18 3
13 19 1
13 20 5
13 21 2
13 22 3
13 23 3
13 24 3
13 25 1
14 15 5
14 16 1
14 17 4
14 18 5
14 19 5
14 20 5
14 21 5
14 22 1
14 23 3
14 24 2
14 25 3
15 16 3
15 17 1
15 18 1
15 19 1
15 20 1
15 21 2
15 22 3
15 23 5
15 24 2
15 25 2
16 17 1
16 18 5
16 19 3
16 20 3
16 21 5
16 22 1
16 23 3
16 24 1
16 25 3
17 18 2
17 19 2
17 20 2
17 21 2
17 22 1
17 23 2
17 24 1
17 25 5
18 19 3
18 20 1
18 21 4
18 22 5
18 23 5
18 24 4
18 25 3
19 20 1
19 21 5
19 22 4
19 23 5
19 24 3
19 25 2
20 21 4
20 22 3
20 23 4
20 24 2
20 25 5
21 22 2
21 23 4
21 24 1
21 25 4
22 23 3
22 24 2
22 25 1
23 24 4
23 25 1
24 25 5
