100 4950
1 2 3
1 3 1
1 4 4
1 5 4
1 6 5
1 7 5
1 8 4
1 9 2
1 10 3
1 11 3
1 12 4
1 13 2
1 14 2
1 15 4
1 16 4
1 17 4
1 18 4
1 19 4
1 20 1
1 21 1
1 22 2
1 23 3
1 24 5
1 25 4
1 26 3
1 27 3
1 28 3
1 29 5
1 30 4
1 31 1
1 32 5
1 33 5
1 34 3
1 35 1
1 36 1
1 37 4
1 38 5
1 39 4
1 40 5
1 41 1
1 42 2
1 43 5
1 44 2
1 45 2
1 46 5
1 47 5
1 48 2
1 49 1
1 50 2
1 51 4
1 52 3
1 53 1
1 54 4
1 55 2
1 56 4
1 57 3
1 58 5
1 59 1
1 60 1
1 61 3
1 62 3
1 63 2
1 64 5
1 65 2
1 66 1
1 67 1
1 68 5
1 69 4
1 70 2
1 71 4
1 72 1
1 73 5
1 74 4
1 75 1
1 76 3
1 77 4
1 78 4
1 79 4
1 80 1
1 81 5
1 82 4
1 83 3
1 84 3
1 85 4
1 86 4
1 87 2
1 88 2
1 89 5
1 90 1
1 91 1
1 92 5
1 93 2
1 94 1
1 95 5
1 96 3
1 97 3
1 98 4
1 99 1
1 100 4
2 3 2
2 4 5
2 5 5
2 6 2
2 7 5
2 8 3
2 9 2
2 10 3
2 11 1
2 12 2
2 13 3
2 14 3
2 15 3
2 16 1
2 17 1
2 18 4
2 19 5
2 20 4
2 21 5
2 22 3
2 23 1
2 24 4
2 25 3
2 26 5
2 27 1
2 28 4
2 29 2
2 30 3
2 31 3
2 32 2
2 33 5
2 34 1
2 35 1
2 36 4
2 37 1
2 38 1
2 39 3
2 40 3
2 41 3
2 42 2
2 43 5
2 44 5
2 45 5
2 46 3
2 47 2
2 48 4
2 49 4
2 50 2
2 51 2
2 52 5
2 53 2
2 54 1
2 55 5
2 56 5
2 57 5
2 58 1
2 59 2
2 60 1
2 61 4
2 62 2
2 63 1
2 64 1
2 65 4
2 66 4
2 67 2
2 68 1
2 69 1
2 70 3
2 71 5
2 72 2
2 73 3
2 74 2
2 75 1
2 76 1
2 77 4
2 78 4
2 79 3
2 80 2
2 81 3
2 82 1
2 83 3
2 84 1
2 85 3
2 86 3
2 87 5
2 88 4
2 89 1
2 90 2
2 91 3
2 92 3
2 93 1
2 94 1
2 95 1
2 96 4
2 97 2
2 98 2
2 99 3
2 100 1
3 4 4
3 5 2
3 6 2
3 7 3
3 8 2
3 9 5
