25 300
1 2 617
1 3 136
1 4 312
1 5 220
1 6 170
1 7 70
1 8 609
1 9 80
1 10 43
1 11 483
1 12 868
1 13 722
1 14 781
1 15 169
1 16 824
1 17 673
1 18 484
1 19 534
1 20 838
1 21 175
1 22 441
1 23 925
1 24 244
1 25 706
2 3 540
2 4 771
2 5 644
2 6 474
2 7 549
2 8 240
2 9 675
2 10 587
2 11 352
2 12 324
2 13 265
2 14 244
2 15 772
2 16 281
2 17 150
2 18 455
2 19 182
2 20 389
2 21 442
2 22 356
2 23 425
2 24 594
2 25 363
3 4 441
3 5 137
3 6 197
3 7 92
3 8 492
3 9 150
3 10 93
3 11 490
3 12 759
3 13 690
3 14 734
3 15 300
3 16 716
3 17 622
3 18 348
3 19 496
3 20 816
3 21 135
3 22 312
3 23 807
3 24 339
3 25 698
4 5 528
4 6 325
4 7 352
4 8 845
4 9 358
4 10 351
4 11 492
4 12 1074
4 13 769
4 14 854
4 15 226
4 16 1028
4 17 767
4 18 778
4 19 625
4 20 852
4 21 402
4 22 714
4 23 1151
4 24 177
4 25 703
5 6 331
5 7 212
5 8 550
5 9 174
5 10 190
5 11 627
5 12 822
5 13 817
5 14 854
5 15 339
5 16 783
5 17 742
5 18 346
5 19 623
5 20 945
5 21 273
5 22 353
5 23 854
5 24 457
5 25 832
6 7 126
6 8 519
6 9 248
6 10 163
6 11 314
6 12 757
6 13 553
6 14 616
6 15 300
6 16 711
6 17 511
6 18 472
6 19 370
6 20 668
6 21 87
6 22 394
6 23 829
6 24 170
6 25 535
7 8 540
7 9 131
7 10 40
7 11 438
7 12 798
7 13 664
7 14 719
7 15 238
7 16 754
7 17 610
7 18 429
7 19 474
7 20 784
7 21 107
7 22 377
7 23 857
7 24 248
7 25 657
8 9 642
8 10 569
8 11 535
8 12 271
8 13 506
8 14 477
8 15 778
8 16 233
8 17 391
8 18 260
8 19 387
8 20 628
8 21 451
8 22 199
8 23 316
8 24 678
8 25 599
9 10 90
9 11 562
9 12 908
9 13 795
9 14 851
9 15 166
9 16 865
9 17 741
9 18 486
9 19 605
9 20 914
9 21 237
9 22 460
9 23 957
9 24 318
9 25 784
10 11 477
10 12 831
10 13 705
10 14 760
10 15 211
10 16 787
10 17 651
10 18 441
10 19 515
10 20 825
10 21 147
10 22 399
10 23 886
10 24 267
10 25 697
11 12 676
11 13 276
11 14 364
11 15 583
11 16 633
11 17 290
11 18 633
11 19 170
11 20 368
11 21 354
11 22 526
11 23 777
11 24 329
11 25 226
12 13 527
12 14 451
12 15 1035
12 16 45
12 17 425
12 18 515
12 19 506
12 20 611
12 21 701
12 22 470
12 23 112
12 24 899
12 25 647
13 14 99
13 15 844
13 16 493
13 17 116
13 18 703
13 19 194
13 20 132
13 21 562
13 22 596
13 23 639
13 24 603
13 25 124
14 15 914
14 16 422
14 17 112
14 18 700
14 19 246
14 20 161
14 21 614
14 22 598
14 23 564
14 24 684
14 25 219
15 16 991
15 17 811
15 18 647
15 19 668
15 20 950
15 21 335
15 22 610
15 23 1095
15 24 271
15 25 808
16 17 388
16 18 483
16 19 463
16 20 583
16 21 656
16 22 432
16 23 147
16 24 853
16 25 612
17 18 596
17 19 144
17 20 239
17 21 504
17 22 492
17 23 535
17 24 593
17 25 224
18 19 536
18 20 834
18 21 385
18 22 109
18 23 525
18 24 642
18 25 768
19 20 322
19 21 370
19 22 427
19 23 608
19 24 449
19 25 232
20 21 685
20 22 728
20 23 723
20 24 696
20 25 149
21 22 311
21 23 766
21 24 257
21 25 564
22 23 502
22 24 565
22 25 659
23 24 979
23 25 758
24 25 550
