100 4950
1 2 187
1 3 696
1 4 792
1 5 597
1 6 819
1 7 664
1 8 498
1 9 288
1 10 305
1 11 114
1 12 631
1 13 337
1 14 745
1 15 677
1 16 947
1 17 609
1 18 421
1 19 578
1 20 670
1 21 317
1 22 737
1 23 615
1 24 494
1 25 395
1 26 1006
1 27 273
1 28 487
1 29 1009
1 30 565
1 31 456
1 32 512
1 33 710
1 34 40
1 35 376
1 36 490
1 37 918
1 38 607
1 39 505
1 40 495
1 41 911
1 42 578
1 43 165
1 44 916
1 45 797
1 46 969
1 47 232
1 48 390
1 49 915
1 50 901
1 51 917
1 52 691
1 53 392
1 54 335
1 55 289
1 56 270
1 57 436
1 58 818
1 59 968
1 60 531
1 61 751
1 62 237
1 63 323
1 64 327
1 65 1023
1 66 690
1 67 650
1 68 1037
1 69 903
1 70 275
1 71 253
1 72 806
1 73 184
1 74 889
1 75 579
1 76 647
1 77 436
1 78 113
1 79 846
1 80 937
1 81 516
1 82 445
1 83 604
1 84 1079
1 85 241
1 86 885
1 87 421
1 88 548
1 89 755
1 90 539
1 91 295
1 92 230
1 93 471
1 94 151
1 95 231
1 96 968
1 97 1010
1 98 223
1 99 221
1 100 840
2 3 750
2 4 865
2 5 534
2 6 837
2 7 659
2 8 407
2 9 282
2 10 451
2 11 73
2 12 631
2 13 399
2 14 630
2 15 784
2 16 957
2 17 579
2 18 235
2 19 574
2 20 775
2 21 323
2 22 580
2 23 589
2 24 360
2 25 531
2 26 883
2 27 316
2 28 640
2 29 1005
2 30 722
2 31 558
2 32 650
2 33 626
2 34 196
2 35 498
2 36 550
2 37 808
2 38 460
2 39 577
2 40 657
2 41 869
2 42 636
2 43 105
2 44 829
2 45 862
2 46 951
2 47 388
2 48 440
2 49 811
2 50 810
2 51 902
2 52 601
2 53 264
2 54 478
2 55 109
2 56 379
2 57 314
2 58 671
2 59 900
2 60 413
2 61 731
2 62 260
2 63 228
2 64 195
2 65 1061
2 66 780
2 67 597
2 68 1041
2 69 790
2 70 147
2 71 344
2 72 669
2 73 74
2 74 786
2 75 729
2 76 624
2 77 596
2 78 244
2 79 879
2 80 804
2 81 389
2 82 462
2 83 668
2 84 1098
2 85 92
2 86 906
2 87 564
2 88 600
2 89 628
2 90 358
2 91 343
2 92 42
2 93 553
2 94 331
2 95 401
2 96 1011
2 97 1048
2 98 71
2 99 271
2 100 899
3 4 133
3 5 431
3 6 187
3 7 233
3 8 524
3 9 470
3 10 462
3 11 722
3 12 219
3 13 361
3 14 646
3 15 228
3 16 304
3 17 322
3 18 842
3 19 252
3 20 212
3 21 429
3 22 828
3 23 311
3 24 650
3 25 395
3 26 834
3 27 438
3 28 442
3 29 391
3 30 473
3 31 275
3 32 369
3 33 522
3 34 656
3 35 370
3 36 206
3 37 718
3 38 726
3 39 193
3 40 488
3 41 448
3 42 117
3 43 819
3 44 623
3 45 116
3 46 404
3 47 523
3 48 312
3 49 692
3 50 626
3 51 359
3 52 535
3 53 630
3 54 440
3 55 754
3 56 433
3 57 610
3 58 827
3 59 579
3 60 603
3 61 293
3 62 491
3 63 579
3 64 646
3 65 329
3 66 147
3 67 396
3 68 396
3 69 721
3 70 652
3 71 442
3 72 774
3 73 677
3 74 671
3 75 429
3 76 294
3 77 482
3 78 583
3 79 170
3 80 833
3 81 629
3 82 297
3 83 94
3 84 407
3 85 692
3 86 226
3 87 408
3 88 150
3 89 703
3 90 858
3 91 411
3 92 771
3 93 232
3 94 623
3 95 562
3 96 274
3 97 317
3 98 702
3 99 488
3 100 148
4 5 562
4 6 252
4 7 358
4 8 657
4 9 590
4 10 527
4 11 830
4 12 350
4 13 467
4 14 773
4 15 190
4 16 329
4 17 453
4 18 970
4 19 386
4 20 181
4 21 549
4 22 960
4 23 442
4 24 783
4 25 446
4 26 947
4 27 549
4 28 458
4 29 421
4 30 465
4 31 342
4 32 384
4 33 648
4 34 752
4 35 436
4 36 315
4 37 833
4 38 860
4 39 289
4 40 499
4 41 534
4 42 231
4 43 926
4 44 730
4 45 38
4 46 459
4 47 596
4 48 425
4 49 805
4 50 736
4 51 425
4 52 663
4 53 761
4 54 501
4 55 877
4 56 522
4 57 742
4 58 955
4 59 672
4 60 737
4 61 403
4 62 604
4 63 706
4 64 773
4 65 280
4 66 120
4 67 525
4 68 408
4 69 838
4 70 776
4 71 540
4 72 902
4 73 793
4 74 786
4 75 418
4 76 422
4 77 509
4 78 678
4 79 195
4 80 954
4 81 762
4 82 424
4 83 197
4 84 388
4 85 813
4 86 255
4 87 448
4 88 269
4 89 831
4 90 990
4 91 521
4 92 888
4 93 320
4 94 701
4 95 630
4 96 224
4 97 270
4 98 821
4 99 596
4 100 82
5 6 397
5 7 212
5 8 141
5 9 313
5 10 565
5 11 550
5 12 213
5 13 365
5 14 230
5 15 612
5 16 485
5 17 109
5 18 507
5 19 181
5 20 596
5 21 297
5 22 398
5 23 121
5 24 261
5 25 568
5 26 469
5 27 360
5 28 681
5 29 506
5 30 751
5 31 476
5 32 633
5 33 130
5 34 565
5 35 516
5 36 356
5 37 360
5 38 305
5 39 397
5 40 725
5 41 336
5 42 379
5 43 635
5 44 325
5 45 537
5 46 436
5 47 574
5 48 329
5 49 346
5 50 313
5 51 392
5 52 125
5 53 298
5 54 566
5 55 477
5 56 465
5 57 254
5 58 400
5 59 372
5 60 197
5 61 233
5 62 369
5 63 306
5 64 352
5 65 635
5 66 552
5 67 67
5 68 551
5 69 352
5 70 389
5 71 434
5 72 352
5 73 467
5 74 319
5 75 724
5 76 149
5 77 684
5 78 522
5 79 464
5 80 438
5 81 230
5 82 243
5 83 410
5 84 627
5 85 445
5 86 462
5 87 605
5 88 348
5 89 280
5 90 474
5 91 355
5 92 531
5 93 418
5 94 625
5 95 619
5 96 600
5 97 622
5 98 464
5 99 398
5 100 547
6 7 191
6 8 524
6 9 556
6 10 626
6 11 823
6 12 209
6 13 485
6 14 570
6 15 409
6 16 129
6 17 295
6 18 880
6 19 266
6 20 394
6 21 517
6 22 779
6 23 282
6 24 652
6 25 569
6 26 710
6 27 547
6 28 628
6 29 208
6 30 661
6 31 446
6 32 555
6 33 444
6 34 779
6 35 537
6 36 345
6 37 599
6 38 701
6 39 351
6 40 674
6 41 283
6 42 271
6 43 920
6 44 487
6 45 213
6 46 217
6 47 678
6 48 430
6 49 569
6 50 497
6 51 175
6 52 466
6 53 662
6 54 607
6 55 817
6 56 576
6 57 630
6 58 754
6 59 421
6 60 593
6 61 180
6 62 592
6 63 633
6 64 696
6 65 239
6 66 326
6 67 340
6 68 222
6 69 607
6 70 716
6 71 574
6 72 697
6 73 762
6 74 552
6 75 617
6 76 249
6 77 665
6 78 712
6 79 74
6 80 729
6 81 624
6 82 378
6 83 265
6 84 261
6 85 764
6 86 69
6 87 588
