100 4950
1 2 285
1 3 815
1 4 288
1 5 904
1 6 835
1 7 581
1 8 365
1 9 304
1 10 447
1 11 704
1 12 474
1 13 804
1 14 694
1 15 556
1 16 35
1 17 646
1 18 33
1 19 549
1 20 192
1 21 341
1 22 605
1 23 638
1 24 298
1 25 708
1 26 410
1 27 485
1 28 404
1 29 353
1 30 369
1 31 327
1 32 908
1 33 863
1 34 761
1 35 722
1 36 904
1 37 197
1 38 963
1 39 794
1 40 78
1 41 646
1 42 883
1 43 626
1 44 478
1 45 844
1 46 769
1 47 730
1 48 119
1 49 272
1 50 141
1 51 102
1 52 523
1 53 476
1 54 40
1 55 686
1 56 610
1 57 767
1 58 628
1 59 116
1 60 592
1 61 780
1 62 794
1 63 903
1 64 658
1 65 874
1 66 226
1 67 556
1 68 603
1 69 690
1 70 205
1 71 730
1 72 963
1 73 190
1 74 670
1 75 460
1 76 604
1 77 347
1 78 506
1 79 524
1 80 892
1 81 598
1 82 86
1 83 365
1 84 436
1 85 352
1 86 256
1 87 262
1 88 509
1 89 541
1 90 277
1 91 447
1 92 592
1 93 441
1 94 219
1 95 540
1 96 284
1 97 1030
1 98 728
1 99 633
1 100 436
2 3 531
2 4 62
2 5 708
2 6 584
2 7 348
2 8 133
2 9 87
2 10 235
2 11 637
2 12 632
2 13 533
2 14 642
2 15 702
2 16 321
2 17 498
2 18 302
2 19 492
2 20 146
2 21 439
2 22 328
2 23 652
2 24 309
2 25 675
2 26 428
2 27 234
2 28 156
2 29 501
2 30 106
2 31 405
2 32 777
2 33 669
2 34 521
2 35 654
2 36 624
2 37 333
2 38 785
2 39 624
2 40 361
2 41 384
2 42 644
2 43 371
2 44 619
2 45 650
2 46 681
2 47 516
2 48 345
2 49 317
2 50 190
2 51 198
2 52 584
2 53 215
2 54 286
2 55 401
2 56 460
2 57 520
2 58 611
2 59 314
2 60 393
2 61 532
2 62 663
2 63 720
2 64 526
2 65 643
2 66 119
2 67 271
2 68 361
2 69 622
2 70 111
2 71 602
2 72 815
2 73 256
2 74 400
2 75 302
2 76 536
2 77 339
2 78 655
2 79 311
2 80 631
2 81 335
2 82 368
2 83 161
2 84 225
2 85 252
2 86 479
2 87 338
2 88 385
2 89 506
2 90 383
2 91 162
2 92 482
2 93 156
2 94 324
2 95 692
2 96 130
2 97 882
2 98 551
2 99 365
2 100 152
3 4 544
3 5 641
3 6 388
3 7 423
3 8 498
3 9 541
3 10 492
3 11 861
3 12 1098
3 13 258
3 14 886
3 15 1151
3 16 851
3 17 645
3 18 829
3 19 785
3 20 659
3 21 896
3 22 222
3 23 980
3 24 755
3 25 937
3 26 827
3 27 367
3 28 460
3 29 977
3 30 452
3 31 817
3 32 839
3 33 624
3 34 410
3 35 870
3 36 215
3 37 836
3 38 736
3 39 662
3 40 889
3 41 242
3 42 464
3 43 349
3 44 1074
3 45 611
3 46 855
3 47 499
3 48 870
3 49 744
3 50 700
3 51 728
3 52 976
3 53 361
3 54 811
3 55 152
3 56 629
3 57 381
3 58 912
3 59 837
3 60 508
3 61 384
3 62 766
3 63 681
3 64 688
3 65 492
3 66 623
3 67 259
3 68 323
3 69 849
3 70 619
3 71 735
3 72 832
3 73 756
3 74 275
3 75 576
3 76 796
3 77 710
3 78 1110
3 79 416
3 80 359
3 81 332
3 82 895
3 83 492
3 84 451
3 85 597
3 86 994
3 87 777
3 88 645
3 89 821
3 90 860
3 91 368
3 92 705
3 93 375
3 94 788
3 95 1145
3 96 564
3 97 879
3 98 609
3 99 296
3 100 378
4 5 660
4 6 554
4 7 308
4 8 85
4 9 26
4 10 185
4 11 574
4 12 587
4 13 516
4 14 579
4 15 654
4 16 324
4 17 440
4 18 311
4 19 429
4 20 114
4 21 389
4 22 356
4 23 591
4 24 254
4 25 612
4 26 369
4 27 282
4 28 119
4 29 457
4 30 159
4 31 455
4 32 719
4 33 620
4 34 486
4 35 591
4 36 616
4 37 297
4 38 734
4 39 571
4 40 366
4 41 422
4 42 609
4 43 342
4 44 571
4 45 601
4 46 619
4 47 472
4 48 326
4 49 367
4 50 222
4 51 190
4 52 526
4 53 259
4 54 298
4 55 405
4 56 402
4 57 488
4 58 548
4 59 292
4 60 343
4 61 500
4 62 604
4 63 669
4 64 467
4 65 605
4 66 78
4 67 288
4 68 409
4 69 559
4 70 153
4 71 542
4 72 759
4 73 217
4 74 382
4 75 243
4 76 473
4 77 397
4 78 607
4 79 368
4 80 607
4 81 311
4 82 374
4 83 223
4 84 284
4 85 314
4 86 451
4 87 385
4 88 323
4 89 443
4 90 338
4 91 181
4 92 420
4 93 173
4 94 367
4 95 644
4 96 191
4 97 826
4 98 498
4 99 345
