200 19900
1 2 650
1 3 910
1 4 62
1 5 75
1 6 340
1 7 181
1 8 492
1 9 454
1 10 643
1 11 676
1 12 273
1 13 216
1 14 620
1 15 199
1 16 787
1 17 218
1 18 787
1 19 748
1 20 482
1 21 809
1 22 480
1 23 777
1 24 696
1 25 803
1 26 451
1 27 265
1 28 682
1 29 387
1 30 516
1 31 439
1 32 563
1 33 670
1 34 540
1 35 686
1 36 476
1 37 347
1 38 454
1 39 896
1 40 195
1 41 691
1 42 683
1 43 850
1 44 296
1 45 178
1 46 930
1 47 652
1 48 488
1 49 504
1 50 319
1 51 539
1 52 667
1 53 118
1 54 248
1 55 197
1 56 626
1 57 473
1 58 450
1 59 246
1 60 228
1 61 273
1 62 874
1 63 703
1 64 126
1 65 557
1 66 295
1 67 861
1 68 922
1 69 588
1 70 699
1 71 583
1 72 836
1 73 833
1 74 437
1 75 41
1 76 1022
1 77 690
1 78 815
1 79 395
1 80 651
1 81 432
1 82 731
1 83 529
1 84 813
1 85 434
1 86 540
1 87 411
1 88 658
1 89 509
1 90 763
1 91 184
1 92 879
1 93 288
1 94 461
1 95 658
1 96 773
1 97 58
1 98 783
1 99 307
1 100 623
1 101 577
1 102 511
1 103 574
1 104 753
1 105 831
1 106 604
1 107 908
1 108 811
1 109 800
1 110 482
1 111 193
1 112 448
1 113 364
1 114 552
1 115 489
1 116 118
1 117 809
1 118 861
1 119 109
1 120 95
1 121 383
1 122 377
1 123 613
1 124 1005
1 125 545
1 126 605
1 127 409
1 128 494
1 129 853
1 130 921
1 131 239
1 132 550
1 133 672
1 134 674
1 135 785
1 136 757
1 137 467
1 138 411
1 139 866
1 140 139
1 141 171
1 142 746
1 143 535
1 144 771
1 145 517
1 146 180
1 147 1082
1 148 198
1 149 558
1 150 223
1 151 188
1 152 590
1 153 569
1 154 604
1 155 215
1 156 977
1 157 192
1 158 42
1 159 326
1 160 694
1 161 348
1 162 696
1 163 237
1 164 89
1 165 592
1 166 918
1 167 524
1 168 588
1 169 809
1 170 718
1 171 729
1 172 415
1 173 955
1 174 704
1 175 396
1 176 661
1 177 186
1 178 668
1 179 444
1 180 485
1 181 223
1 182 906
1 183 577
1 184 577
1 185 662
1 186 248
1 187 703
1 188 656
1 189 132
1 190 45
1 191 604
1 192 226
1 193 827
1 194 845
1 195 631
1 196 734
1 197 144
1 198 611
1 199 530
1 200 522
2 3 637
2 4 665
2 5 692
2 6 405
2 7 473
2 8 435
2 9 769
2 10 93
2 11 794
2 12 494
2 13 697
2 14 705
2 15 746
2 16 903
2 17 436
2 18 665
2 19 621
2 20 170
2 21 505
2 22 607
2 23 972
2 24 46
2 25 730
2 26 751
2 27 478
2 28 639
2 29 272
2 30 812
2 31 945
2 32 898
2 33 830
2 34 875
2 35 483
2 36 620
2 37 311
2 38 604
2 39 573
2 40 503
2 41 493
2 42 106
2 43 914
2 44 585
2 45 632
2 46 904
2 47 835
2 48 196
2 49 407
2 50 370
2 51 778
2 52 959
2 53 578
2 54 402
2 55 784
2 56 591
2 57 265
2 58 526
2 59 831
2 60 787
2 61 812
2 62 692
2 63 905
2 64 763
2 65 380
2 66 728
2 67 503
2 68 743
2 69 718
2 70 87
2 71 68
2 72 186
2 73 888
2 74 475
2 75 689
2 76 832
2 77 409
2 78 888
2 79 875
2 80 75
2 81 441
2 82 749
2 83 621
2 84 380
2 85 227
2 86 139
2 87 430
2 88 30
2 89 224
2 90 360
2 91 586
2 92 550
2 93 732
2 94 524
2 95 173
2 96 247
2 97 602
2 98 892
2 99 750
2 100 1009
2 101 100
2 102 187
2 103 818
2 104 1132
2 105 504
2 106 968
2 107 639
2 108 724
2 109 407
2 110 185
2 111 540
2 112 236
2 113 907
2 114 463
2 115 639
2 116 666
2 117 949
2 118 642
2 119 646
2 120 576
2 121 368
2 122 332
2 123 682
2 124 776
2 125 874
2 126 234
2 127 259
2 128 861
2 129 412
2 130 868
2 131 774
2 132 839
2 133 216
2 134 938
2 135 163
2 136 1143
2 137 513
2 138 855
2 139 517
2 140 790
2 141 650
2 142 897
2 143 614
2 144 948
2 145 555
2 146 802
2 147 871
2 148 503
2 149 626
2 150 672
2 151 536
2 152 894
2 153 655
2 154 449
2 155 822
2 156 757
2 157 730
2 158 607
2 159 325
2 160 634
2 161 313
2 162 68
2 163 444
2 164 637
2 165 766
2 166 768
2 167 881
2 168 112
2 169 681
2 170 1004
2 171 867
2 172 746
2 173 856
2 174 56
2 175 628
2 176 59
2 177 714
2 178 280
2 179 673
2 180 590
2 181 444
2 182 864
2 183 926
2 184 714
2 185 731
2 186 483
2 187 87
2 188 441
2 189 778
2 190 639
2 191 803
2 192 782
2 193 556
2 194 737
2 195 438
2 196 156
2 197 755
2 198 425
2 199 770
2 200 186
3 4 878
3 5 984
3 6 581
3 7 764
3 8 419
3 9 648
3 10 729
3 11 459
3 12 636
3 13 1080
3 14 417
3 15 1095
3 16 493
3 17 741
3 18 188
3 19 196
3 20 686
3 21 133
3 22 480
3 23 603
3 24 637
3 25 245
3 26 631
3 27 923
3 28 288
3 29 640
3 30 639
3 31 901
3 32 706
3 33 510
3 34 697
3 35 226
3 36 492
3 37 755
3 38 503
3 39 75
3 40 718
3 41 220
3 42 533
3 43 448
3 44 639
3 45 765
3 46 363
3 47 535
3 48 566
3 49 411
3 50 830
3 51 576
3 52 691
3 53 792
3 54 738
3 55 1106
3 56 316
3 57 513
3 58 471
3 59 926
3 60 1131
3 61 868
3 62 115
3 63 579
3 64 1033
3 65 369
3 66 749
3 67 145
3 68 138
3 69 462
3 70 714
3 71 654
3 72 646
3 73 427
3 74 473
3 75 928
3 76 201
3 77 252
3 78 444
3 79 838
3 80 561
3 81 478
3 82 347
3 83 439
3 84 273
3 85 729
3 86 725
3 87 500
3 88 607
3 89 510
3 90 278
3 91 736
3 92 95
3 93 760
3 94 459
