50 1225
1 2 661
1 3 976
1 4 1076
1 5 483
1 6 600
1 7 1124
1 8 1145
1 9 129
1 10 310
1 11 530
1 12 1127
1 13 470
1 14 994
1 15 737
1 16 714
1 17 579
1 18 519
1 19 618
1 20 1013
1 21 630
1 22 1028
1 23 918
1 24 771
1 25 806
1 26 680
1 27 571
1 28 399
1 29 1083
1 30 633
1 31 673
1 32 825
1 33 873
1 34 918
1 35 204
1 36 725
1 37 511
1 38 947
1 39 1163
1 40 835
1 41 575
1 42 206
1 43 806
1 44 954
1 45 1078
1 46 748
1 47 910
1 48 797
1 49 646
1 50 463
2 3 454
2 4 833
2 5 257
2 6 753
2 7 792
2 8 901
2 9 578
2 10 413
2 11 652
2 12 958
2 13 191
2 14 690
2 15 935
2 16 380
2 17 562
2 18 210
2 19 784
2 20 933
2 21 618
2 22 823
2 23 387
2 24 969
2 25 783
2 26 732
2 27 219
2 28 796
2 29 745
2 30 337
2 31 112
2 32 164
2 33 469
2 34 948
2 35 587
2 36 74
2 37 310
2 38 720
2 39 838
2 40 210
2 41 727
2 42 590
2 43 174
2 44 896
2 45 600
2 46 823
2 47 933
2 48 137
2 49 63
2 50 693
3 4 492
3 5 495
3 6 744
3 7 396
3 8 543
3 9 857
3 10 666
3 11 679
3 12 639
3 13 583
3 14 346
3 15 883
3 16 288
3 17 554
3 18 468
3 19 769
3 20 684
3 21 570
3 22 514
3 23 66
3 24 907
3 25 631
3 26 662
3 27 409
3 28 922
3 29 356
3 30 354
3 31 360
3 32 413
3 33 169
3 34 774
3 35 821
3 36 388
3 37 466
3 38 430
3 39 438
3 40 265
3 41 731
3 42 822
3 43 297
3 44 675
3 45 149
3 46 727
3 47 759
3 48 423
3 49 414
3 50 767
4 5 712
4 6 569
4 7 143
4 8 72
4 9 947
4 10 799
4 11 578
4 12 148
4 13 869
4 14 150
4 15 607
4 16 462
4 17 497
4 18 720
4 19 576
4 20 243
4 21 455
4 22 64
4 23 527
4 24 614
4 25 340
4 26 457
4 27 664
4 28 831
4 29 154
4 30 532
4 31 720
4 32 863
4 33 376
4 34 394
4 35 875
4 36 794
4 37 641
4 38 130
4 39 142
4 40 714
4 41 577
4 42 874
4 43 734
4 44 271
4 45 394
4 46 457
4 47 382
4 48 864
4 49 773
4 50 674
5 6 504
5 7 714
5 8 784
5 9 372
5 10 183
5 11 400
5 12 811
5 13 167
5 14 591
5 15 688
5 16 265
5 17 327
5 18 48
5 19 535
5 20 751
5 21 389
5 22 684
5 23 436
5 24 723
5 25 573
5 26 500
5 27 88
5 28 541
5 29 669
5 30 184
5 31 210
5 32 407
5 33 416
5 34 734
5 35 356
5 36 291
5 37 75
5 38 584
5 39 759
5 40 367
5 41 477
5 42 359
5 43 344
5 44 705
5 45 609
5 46 591
5 47 720
5 48 384
5 49 209
5 50 436
6 7 670
6 8 626
6 9 489
6 10 441
6 11 104
