25 300
1 2 117
1 3 847
1 4 508
1 5 423
1 6 590
1 7 552
1 8 296
1 9 645
1 10 548
1 11 339
1 12 279
1 13 216
1 14 596
1 15 83
1 16 333
1 17 323
1 18 426
1 19 666
1 20 309
1 21 493
1 22 536
1 23 662
1 24 463
1 25 515
2 3 955
2 4 618
2 5 479
2 6 637
2 7 646
2 8 302
2 9 741
2 10 633
2 11 317
2 12 254
2 13 114
2 14 705
2 15 176
2 16 397
2 17 321
2 18 496
2 19 783
2 20 384
2 21 467
2 22 645
2 23 744
2 24 556
2 25 606
3 4 627
3 5 612
3 6 621
3 7 345
3 8 1039
3 9 788
3 10 403
3 11 891
3 12 890
3 13 1010
3 14 626
3 15 840
3 16 633
3 17 835
3 18 910
3 19 321
3 20 614
3 21 942
3 22 642
3 23 919
3 24 429
3 25 392
4 5 666
4 6 810
4 7 553
4 8 521
4 9 199
4 10 610
4 11 782
4 12 738
4 13 724
4 14 87
4 15 442
4 16 600
4 17 741
4 18 306
4 19 315
4 20 554
4 21 916
4 22 33
4 23 306
4 24 525
4 25 556
5 6 171
5 7 268
5 8 715
5 9 860
5 10 211
5 11 289
5 12 306
5 13 478
5 14 736
5 15 477
5 16 90
5 17 235
5 18 763
5 19 610
5 20 128
5 21 332
5 22 698
5 23 934
5 24 200
5 25 222
6 7 317
6 8 885
6 9 1008
6 10 242
6 11 390
6 12 428
6 13 619
6 14 874
6 15 647
6 16 261
6 17 348
6 18 930
6 19 701
6 20 298
6 21 362
6 22 842
6 23 1091
6 24 295
6 25 285
7 8 798
7 9 750
7 10 74
7 11 546
7 12 548
7 13 684
7 14 599
7 15 569
7 16 290
7 17 490
7 18 752
7 19 387
7 20 277
7 21 600
7 22 581
7 23 855
7 24 91
7 25 47
8 9 564
8 10 811
8 11 616
8 12 553
8 13 403
8 14 595
8 15 239
8 16 624
8 17 611
8 18 269
8 19 787
8 20 594
8 21 768
8 22 535
8 23 519
8 24 718
8 25 770
9 10 809
9 11 950
9 12 901
9 13 854
9 14 162
9 15 567
9 16 789
9 17 914
9 18 298
9 19 467
9 20 743
9 21 1092
9 22 169
9 23 136
9 24 724
9 25 755
10 11 497
10 12 507
10 13 658
10 14 662
10 15 576
10 16 252
10 17 443
10 18 789
10 19 461
10 20 251
10 21 538
10 22 640
10 23 908
10 24 96
10 25 53
11 12 63
11 13 253
11 14 866
11 15 422
11 16 259
11 17 55
11 18 764
11 19 829
11 20 287
11 21 153
11 22 815
11 23 988
11 24 463
11 25 499
12 13 197
12 14 823
12 15 362
12 16 258
12 17 79
12 18 705
12 19 805
12 20 276
12 21 216
12 22 770
12 23 933
12 24 461
12 25 501
13 14 812
13 15 287
13 16 408
13 17 276
13 18 610
13 19 866
13 20 408
13 21 389
13 22 753
13 23 859
13 24 593
13 25 640
14 15 529
14 16 675
14 17 823
14 18 360
14 19 305
14 20 629
14 21 998
14 22 61
14 23 293
14 24 582
14 25 609
15 16 386
15 17 402
15 18 343
15 19 631
15 20 354
15 21 575
15 22 469
15 23 579
15 24 485
15 25 538
16 17 203
16 18 676
16 19 583
16 20 45
16 21 344
16 22 633
16 23 857
16 24 204
16 25 243
17 18 740
17 19 776
17 20 232
17 21 179
17 22 773
17 23 957
17 24 407
17 25 443
18 19 614
18 20 634
18 21 916
18 22 308
18 23 254
18 24 693
18 25 738
19 20 546
19 21 927
19 22 326
19 23 598
19 24 414
19 25 416
20 21 383
20 22 587
20 23 812
20 24 187
20 25 232
21 22 949
21 23 1136
21 24 530
21 25 554
22 23 282
22 24 556
22 25 586
23 24 819
23 25 855
24 25 52
