50 1225
1 2 596
1 3 568
1 4 184
1 5 352
1 6 490
1 7 354
1 8 470
1 9 365
1 10 225
1 11 449
1 12 484
1 13 226
1 14 704
1 15 250
1 16 256
1 17 221
1 18 425
1 19 626
1 20 19
1 21 372
1 22 284
1 23 493
1 24 358
1 25 157
1 26 676
1 27 192
1 28 491
1 29 640
1 30 703
1 31 383
1 32 392
1 33 295
1 34 348
1 35 229
1 36 275
1 37 170
1 38 211
1 39 659
1 40 494
1 41 219
1 42 378
1 43 235
1 44 527
1 45 237
1 46 326
1 47 425
1 48 399
1 49 421
1 50 130
2 3 256
2 4 587
2 5 576
2 6 656
2 7 377
2 8 348
2 9 548
2 10 755
2 11 766
2 12 514
2 13 795
2 14 671
2 15 692
2 16 786
2 17 443
2 18 806
2 19 69
2 20 585
2 21 617
2 22 849
2 23 102
2 24 871
2 25 582
2 26 80
2 27 634
2 28 1039
2 29 432
2 30 519
2 31 951
2 32 669
2 33 486
2 34 745
2 35 397
2 36 322
2 37 568
2 38 766
2 39 597
2 40 288
2 41 380
2 42 919
2 43 583
2 44 134
2 45 368
2 46 461
2 47 319
2 48 855
2 49 720
2 50 636
3 4 637
3 5 399
3 6 438
3 7 231
3 8 135
3 9 673
3 10 775
3 11 877
3 12 686
3 13 713
3 14 879
3 15 746
3 16 680
3 17 355
3 18 896
3 19 210
3 20 565
3 21 734
3 22 758
3 23 254
3 24 745
3 25 621
3 26 288
3 27 524
3 28 1056
3 29 661
3 30 751
3 31 951
3 32 485
3 33 591
3 34 823
3 35 454
3 36 325
3 37 469
3 38 677
3 39 807
3 40 80
3 41 405
3 42 939
3 43 654
3 44 351
3 45 339
3 46 580
3 47 486
3 48 703
3 49 532
3 50 552
4 5 517
4 6 659
4 7 464
4 8 570
4 9 191
4 10 174
4 11 275
4 12 322
4 13 379
4 14 530
4 15 109
4 16 426
4 17 345
4 18 269
4 19 635
4 20 166
4 21 188
4 22 432
4 23 487
4 24 527
4 25 26
4 26 666
4 27 375
4 28 453
4 29 507
4 30 556
4 31 375
4 32 569
4 33 147
4 34 191
4 35 192
4 36 312
4 37 343
4 38 376
4 39 493
4 40 576
4 41 232
4 42 333
4 43 51
4 44 484
4 45 305
4 46 185
4 47 329
4 48 579
4 49 602
4 50 314
5 6 141
5 7 198
5 8 264
5 9 660
5 10 571
5 11 792
5 12 745
5 13 374
5 14 972
5 15 601
5 16 318
5 17 200
5 18 775
5 19 566
5 20 363
5 21 690
5 22 403
5 23 502
5 24 359
5 25 491
5 26 641
5 27 190
5 28 804
5 29 830
5 30 913
5 31 688
5 32 93
5 33 571
5 34 698
5 35 432
5 36 342
5 37 181
5 38 336
5 39 912
5 40 323
5 41 375
5 42 706
5 43 561
5 44 588
5 45 295
5 46 587
5 47 600
5 48 305
5 49 144
5 50 252
6 7 295
6 8 312
6 9 800
6 10 706
6 11 934
6 12 881
6 13 478
6 14 1107
6 15 741
6 16 410
6 17 336
6 18 915
6 19 632
6 20 502
6 21 832
6 22 494
6 23 597
6 24 420
6 25 633
6 26 710
6 27 314
6 28 924
6 29 953
6 30 1038
6 31 808
6 32 120
6 33 711
6 34 838
6 35 569
6 36 468
6 37 320
6 38 442
6 39 1045
6 40 374
6 41 510
6 42 832
6 43 703
6 44 690
6 45 426
6 46 725
6 47 726
6 48 340
6 49 136
6 50 381
7 8 115
7 9 556
7 10 575
7 11 730
7 12 613
7 13 482
7 14 833
7 15 567
7 16 449
7 17 133
7 18 733
7 19 370
7 20 355
7 21 603
7 22 526
7 23 306
7 24 519
7 25 443
7 26 444
7 27 293
7 28 845
7 29 662
7 30 748
7 31 736
7 32 292
7 33 466
7 34 656
7 35 315
7 36 190
7 37 237
7 38 446
7 39 767
7 40 151
7 41 255
7 42 733
7 43 494
7 44 396
7 45 166
7 46 470
7 47 440
7 48 486
7 49 342
7 50 322
8 9 643
8 10 689
8 11 830
8 12 683
8 13 591
8 14 894
8 15 676
8 16 552
8 17 249
8 18 838
8 19 320
8 20 470
8 21 696
8 22 633
8 23 305
8 24 613
8 25 551
8 26 399
8 27 398
8 28 961
8 29 699
8 30 789
8 31 852
8 32 350
8 33 554
8 34 761
8 35 406
8 36 274
8 37 348
8 38 554
8 39 824
8 40 62
8 41 349
8 42 848
8 43 597
8 44 405
8 45 266
8 46 553
8 47 494
8 48 568
8 49 398
8 50 434
9 10 331
9 11 218
9 12 135
9 13 571
9 14 339
9 15 225
9 16 616
9 17 465
9 18 267
9 19 609
9 20 346
9 21 70
9 22 624
9 23 463
9 24 717
9 25 214
9 26 617
9 27 547
9 28 566
9 29 339
9 30 374
9 31 517
9 32 726
9 33 90
9 34 224
9 35 240
9 36 370
9 37 503
9 38 566
9 39 302
9 40 631
9 41 301
9 42 456
9 43 142
9 44 421
9 45 390
9 46 93
9 47 233
9 48 764
9 49 764
9 50 492
10 11 292
10 12 467
10 13 307
10 14 646
10 15 109
10 16 375
10 17 443
10 18 239
10 19 798
10 20 220
10 21 294
10 22 346
10 23 653
10 24 462
10 25 174
10 26 835
10 27 393
10 28 285
10 29 667
10 30 706
10 31 200
10 32 598
10 33 316
10 34 178
10 35 357
10 36 458
10 37 390
10 38 321
10 39 624
10 40 707
10 41 383
10 42 165
10 43 202
10 44 657
10 45 436
10 46 354
10 47 503
10 48 536
10 49 618
10 50 325
11 12 302
11 13 596
11 14 399
11 15 205
11 16 659
11 17 618
11 18 78
11 19 826
11 20 434
11 21 149
11 22 638
11 23 679
11 24 751
11 25 301
11 26 836
11 27 641
11 28 418
11 29 511
11 30 516
11 31 411
11 32 841
11 33 288
11 34 114
11 35 425
11 36 558
11 37 616
11 38 605
11 39 402
11 40 826
11 41 480
11 42 335
11 43 236
11 44 640
11 45 565
11 46 306
11 47 451
11 48 820
11 49 871
11 50 576
12 13 699
12 14 227
12 15 359
12 16 739
12 17 545
12 18 369
12 19 581
12 20 465
12 21 183
12 22 754
12 23 447
12 24 842
12 25 342
12 26 572
12 27 656
12 28 691
12 29 212
12 30 239
12 31 649
12 32 820
12 33 189
12 34 344
12 35 312
12 36 422
12 37 605
12 38 692
12 39 175
12 40 658
12 41 370
12 42 585
12 43 275
12 44 379
12 45 456
12 46 162
12 47 201
12 48 882
12 49 862
12 50 607
13 14 910
13 15 394
13 16 75
13 17 364
13 18 546
13 19 815
13 20 244
13 21 561
13 22 57
13 23 696
13 24 155
13 25 357
13 26 874
13 27 193
13 28 454
13 29 865
13 30 926
13 31 339
13 32 357
13 33 513
13 34 482
13 35 455
13 36 475
13 37 244
13 38 37
13 39 872
13 40 633
13 41 436
13 42 380
13 43 430
13 44 743
13 45 427
13 46 547
13 47 652
13 48 232
13 49 359
13 50 162
14 15 537
14 16 956
14 17 771
14 18 478
14 19 740
14 20 685
14 21 353
14 22 962
14 23 628
14 24 1057
14 25 553
14 26 710
14 27 881
14 28 818
14 29 250
14 30 187
14 31 803
14 32 1047
14 33 412
14 34 488
14 35 539
14 36 643
14 37 831
14 38 906
14 39 73
14 40 862
14 41 596
14 42 730
14 43 479
14 44 541
14 45 681
14 46 388
14 47 399
14 48 1103
14 49 1089
14 50 829
15 16 455
15 17 443
15 18 174
15 19 742
15 20 238
15 21 185
15 22 440
15 23 593
15 24 549
15 25 125
15 26 770
15 27 440
15 28 356
15 29 563
15 30 599
15 31 293
15 32 642
15 33 223
15 34 97
15 35 301
15 36 421
15 37 420
15 38 401
15 39 514
15 40 685
15 41 341
15 42 239
15 43 111
15 44 583
15 45 412
15 46 260
15 47 416
15 48 615
15 49 670
15 50 373
16 17 344
16 18 613
16 19 799
16 20 275
16 21 613
16 22 85
16 23 690
16 24 102
16 25 402
16 26 863
16 27 156
16 28 529
16 29 893
16 30 959
16 31 414
16 32 289
16 33 550
16 34 546
16 35 473
16 36 472
16 37 218
16 38 53
16 39 914
16 40 600
16 41 445
16 42 455
16 43 478
16 44 745
16 45 421
16 46 582
16 47 673
16 48 161
16 49 287
16 50 153
17 18 613
17 19 454
17 20 222
17 21 502
17 22 414
17 23 351
17 24 428
17 25 321
17 26 519
17 27 191
17 28 711
17 29 635
17 30 715
17 31 602
17 32 281
17 33 375
17 34 535
17 35 232
17 36 151
17 37 125
17 38 331
17 39 712
17 40 278
17 41 175
17 42 599
17 43 381
17 44 419
17 45 99
17 46 388
17 47 403
17 48 418
17 49 328
17 50 201
18 19 863
18 20 412
18 21 198
18 22 584
18 23 715
18 24 701
18 25 291
18 26 879
18 27 613
18 28 339
18 29 581
18 30 591
18 31 335
18 32 816
18 33 320
18 34 78
18 35 442
18 36 572
18 37 595
18 38 559
18 39 479
18 40 840
18 41 492
18 42 258
18 43 242
18 44 684
18 45 571
18 46 345
18 47 499
18 48 774
18 49 842
18 50 545
19 20 617
19 21 677
19 22 867
19 23 149
19 24 880
19 25 627
19 26 79
19 27 644
19 28 1084
19 29 500
19 30 587
19 31 992
19 32 658
19 33 543
19 34 799
19 35 442
19 36 351
19 37 580
19 38 783
19 39 666
19 40 258
19 41 417
19 42 963
19 43 635
19 44 202
19 45 391
19 46 520
19 47 384
19 48 856
19 49 708
19 50 653
20 21 354
20 22 301
20 23 482
20 24 377
20 25 140
20 26 665
20 27 209
20 28 491
20 29 621
20 30 684
20 31 386
20 32 406
20 33 276
20 34 335
20 35 213
20 36 265
20 37 182
20 38 230
20 39 640
20 40 492
20 41 206
20 42 377
20 43 217
20 44 513
20 45 231
20 46 307
20 47 408
20 48 418
20 49 437
20 50 148
21 22 611
21 23 530
21 24 712
21 25 214
21 26 687
21 27 562
21 28 508
21 29 394
21 30 419
21 31 467
21 32 750
21 33 143
21 34 161
21 35 289
21 36 422
21 37 524
21 38 561
21 39 329
21 40 688
21 41 348
21 42 402
21 43 137
21 44 491
21 45 436
21 46 157
21 47 304
21 48 767
21 49 786
21 50 502
22 23 751
22 24 121
22 25 411
22 26 928
22 27 234
22 28 459
22 29 922
22 30 981
22 31 348
22 32 374
22 33 568
22 34 524
22 35 512
22 36 530
22 37 290
22 38 83
22 39 926
22 40 678
22 41 493
22 42 398
22 43 483
22 44 799
22 45 481
22 46 603
22 47 709
22 48 211
22 49 368
22 50 213
23 24 779
23 25 480
23 26 183
23 27 541
23 28 938
23 29 407
23 30 497
23 31 849
23 32 596
23 33 394
23 34 650
23 35 296
23 36 221
23 37 475
23 38 668
23 39 555
23 40 256
23 41 277
23 42 817
23 43 486
23 44 100
23 45 270
23 46 373
23 47 246
23 48 768
23 49 647
23 50 538
24 25 503
24 26 947
24 27 237
24 28 576
24 29 996
24 30 1061
24 31 467
24 32 305
24 33 653
24 34 637
24 35 574
24 36 565
24 37 304
24 38 151
24 39 1016
24 40 666
24 41 544
24 42 519
24 43 579
24 44 839
24 45 512
24 46 685
24 47 773
24 48 96
24 49 285
24 50 251
25 26 661
25 27 349
25 28 457
25 29 521
25 30 574
25 31 373
25 32 543
25 33 162
25 34 213
25 35 184
25 36 297
25 37 317
25 38 352
25 39 515
25 40 559
25 41 218
25 42 337
25 43 77
25 44 483
25 45 286
25 46 199
25 47 336
25 48 553
25 49 575
25 50 288
26 27 710
26 28 1119
26 29 464
26 30 546
26 31 1031
26 32 734
26 33 560
26 34 820
26 35 477
26 36 402
26 37 644
26 38 844
26 39 637
26 40 337
26 41 461
26 42 998
26 43 660
26 44 196
26 45 447
26 46 533
26 47 385
26 48 926
26 49 784
26 50 714
27 28 614
27 29 784
27 30 857
27 31 498
27 32 205
27 33 468
27 34 537
27 35 360
27 36 330
27 37 66
27 38 156
27 39 831
27 40 444
27 41 319
27 42 518
27 43 425
27 44 604
27 45 276
27 46 494
27 47 555
27 48 237
27 49 229
27 50 67
28 29 902
28 30 923
28 31 116
28 32 806
28 33 580
28 34 346
28 35 642
28 36 743
28 37 633
28 38 486
28 39 817
28 40 984
28 41 668
28 42 120
28 43 467
28 44 937
28 45 718
28 46 615
28 47 772
28 48 670
28 49 813
28 50 553
29 30 89
29 31 856
29 32 916
29 33 359
29 34 556
29 35 425
29 36 487
29 37 724
29 38 851
29 39 179
29 40 658
29 41 468
29 42 794
29 43 466
29 44 311
29 45 536
29 46 322
29 47 231
29 48 1021
29 49 963
29 50 748
30 31 887
30 32 997
30 33 413
30 34 577
30 35 498
30 36 571
30 37 799
30 38 914
30 39 130
30 40 748
30 41 545
30 42 821
30 43 512
30 44 400
30 45 617
30 46 378
30 47 312
30 48 1092
30 49 1043
30 50 817
31 32 690
31 33 513
31 34 315
31 35 554
31 36 645
31 37 519
31 38 371
31 39 792
31 40 878
31 41 574
31 42 77
31 43 399
31 44 857
31 45 616
31 46 551
31 47 703
31 48 560
31 49 697
31 50 438
32 33 640
32 34 740
32 35 508
32 36 429
32 37 226
32 38 322
32 39 990
32 40 411
32 41 454
32 42 717
32 43 616
32 44 680
32 45 380
32 46 659
32 47 684
32 48 234
32 49 50
32 50 272
33 34 259
33 35 150
33 36 281
33 37 420
33 38 504
33 39 364
33 40 544
33 41 210
33 42 462
33 43 114
33 44 367
33 45 300
33 46 38
33 47 192
33 48 692
33 49 680
33 50 417
34 35 370
34 36 498
34 37 518
34 38 492
34 39 477
34 40 766
34 41 418
34 42 245
34 43 169
34 44 627
34 45 495
34 46 289
34 47 447
34 48 707
34 49 767
34 50 471
35 36 133
35 37 301
35 38 435
35 39 481
35 40 401
35 41 60
35 42 521
35 43 201
35 44 306
35 45 150
35 46 157
35 47 199
35 48 596
35 49 552
35 50 324
36 37 263
36 38 447
36 39 579
36 40 268
36 41 80
36 42 623
36 43 330
36 44 274
36 45 53
36 46 281
36 47 258
36 48 564
36 49 477
36 50 319
37 38 208
37 39 778
37 40 389
37 41 257
37 42 530
37 43 390
37 44 537
37 45 210
37 46 443
37 47 494
37 48 302
37 49 261
37 50 85
38 39 866
38 40 597
38 41 413
38 42 407
38 43 427
38 44 717
38 45 398
38 46 537
38 47 634
38 48 215
38 49 326
38 50 130
39 40 792
39 41 537
39 42 722
39 43 444
39 44 468
39 45 619
39 46 336
39 47 330
39 48 1057
39 49 1033
39 50 782
40 41 347
40 42 869
40 43 598
40 44 356
40 45 273
40 46 538
40 47 463
40 48 625
40 49 459
40 50 473
41 42 548
41 43 250
41 44 308
41 45 89
41 46 217
41 47 237
41 48 557
41 49 499
41 50 292
42 43 349
42 44 817
42 45 600
42 46 499
42 47 655
42 48 608
42 49 729
42 50 454
43 44 473
43 45 331
43 46 152
43 47 305
43 48 631
43 49 650
43 50 365
44 45 327
44 46 339
44 47 188
44 48 837
44 49 731
44 50 592
45 46 306
45 47 304
45 48 511
45 49 427
45 50 268
46 47 158
46 48 721
46 49 701
46 50 446
47 48 793
47 49 731
47 50 523
48 49 204
48 50 275
49 50 296
