25 300
1 2 584
1 3 389
1 4 545
1 5 753
1 6 581
1 7 407
1 8 355
1 9 507
1 10 261
1 11 180
1 12 680
1 13 601
1 14 120
1 15 83
1 16 696
1 17 551
1 18 167
1 19 261
1 20 327
1 21 159
1 22 243
1 23 630
1 24 502
1 25 690
2 3 935
2 4 1061
2 5 799
2 6 854
2 7 790
2 8 854
2 9 498
2 10 570
2 11 652
2 12 333
2 13 505
2 14 667
2 15 644
2 16 1074
2 17 409
2 18 669
2 19 713
2 20 835
2 21 603
2 22 367
2 23 912
2 24 374
2 25 958
3 4 567
3 5 1082
3 6 839
3 7 645
3 8 496
3 9 881
3 10 402
3 11 477
3 12 1069
3 13 978
3 14 393
3 15 382
3 16 846
3 17 937
3 18 445
3 19 516
3 20 471
3 21 333
3 22 568
3 23 870
3 24 889
3 25 926
4 5 745
4 6 438
4 7 319
4 8 207
4 9 719
4 10 776
4 11 412
4 12 1010
4 13 808
4 14 427
4 15 462
4 16 315
4 17 826
4 18 401
4 19 347
4 20 228
4 21 660
4 22 780
4 23 434
4 24 806
4 25 470
5 6 307
5 7 463
5 8 634
5 9 315
5 10 982
5 11 608
5 12 526
5 13 295
5 14 696
5 15 717
5 16 519
5 17 390
5 18 639
5 19 567
5 20 646
5 21 906
5 22 805
5 23 325
5 24 428
5 25 319
6 7 193
6 8 353
6 9 383
6 10 839
6 11 405
6 12 681
6 13 441
6 14 488
6 15 519
6 16 245
6 17 498
6 18 428
6 19 335
6 20 373
6 21 741
6 22 721
6 23 58
6 24 504
6 25 113
7 8 171
7 9 401
7 10 669
7 11 227
7 12 696
7 13 488
7 14 303
7 15 336
7 16 301
7 17 510
7 18 244
7 19 148
7 20 185
7 21 564
7 22 584
7 23 231
7 24 494
7 25 290
8 9 541
8 10 605
8 11 206
8 12 818
8 13 635
8 14 235
8 15 272
8 16 364
8 17 639
8 18 199
8 19 141
8 20 30
8 21 491
8 22 580
8 23 377
8 24 613
8 25 431
9 10 699
9 11 417
9 12 302
9 13 98
9 14 491
9 15 499
9 16 624
9 17 115
9 18 448
9 19 418
9 20 538
9 21 642
9 22 502
9 23 437
9 24 126
9 25 474
10 11 442
10 12 783
10 13 779
10 14 375
10 15 338
10 16 955
10 17 707
10 18 427
10 19 523
10 20 575
10 21 115
10 22 225
10 23 890
10 24 652
10 25 949
11 12 657
11 13 515
11 14 87
11 15 114
11 16 518
11 17 493
11 18 32
11 19 82
11 20 183
11 21 337
11 22 378
11 23 451
11 24 456
11 25 511
12 13 246
12 14 711
12 15 705
12 16 925
12 17 187
12 18 685
12 19 683
12 20 810
12 21 769
12 22 558
12 23 733
12 24 205
12 25 764
13 14 590
13 15 596
13 16 686
13 17 97
13 18 547
13 19 515
13 20 634
13 21 730
13 22 573
13 23 490
13 24 144
13 25 518
14 15 37
14 16 580
14 17 558
14 18 60
14 19 154
14 20 206
14 21 264
14 22 353
14 23 532
14 24 516
14 25 591
15 16 617
15 17 559
15 18 92
15 19 188
15 20 243
15 21 228
15 22 321
15 23 564
15 24 514
15 25 624
16 17 740
16 18 528
16 19 436
16 20 394
16 21 845
16 22 885
16 23 201
16 24 741
16 25 201
17 18 524
17 19 509
17 20 634
17 21 667
17 22 492
17 23 551
17 24 55
17 25 586
18 19 96
18 20 173
18 21 320
18 22 381
18 23 472
18 24 485
18 25 532
19 20 128
19 21 416
19 22 458
19 23 378
19 24 478
19 25 437
20 21 460
20 22 554
20 23 400
20 24 605
20 25 455
21 22 236
21 23 789
21 24 614
21 25 849
22 23 777
22 24 437
22 25 834
23 24 559
23 25 59
24 25 598
