50 1225
1 2 5
1 3 5
1 4 2
1 5 2
1 6 4
1 7 3
1 8 2
1 9 1
1 10 2
1 11 5
1 12 2
1 13 2
1 14 1
1 15 3
1 16 3
1 17 1
1 18 5
1 19 5
1 20 3
1 21 5
1 22 4
1 23 5
1 24 1
1 25 2
1 26 1
1 27 5
1 28 3
1 29 5
1 30 2
1 31 5
1 32 1
1 33 1
1 34 4
1 35 4
1 36 1
1 37 4
1 38 4
1 39 1
1 40 2
1 41 1
1 42 3
1 43 1
1 44 2
1 45 1
1 46 5
1 47 4
1 48 5
1 49 5
1 50 5
2 3 3
2 4 3
2 5 4
2 6 3
2 7 3
2 8 4
2 9 5
2 10 2
2 11 5
2 12 5
2 13 1
2 14 5
2 15 2
2 16 2
2 17 2
2 18 1
2 19 2
2 20 2
2 21 4
2 22 5
2 23 2
2 24 5
2 25 4
2 26 2
2 27 4
2 28 5
2 29 3
2 30 4
2 31 4
2 32 1
2 33 5
2 34 3
2 35 4
2 36 4
2 37 4
2 38 2
2 39 3
2 40 4
2 41 1
2 42 1
2 43 3
2 44 2
2 45 3
2 46 1
2 47 2
2 48 4
2 49 1
2 50 5
3 4 5
3 5 1
3 6 4
3 7 5
3 8 1
3 9 1
3 10 5
3 11 3
3 12 2
3 13 4
3 14 4
3 15 5
3 16 1
3 17 4
3 18 1
3 19 2
3 20 1
3 21 4
3 22 5
3 23 1
3 24 2
3 25 1
3 26 3
3 27 2
3 28 4
3 29 2
3 30 1
3 31 3
3 32 5
3 33 4
3 34 5
3 35 2
3 36 3
3 37 2
3 38 2
3 39 3
3 40 4
3 41 3
3 42 3
3 43 1
3 44 2
3 45 5
3 46 2
3 47 4
3 48 5
3 49 3
3 50 3
4 5 3
4 6 2
4 7 3
4 8 3
4 9 3
4 10 4
4 11 1
4 12 3
4 13 2
4 14 1
4 15 5
4 16 1
4 17 5
4 18 5
4 19 5
4 20 2
4 21 5
4 22 3
4 23 1
4 24 4
4 25 1
4 26 1
4 27 4
4 28 2
4 29 3
4 30 5
4 31 5
4 32 4
4 33 5
4 34 5
4 35 5
4 36 5
4 37 3
4 38 4
4 39 5
4 40 5
4 41 5
4 42 2
4 43 5
4 44 4
4 45 4
4 46 4
4 47 4
4 48 3
4 49 2
4 50 4
5 6 2
5 7 1
5 8 1
5 9 4
5 10 3
5 11 5
5 12 1
5 13 2
5 14 4
5 15 5
5 16 2
5 17 2
5 18 1
5 19 3
5 20 4
5 21 2
