50 1225
1 2 4
1 3 3
1 4 2
1 5 1
1 6 5
1 7 1
1 8 2
1 9 3
1 10 4
1 11 5
1 12 3
1 13 3
1 14 2
1 15 3
1 16 3
1 17 4
1 18 3
1 19 2
1 20 3
1 21 4
1 22 3
1 23 3
1 24 3
1 25 4
1 26 5
1 27 1
1 28 2
1 29 5
1 30 5
1 31 4
1 32 2
1 33 3
1 34 3
1 35 2
1 36 5
1 37 2
1 38 1
1 39 4
1 40 5
1 41 5
1 42 1
1 43 1
1 44 1
1 45 5
1 46 2
1 47 3
1 48 2
1 49 5
1 50 2
2 3 4
2 4 4
2 5 3
2 6 3
2 7 1
2 8 4
2 9 1
2 10 5
2 11 4
2 12 2
2 13 3
2 14 4
2 15 1
2 16 5
2 17 3
2 18 1
2 19 5
2 20 5
2 21 5
2 22 2
2 23 3
2 24 2
2 25 3
2 26 3
2 27 3
2 28 3
2 29 4
2 30 3
2 31 1
2 32 4
2 33 2
2 34 5
2 35 1
2 36 3
2 37 2
2 38 2
2 39 2
2 40 5
2 41 1
2 42 5
2 43 4
2 44 2
2 45 4
2 46 5
2 47 2
2 48 4
2 49 2
2 50 5
3 4 2
3 5 1
3 6 4
3 7 2
3 8 3
3 9 1
3 10 1
3 11 2
3 12 1
3 13 1
3 14 1
3 15 3
3 16 1
3 17 2
3 18 4
3 19 1
3 20 1
3 21 4
3 22 5
3 23 4
3 24 1
3 25 2
3 26 1
3 27 4
3 28 4
3 29 3
3 30 2
3 31 4
3 32 3
3 33 1
3 34 4
3 35 4
3 36 4
3 37 5
3 38 3
3 39 1
3 40 5
3 41 3
3 42 2
3 43 5
3 44 2
3 45 2
3 46 5
3 47 1
3 48 1
3 49 1
3 50 5
4 5 3
4 6 5
4 7 4
4 8 4
4 9 3
4 10 4
4 11 2
4 12 2
4 13 3
4 14 3
4 15 1
4 16 1
4 17 2
4 18 3
4 19 2
4 20 1
4 21 3
4 22 5
4 23 1
4 24 5
4 25 5
4 26 3
4 27 1
4 28 3
4 29 1
4 30 5
4 31 4
4 32 3
4 33 3
4 34 4
4 35 2
4 36 2
4 37 4
4 38 5
4 39 2
4 40 4
4 41 5
4 42 5
4 43 5
4 44 4
4 45 1
4 46 1
4 47 1
4 48 4
4 49 2
4 50 5
5 6 4
5 7 5
5 8 3
5 9 1
5 10 5
5 11 3
5 12 4
5 13 2
5 14 4
5 15 3
5 16 5
5 17 2
5 18 4
5 19 5
5 20 1
5 21 2
5 22 4
5 23 5
5 24 4
5 25 1
5 26 3
5 27 3
5 28 2
5 29 1
5 30 1
5 31 5
5 32 1
5 33 1
5 34 5
5 35 4
5 36 2
5 37 3
5 38 3
5 39 4
5 40 2
5 41 1
5 42 5
5 43 5
5 44 1
5 45 1
5 46 1
5 47 1
5 48 3
5 49 5
5 50 4
6 7 4
6 8 5
6 9 5
6 10 4
6 11 3
6 12 2
6 13 4
6 14 5
6 15 4
6 16 4
6 17 3
6 18 4
6 19 1
6 20 4
6 21 4
6 22 2
6 23 5
6 24 3
6 25 3
6 26 3
6 27 3
6 28 4
6 29 4
6 30 5
6 31 1
6 32 3
6 33 1
6 34 2
6 35 1
6 36 1
6 37 2
6 38 5
6 39 2
6 40 3
6 41 4
6 42 1
6 43 4
6 44 4
6 45 4
6 46 3
6 47 1
6 48 1
6 49 1
6 50 4
7 8 3
7 9 3
7 10 4
7 11 2
7 12 2
7 13 3
7 14 5
7 15 4
7 16 1
7 17 1
7 18 4
7 19 1
7 20 5
7 21 3
7 22 4
7 23 3
7 24 3
7 25 4
7 26 1
7 27 5
7 28 4
7 29 3
7 30 4
7 31 5
7 32 5
7 33 4
7 34 4
7 35 5
7 36 2
7 37 1
7 38 3
7 39 3
7 40 5
7 41 1
7 42 1
7 43 2
7 44 4
7 45 1
7 46 3
7 47 4
7 48 4
7 49 5
7 50 3
8 9 2
8 10 4
8 11 5
8 12 4
8 13 1
8 14 2
8 15 5
8 16 5
8 17 4
8 18 4
8 19 4
8 20 5
8 21 2
8 22 4
8 23 3
8 24 1
8 25 4
8 26 5
8 27 4
8 28 5
8 29 1
8 30 4
8 31 4
8 32 5
8 33 5
8 34 2
8 35 4
8 36 2
8 37 1
8 38 2
8 39 5
8 40 4
8 41 2
8 42 2
8 43 4
8 44 5
8 45 5
8 46 3
8 47 1
8 48 1
8 49 2
8 50 4
9 10 5
9 11 3
9 12 1
9 13 1
9 14 4
9 15 2
9 16 1
9 17 5
9 18 2
9 19 3
9 20 2
9 21 5
9 22 3
9 23 2
9 24 1
9 25 1
9 26 2
9 27 1
9 28 2
9 29 3
9 30 4
9 31 4
9 32 2
9 33 5
9 34 4
9 35 3
9 36 1
9 37 1
9 38 5
9 39 3
9 40 5
9 41 5
9 42 5
9 43 5
9 44 1
9 45 5
9 46 2
9 47 3
9 48 5
9 49 2
9 50 1
10 11 3
10 12 4
10 13 2
10 14 3
10 15 4
10 16 1
10 17 3
10 18 4
10 19 1
10 20 3
10 21 4
10 22 3
10 23 4
10 24 4
10 25 1
10 26 3
10 27 3
10 28 3
10 29 3
10 30 2
10 31 3
10 32 5
10 33 2
10 34 2
10 35 3
10 36 1
10 37 1
10 38 3
10 39 3
10 40 1
10 41 4
10 42 1
10 43 4
10 44 5
10 45 2
10 46 5
10 47 5
10 48 1
10 49 5
10 50 1
11 12 5
11 13 3
11 14 1
11 15 3
11 16 3
11 17 5
11 18 2
11 19 2
11 20 4
11 21 1
11 22 5
11 23 1
11 24 3
11 25 4
11 26 4
11 27 2
11 28 3
11 29 2
11 30 1
11 31 5
11 32 4
11 33 4
11 34 4
11 35 3
11 36 3
11 37 4
11 38 3
11 39 2
11 40 2
11 41 1
11 42 4
11 43 1
11 44 1
11 45 5
11 46 1
11 47 2
11 48 3
11 49 1
11 50 4
12 13 1
12 14 3
12 15 3
12 16 2
12 17 1
12 18 2
12 19 1
12 20 5
12 21 4
12 22 3
12 23 3
12 24 1
12 25 4
12 26 4
12 27 2
12 28 4
12 29 4
12 30 4
12 31 5
12 32 2
12 33 3
12 34 5
12 35 2
12 36 1
12 37 2
12 38 4
12 39 2
12 40 2
12 41 4
12 42 5
12 43 2
12 44 2
12 45 4
12 46 4
12 47 4
12 48 5
12 49 4
12 50 1
13 14 4
13 15 2
13 16 3
13 17 2
13 18 5
13 19 5
13 20 1
13 21 2
13 22 1
13 23 5
13 24 1
13 25 5
13 26 2
13 27 4
13 28 5
13 29 5
13 30 2
13 31 4
13 32 3
13 33 5
13 34 4
13 35 2
13 36 1
13 37 5
13 38 3
13 39 4
13 40 5
13 41 2
13 42 1
13 43 4
13 44 3
13 45 3
13 46 1
13 47 3
13 48 4
13 49 2
13 50 5
14 15 5
14 16 1
14 17 5
14 18 5
14 19 2
14 20 1
14 21 3
14 22 1
14 23 4
14 24 5
14 25 4
14 26 3
14 27 4
14 28 1
14 29 3
14 30 1
14 31 4
14 32 5
14 33 4
14 34 5
14 35 1
14 36 2
14 37 1
14 38 5
14 39 1
14 40 1
14 41 5
14 42 3
14 43 1
14 44 1
14 45 2
14 46 1
14 47 4
14 48 1
14 49 3
14 50 2
15 16 5
15 17 2
15 18 2
15 19 5
15 20 5
15 21 5
15 22 5
15 23 5
15 24 3
15 25 1
15 26 5
15 27 4
15 28 3
15 29 4
15 30 2
15 31 4
15 32 4
15 33 1
15 34 1
15 35 4
15 36 4
15 37 3
15 38 4
15 39 2
15 40 3
15 41 2
15 42 1
15 43 4
15 44 3
15 45 3
15 46 1
15 47 2
15 48 3
15 49 1
15 50 3
16 17 1
16 18 4
16 19 2
16 20 2
16 21 1
16 22 4
16 23 2
16 24 2
16 25 2
16 26 5
16 27 4
16 28 1
16 29 3
16 30 5
16 31 4
16 32 1
16 33 1
16 34 1
16 35 3
16 36 5
16 37 1
16 38 1
16 39 3
16 40 4
16 41 5
16 42 1
16 43 5
16 44 4
16 45 1
16 46 2
16 47 1
16 48 5
16 49 4
16 50 2
17 18 1
17 19 2
17 20 4
17 21 1
17 22 3
17 23 4
17 24 3
17 25 3
17 26 1
17 27 5
17 28 2
17 29 2
17 30 3
17 31 1
17 32 1
17 33 2
17 34 3
17 35 5
17 36 4
17 37 2
17 38 5
17 39 2
17 40 2
17 41 2
17 42 4
17 43 5
17 44 3
17 45 5
17 46 4
17 47 3
17 48 5
17 49 5
17 50 4
18 19 2
18 20 2
18 21 3
18 22 3
18 23 4
18 24 3
18 25 2
18 26 3
18 27 2
18 28 2
