25 300
1 2 3
1 3 2
1 4 3
1 5 3
1 6 3
1 7 3
1 8 4
1 9 1
1 10 5
1 11 3
1 12 1
1 13 2
1 14 3
1 15 4
1 16 5
1 17 1
1 18 1
1 19 2
1 20 3
1 21 3
1 22 4
1 23 5
1 24 4
1 25 2
2 3 2
2 4 2
2 5 2
2 6 5
2 7 5
2 8 3
2 9 5
2 10 1
2 11 4
2 12 4
2 13 5
2 14 4
2 15 5
2 16 3
2 17 4
2 18 4
2 19 3
2 20 1
2 21 1
2 22 2
2 23 3
2 24 5
2 25 1
3 4 3
3 5 2
3 6 1
3 7 4
3 8 4
3 9 4
3 10 2
3 11 1
3 12 3
3 13 5
3 14 4
3 15 3
3 16 4
3 17 5
3 18 1
3 19 1
3 20 2
3 21 4
3 22 5
3 23 2
3 24 3
3 25 1
4 5 1
4 6 3
4 7 3
4 8 3
4 9 4
4 10 2
4 11 2
4 12 5
4 13 5
4 14 5
4 15 3
4 16 3
4 17 3
4 18 1
4 19 2
4 20 1
4 21 2
4 22 4
4 23 2
4 24 5
4 25 2
5 6 1
5 7 1
5 8 5
5 9 4
5 10 3
5 11 5
5 12 1
5 13 3
5 14 2
5 15 1
5 16 5
5 17 1
5 18 2
5 19 3
5 20 1
5 21 4
5 22 3
5 23 1
5 24 5
5 25 4
6 7 4
6 8 2
6 9 4
6 10 1
6 11 1
6 12 2
6 13 5
6 14 1
6 15 5
6 16 2
6 17 1
6 18 3
6 19 1
6 20 2
6 21 3
6 22 4
6 23 1
6 24 2
6 25 2
7 8 3
7 9 5
7 10 5
7 11 5
7 12 2
7 13 3
7 14 4
7 15 4
7 16 4
7 17 1
7 18 1
7 19 2
7 20 3
7 21 1
7 22 5
7 23 4
7 24 5
7 25 1
8 9 1
8 10 2
8 11 2
8 12 2
8 13 5
8 14 1
8 15 1
8 16 5
8 17 3
8 18 5
8 19 4
8 20 3
8 21 1
8 22 1
8 23 2
8 24 2
8 25 2
9 10 4
9 11 4
9 12 4
9 13 2
9 14 2
9 15 3
9 16 5
9 17 4
9 18 1
9 19 2
9 20 4
9 21 5
9 22 5
9 23 1
9 24 3
9 25 2
10 11 2
10 12 3
10 13 3
10 14 3
10 15 3
10 16 3
10 17 3
10 18 2
10 19 2
10 20 2
10 21 3
10 22 4
10 23 3
10 24 5
10 25 3
11 12 1
11 13 3
11 14 1
11 15 3
11 16 5
11 17 2
11 18 5
11 19 4
11 20 3
11 21 5
11 22 5
11 23 3
11 24 5
11 25 5
12 13 2
12 14 5
12 15 4
12 16 3
12 17 3
12 18 3
12 19 4
12 20 3
12 21 1
12 22 2
12 23 1
12 24 2
12 25 5
13 14 1
13 15 2
13 16 3
13 17 3
13 18 1
13 19 4
13 20 3
13 21 4
13 22 2
13 23 1
13 24 1
13 25 3
14 15 4
14 16 4
14 17 5
14 18 4
14 19 5
14 20 4
14 21 2
14 22 5
14 23 3
14 24 3
14 25 3
15 16 2
15 17 3
15 18 4
15 19 2
15 20 1
15 21 4
15 22 5
15 23 3
15 24 4
15 25 2
16 17 5
16 18 3
16 19 2
16 20 4
16 21 1
16 22 3
16 23 2
16 24 5
16 25 1
17 18 4
17 19 1
17 20 1
17 21 2
17 22 1
17 23 5
17 24 2
17 25 5
18 19 2
18 20 5
18 21 4
18 22 3
18 23 4
18 24 1
18 25 2
19 20 4
19 21 2
19 22 2
19 23 3
19 24 4
19 25 3
20 21 4
20 22 3
20 23 1
20 24 2
20 25 4
21 22 5
21 23 4
21 24 1
21 25 2
22 23 2
22 24 2
22 25 3
23 24 2
23 25 3
24 25 5
