100 4950
1 2 1
1 3 2
1 4 1
1 5 3
1 6 5
1 7 3
1 8 2
1 9 1
1 10 2
1 11 3
1 12 4
1 13 3
1 14 4
1 15 2
1 16 1
1 17 1
1 18 1
1 19 1
1 20 5
1 21 5
1 22 4
1 23 4
1 24 1
1 25 2
1 26 5
1 27 3
1 28 4
1 29 4
1 30 3
1 31 4
1 32 3
1 33 3
1 34 5
1 35 1
1 36 2
1 37 1
1 38 4
1 39 4
1 40 5
1 41 2
1 42 1
1 43 3
1 44 3
1 45 5
1 46 4
1 47 1
1 48 1
1 49 3
1 50 4
1 51 2
1 52 5
1 53 3
1 54 1
1 55 5
1 56 5
1 57 2
1 58 5
1 59 1
1 60 2
1 61 2
1 62 2
1 63 5
1 64 1
1 65 4
1 66 3
1 67 1
1 68 4
1 69 3
1 70 3
1 71 2
1 72 1
1 73 2
1 74 4
1 75 1
1 76 1
1 77 4
1 78 4
1 79 3
1 80 2
1 81 3
1 82 2
1 83 5
1 84 4
1 85 1
1 86 4
1 87 3
1 88 2
1 89 3
1 90 4
1 91 3
1 92 4
1 93 4
1 94 5
1 95 4
1 96 3
1 97 2
1 98 2
1 99 2
1 100 3
2 3 4
2 4 1
2 5 2
2 6 3
2 7 2
2 8 4
2 9 2
2 10 5
2 11 4
2 12 4
2 13 1
2 14 5
2 15 5
2 16 3
2 17 5
2 18 4
2 19 5
2 20 3
2 21 4
2 22 2
2 23 3
2 24 1
2 25 5
2 26 2
2 27 3
2 28 1
2 29 1
2 30 3
2 31 2
2 32 5
2 33 5
2 34 4
2 35 1
2 36 5
2 37 5
2 38 1
2 39 1
2 40 2
2 41 2
2 42 4
2 43 1
2 44 5
2 45 1
2 46 3
2 47 4
2 48 2
2 49 3
2 50 1
2 51 3
2 52 1
2 53 2
2 54 1
2 55 3
2 56 4
2 57 3
2 58 5
2 59 5
2 60 1
2 61 2
2 62 2
2 63 2
2 64 4
2 65 1
2 66 4
2 67 1
2 68 2
2 69 5
2 70 3
2 71 4
2 72 5
2 73 3
2 74 2
2 75 5
2 76 4
2 77 5
2 78 4
2 79 1
2 80 1
2 81 2
2 82 3
2 83 3
2 84 1
2 85 3
2 86 4
2 87 1
2 88 1
2 89 5
2 90 1
2 91 3
2 92 3
2 93 4
2 94 4
2 95 4
2 96 1
2 97 3
2 98 3
2 99 2
2 100 5
3 4 1
3 5 2
3 6 1
3 7 5
3 8 4
3 9 5
3 10 2
3 11 1
3 12 5
3 13 4
3 14 3
3 15 4
3 16 3
3 17 4
3 18 1
3 19 1
3 20 5
3 21 5
3 22 3
3 23 3
3 24 1
3 25 1
3 26 3
3 27 1
3 28 1
3 29 4
3 30 4
3 31 3
3 32 1
3 33 1
3 34 3
3 35 2
3 36 2
3 37 3
3 38 4
3 39 3
3 40 4
3 41 2
3 42 4
3 43 5
3 44 3
3 45 2
3 46 3
3 47 3
3 48 4
3 49 4
3 50 5
3 51 5
3 52 5
3 53 1
3 54 1
3 55 5
3 56 5
3 57 3
3 58 5
3 59 4
3 60 3
3 61 1
3 62 4
3 63 4
3 64 2
3 65 1
3 66 5
3 67 2
3 68 5
3 69 2
3 70 1
3 71 5
3 72 1
3 73 3
3 74 1
3 75 3
3 76 5
3 77 1
3 78 2
3 79 2
3 80 5
3 81 4
3 82 1
3 83 2
3 84 2
3 85 3
3 86 4
3 87 3
3 88 4
3 89 1
3 90 4
3 91 5
3 92 2
3 93 5
3 94 3
3 95 2
3 96 3
3 97 1
3 98 3
3 99 4
3 100 2
4 5 3
4 6 4
4 7 2
4 8 4
4 9 2
4 10 1
4 11 1
4 12 4
4 13 5
4 14 3
4 15 5
4 16 3
4 17 2
4 18 3
4 19 1
4 20 3
4 21 1
4 22 2
4 23 4
4 24 4
4 25 4
4 26 4
4 27 1
4 28 1
4 29 3
4 30 2
4 31 5
4 32 1
4 33 4
4 34 1
4 35 2
4 36 3
4 37 2
4 38 1
4 39 2
4 40 4
4 41 3
4 42 5
4 43 1
4 44 2
4 45 2
4 46 4
4 47 2
4 48 3
4 49 3
4 50 1
4 51 1
4 52 4
4 53 1
4 54 2
4 55 2
4 56 5
4 57 3
4 58 2
4 59 3
4 60 4
4 61 2
4 62 3
4 63 5
4 64 4
4 65 1
4 66 4
4 67 3
4 68 1
4 69 5
4 70 4
4 71 4
4 72 1
4 73 3
4 74 2
4 75 3
4 76 1
4 77 3
4 78 2
4 79 2
4 80 1
4 81 5
4 82 1
4 83 3
4 84 2
4 85 2
4 86 5
4 87 4
4 88 4
4 89 2
4 90 1
4 91 5
4 92 4
4 93 3
4 94 1
4 95 5
4 96 3
4 97 2
4 98 2
4 99 4
4 100 5
5 6 5
5 7 2
5 8 4
5 9 1
5 10 2
5 11 2
5 12 5
5 13 2
5 14 4
5 15 2
5 16 3
5 17 1
5 18 5
5 19 5
5 20 3
5 21 1
5 22 5
5 23 3
5 24 5
5 25 3
5 26 1
5 27 2
5 28 4
5 29 5
5 30 5
5 31 3
5 32 1
5 33 2
5 34 3
5 35 2
5 36 1
5 37 4
5 38 3
5 39 4
5 40 3
5 41 2
5 42 5
5 43 5
5 44 4
5 45 4
5 46 4
5 47 4
5 48 5
5 49 1
5 50 3
5 51 2
5 52 4
5 53 3
5 54 1
5 55 1
5 56 3
5 57 1
5 58 1
5 59 3
5 60 3
5 61 4
5 62 2
5 63 4
5 64 1
5 65 2
5 66 2
5 67 3
5 68 5
5 69 4
5 70 3
5 71 3
5 72 1
5 73 5
5 74 5
5 75 4
5 76 2
5 77 4
5 78 1
5 79 3
5 80 2
5 81 2
5 82 1
5 83 2
5 84 2
5 85 4
5 86 4
5 87 2
5 88 2
5 89 2
5 90 2
5 91 4
5 92 3
5 93 5
5 94 2
5 95 4
5 96 1
5 97 2
5 98 1
5 99 2
5 100 1
6 7 1
6 8 3
6 9 5
6 10 4
6 11 1
6 12 5
6 13 2
6 14 1
6 15 3
6 16 4
6 17 2
6 18 1
6 19 3
6 20 5
6 21 4
6 22 3
6 23 3
6 24 5
6 25 2
6 26 5
6 27 2
6 28 1
6 29 1
6 30 1
6 31 3
6 32 3
6 33 1
6 34 2
6 35 4
6 36 1
6 37 4
6 38 2
6 39 2
6 40 3
6 41 1
6 42 3
6 43 4
6 44 2
6 45 2
6 46 1
6 47 4
6 48 3
6 49 2
6 50 5
6 51 3
6 52 4
6 53 1
6 54 5
6 55 3
6 56 1
6 57 4
6 58 5
6 59 4
6 60 1
6 61 1
6 62 1
6 63 2
6 64 1
6 65 1
6 66 1
6 67 3
6 68 1
6 69 4
6 70 5
6 71 1
6 72 5
6 73 1
6 74 2
6 75 5
6 76 2
6 77 5
6 78 4
6 79 4
6 80 2
6 81 5
6 82 2
6 83 5
6 84 2
6 85 1
6 86 1
6 87 4
6 88 5
6 89 3
6 90 2
6 91 1
6 92 1
6 93 3
6 94 3
6 95 4
6 96 1
6 97 4
6 98 3
6 99 5
6 100 4
7 8 1
7 9 4
7 10 5
7 11 3
7 12 5
7 13 1
7 14 2
7 15 4
7 16 1
7 17 5
7 18 4
7 19 5
7 20 4
7 21 1
7 22 4
7 23 2
7 24 2
7 25 3
7 26 2
7 27 2
7 28 4
7 29 1
7 30 3
7 31 4
7 32 1
7 33 1
7 34 2
7 35 3
7 36 2
7 37 5
7 38 3
7 39 3
7 40 5
7 41 4
7 42 1
7 43 4
7 44 2
7 45 4
7 46 5
7 47 4
7 48 3
7 49 5
7 50 2
7 51 5
7 52 5
7 53 5
7 54 1
7 55 2
7 56 3
7 57 4
7 58 3
7 59 1
7 60 3
7 61 5
7 62 4
7 63 2
7 64 1
7 65 4
7 66 1
7 67 3
7 68 1
7 69 2
7 70 1
7 71 1
7 72 1
7 73 3
7 74 1
7 75 3
7 76 3
7 77 4
7 78 5
7 79 1
7 80 3
7 81 2
7 82 2
7 83 1
7 84 4
7 85 2
7 86 1
7 87 3
7 88 3
7 89 3
7 90 3
7 91 2
7 92 1
7 93 2
7 94 5
7 95 5
7 96 4
7 97 2
7 98 1
7 99 1
7 100 3
8 9 3
8 10 1
8 11 2
8 12 4
8 13 3
8 14 4
8 15 2
8 16 5
8 17 5
8 18 4
8 19 3
8 20 2
8 21 5
8 22 1
8 23 3
8 24 1
8 25 3
8 26 3
8 27 5
8 28 4
8 29 5
8 30 4
8 31 3
8 32 3
8 33 1
8 34 5
8 35 1
8 36 1
8 37 4
8 38 2
8 39 5
8 40 1
8 41 5
8 42 1
8 43 2
8 44 2
8 45 4
8 46 3
8 47 4
8 48 5
8 49 4
8 50 3
8 51 5
8 52 1
8 53 5
8 54 2
8 55 4
8 56 5
8 57 2
8 58 4
8 59 5
8 60 5
8 61 4
8 62 4
8 63 2
8 64 4
8 65 5
8 66 5
8 67 1
8 68 1
8 69 3
8 70 5
8 71 1
8 72 5
8 73 1
8 74 2
8 75 3
8 76 1
8 77 4
8 78 3
8 79 1
8 80 3
8 81 2
8 82 3
8 83 3
8 84 5
8 85 1
8 86 2
8 87 2
8 88 1
8 89 4
8 90 3
8 91 5
8 92 5
8 93 4
8 94 3
8 95 3
8 96 5
8 97 3
8 98 5
8 99 3
8 100 1
9 10 5
9 11 5
9 12 4
9 13 1
9 14 3
9 15 2
9 16 2
9 17 1
9 18 1
9 19 3
9 20 2
9 21 2
9 22 4
9 23 2
9 24 4
9 25 4
9 26 4
9 27 4
9 28 4
9 29 4
9 30 5
9 31 4
9 32 1
9 33 2
9 34 3
9 35 5
9 36 3
9 37 5
9 38 2
9 39 1
9 40 4
9 41 5
9 42 1
9 43 4
9 44 5
9 45 3
9 46 3
9 47 3
9 48 4
9 49 3
9 50 2
9 51 4
9 52 1
9 53 4
9 54 3
9 55 4
9 56 2
9 57 2
9 58 1
9 59 2
9 60 3
9 61 2
9 62 1
9 63 2
9 64 4
9 65 1
9 66 3
9 67 1
9 68 3
9 69 3
9 70 4
9 71 4
9 72 1
9 73 5
9 74 5
9 75 5
9 76 3
9 77 3
9 78 1
9 79 1
9 80 5
9 81 4
9 82 2
9 83 5
9 84 4
9 85 3
9 86 1
9 87 3
9 88 3
9 89 2
9 90 2
9 91 2
9 92 4
9 93 2
9 94 2
9 95 5
9 96 5
9 97 5
9 98 5
9 99 3
9 100 5
10 11 3
10 12 1
10 13 2
10 14 2
10 15 2
10 16 4
10 17 3
10 18 3
10 19 3
10 20 1
10 21 3
10 22 2
10 23 2
10 24 3
10 25 5
10 26 2
10 27 3
10 28 5
10 29 2
10 30 5
10 31 5
10 32 5
10 33 3
10 34 4
10 35 4
10 36 3
10 37 5
10 38 1
10 39 4
10 40 1
10 41 3
10 42 1
10 43 1
10 44 4
10 45 3
10 46 1
10 47 3
10 48 3
10 49 4
10 50 4
10 51 5
10 52 2
10 53 1
10 54 1
10 55 4
10 56 1
10 57 4
10 58 3
10 59 1
10 60 4
10 61 3
10 62 2
10 63 2
10 64 3
10 65 5
10 66 1
10 67 3
10 68 1
10 69 3
10 70 3
10 71 2
10 72 3
10 73 3
10 74 4
10 75 3
10 76 1
10 77 5
10 78 4
10 79 4
10 80 1
10 81 2
10 82 5
10 83 3
10 84 2
10 85 2
10 86 4
10 87 2
10 88 2
10 89 1
10 90 4
10 91 1
10 92 4
10 93 4
10 94 4
10 95 4
10 96 5
10 97 2
10 98 4
