25 300
1 2 4
1 3 1
1 4 2
1 5 1
1 6 5
1 7 3
1 8 2
1 9 2
1 10 4
1 11 3
1 12 1
1 13 5
1 14 4
1 15 3
1 16 3
1 17 2
1 18 2
1 19 1
1 20 1
1 21 4
1 22 3
1 23 4
1 24 5
1 25 4
2 3 5
2 4 1
2 5 2
2 6 5
2 7 1
2 8 3
2 9 4
2 10 1
2 11 2
2 12 5
2 13 3
2 14 1
2 15 2
2 16 5
2 17 5
2 18 2
2 19 2
2 20 5
2 21 3
2 22 4
2 23 5
2 24 1
2 25 1
3 4 3
3 5 1
3 6 3
3 7 3
3 8 4
3 9 4
3 10 2
3 11 4
3 12 1
3 13 1
3 14 4
3 15 3
3 16 3
3 17 2
3 18 3
3 19 2
3 20 3
3 21 2
3 22 5
3 23 5
3 24 2
3 25 1
4 5 4
4 6 2
4 7 3
4 8 1
4 9 2
4 10 4
4 11 2
4 12 3
4 13 1
4 14 4
4 15 4
4 16 5
4 17 2
4 18 2
4 19 3
4 20 1
4 21 5
4 22 5
4 23 5
4 24 1
4 25 2
5 6 2
5 7 1
5 8 3
5 9 3
5 10 2
5 11 3
5 12 4
5 13 3
5 14 5
5 15 4
5 16 4
5 17 5
5 18 3
5 19 1
5 20 3
5 21 5
5 22 3
5 23 4
5 24 5
5 25 2
6 7 5
6 8 1
6 9 3
6 10 3
6 11 5
6 12 4
6 13 3
6 14 5
6 15 5
6 16 2
6 17 1
6 18 2
6 19 1
6 20 2
6 21 1
6 22 1
6 23 4
6 24 1
6 25 2
7 8 5
7 9 4
7 10 5
7 11 4
7 12 1
7 13 4
7 14 1
7 15 1
7 16 1
7 17 3
7 18 3
7 19 5
7 20 4
7 21 4
7 22 1
7 23 5
7 24 4
7 25 1
8 9 4
8 10 4
8 11 3
8 12 3
8 13 5
8 14 3
8 15 5
8 16 3
8 17 4
8 18 4
8 19 1
8 20 5
8 21 3
8 22 1
8 23 4
8 24 5
8 25 2
9 10 2
9 11 3
9 12 4
9 13 4
9 14 3
9 15 5
9 16 5
9 17 2
9 18 2
9 19 4
9 20 2
9 21 4
9 22 3
9 23 2
9 24 2
9 25 4
10 11 3
10 12 4
10 13 3
10 14 4
10 15 5
10 16 2
10 17 3
10 18 3
10 19 5
10 20 1
10 21 3
10 22 1
10 23 1
10 24 3
10 25 5
11 12 3
11 13 2
11 14 2
11 15 2
11 16 1
11 17 5
11 18 4
11 19 4
11 20 1
11 21 2
11 22 3
11 23 5
11 24 3
11 25 3
12 13 5
12 14 4
12 15 2
12 16 3
12 17 3
12 18 4
12 19 3
12 20 4
12 21 4
12 22 2
12 23 1
12 24 5
12 25 3
13 14 2
13 15 2
13 16 1
13 17 4
13 18 2
13 19 1
13 20 3
13 21 1
13 22 3
13 23 1
13 24 4
13 25 2
14 15 5
14 16 2
14 17 1
14 18 4
14 19 5
14 20 2
14 21 1
14 22 5
14 23 1
14 24 4
14 25 5
15 16 5
15 17 5
15 18 2
15 19 4
15 20 4
15 21 4
15 22 5
15 23 4
15 24 5
15 25 5
16 17 2
16 18 1
16 19 1
16 20 5
16 21 1
16 22 5
16 23 2
16 24 3
16 25 1
17 18 4
17 19 2
17 20 3
17 21 5
17 22 3
17 23 4
17 24 2
17 25 5
18 19 2
18 20 1
18 21 2
18 22 5
18 23 1
18 24 2
18 25 1
19 20 5
19 21 4
19 22 1
19 23 1
19 24 3
19 25 5
20 21 5
20 22 5
20 23 4
20 24 3
20 25 5
21 22 4
21 23 3
21 24 4
21 25 3
22 23 4
22 24 1
22 25 1
23 24 2
23 25 2
24 25 3
