25 300
1 2 3
1 3 1
1 4 3
1 5 1
1 6 4
1 7 2
1 8 3
1 9 1
1 10 3
1 11 2
1 12 3
1 13 4
1 14 5
1 15 1
1 16 1
1 17 3
1 18 3
1 19 4
1 20 4
1 21 1
1 22 2
1 23 5
1 24 3
1 25 4
2 3 3
2 4 3
2 5 2
2 6 1
2 7 5
2 8 1
2 9 5
2 10 1
2 11 4
2 12 2
2 13 2
2 14 3
2 15 4
2 16 1
2 17 4
2 18 4
2 19 1
2 20 2
2 21 3
2 22 4
2 23 2
2 24 4
2 25 5
3 4 2
3 5 1
3 6 3
3 7 4
3 8 3
3 9 4
3 10 5
3 11 1
3 12 4
3 13 5
3 14 5
3 15 2
3 16 1
3 17 3
3 18 5
3 19 1
3 20 3
3 21 2
3 22 4
3 23 3
3 24 3
3 25 1
4 5 1
4 6 5
4 7 2
4 8 2
4 9 2
4 10 2
4 11 2
4 12 4
4 13 3
4 14 3
4 15 1
4 16 3
4 17 5
4 18 4
4 19 2
4 20 4
4 21 3
4 22 2
4 23 4
4 24 5
4 25 3
5 6 2
5 7 4
5 8 4
5 9 2
5 10 1
5 11 3
5 12 3
5 13 3
5 14 3
5 15 5
5 16 5
5 17 1
5 18 1
5 19 4
5 20 5
5 21 5
5 22 5
5 23 2
5 24 3
5 25 2
6 7 3
6 8 4
6 9 5
6 10 2
6 11 2
6 12 5
6 13 2
6 14 1
6 15 2
6 16 1
6 17 3
6 18 3
6 19 1
6 20 4
6 21 2
6 22 3
6 23 4
6 24 1
6 25 3
7 8 4
7 9 2
7 10 5
7 11 4
7 12 4
7 13 5
7 14 1
7 15 1
7 16 4
7 17 3
7 18 3
7 19 2
7 20 3
7 21 4
7 22 2
7 23 1
7 24 3
7 25 4
8 9 2
8 10 5
8 11 1
8 12 5
8 13 5
8 14 2
8 15 5
8 16 2
8 17 1
8 18 5
8 19 5
8 20 3
8 21 4
8 22 4
8 23 3
8 24 2
8 25 3
9 10 3
9 11 4
9 12 3
9 13 1
9 14 3
9 15 4
9 16 4
9 17 5
9 18 1
9 19 2
9 20 5
9 21 2
9 22 2
9 23 3
9 24 3
9 25 3
10 11 1
10 12 4
10 13 2
10 14 2
10 15 1
10 16 5
10 17 3
10 18 5
10 19 4
10 20 5
10 21 4
10 22 2
10 23 3
10 24 2
10 25 2
11 12 5
11 13 5
11 14 4
11 15 1
11 16 3
11 17 4
11 18 4
11 19 2
11 20 3
11 21 3
11 22 4
11 23 5
11 24 4
11 25 5
12 13 2
12 14 2
12 15 3
12 16 4
12 17 2
12 18 1
12 19 5
12 20 1
12 21 3
12 22 2
12 23 3
12 24 4
12 25 1
13 14 2
13 15 3
13 16 4
13 17 3
13 18 1
13 19 5
13 20 4
13 21 3
13 22 2
13 23 1
13 24 2
13 25 3
14 15 4
14 16 5
14 17 1
14 18 2
14 19 5
14 20 2
14 21 4
14 22 2
14 23 2
14 24 4
14 25 4
15 16 5
15 17 3
15 18 2
15 19 2
15 20 2
15 21 5
15 22 3
15 23 5
15 24 2
15 25 5
16 17 3
16 18 1
16 19 2
16 20 2
16 21 5
16 22 3
16 23 1
16 24 3
16 25 4
17 18 4
17 19 3
17 20 1
17 21 5
17 22 2
17 23 4
17 24 1
17 25 3
18 19 5
18 20 5
18 21 2
18 22 1
18 23 2
18 24 3
18 25 5
19 20 5
19 21 1
19 22 1
19 23 5
19 24 2
19 25 3
20 21 4
20 22 2
20 23 4
20 24 5
20 25 2
21 22 3
21 23 5
21 24 3
21 25 2
22 23 1
22 24 1
22 25 1
23 24 1
23 25 4
24 25 1
