100 4950
1 2 3
1 3 4
1 4 2
1 5 1
1 6 5
1 7 5
1 8 4
1 9 2
1 10 5
1 11 2
1 12 1
1 13 1
1 14 2
1 15 5
1 16 1
1 17 4
1 18 4
1 19 1
1 20 4
1 21 1
1 22 2
1 23 3
1 24 4
1 25 5
1 26 5
1 27 3
1 28 5
1 29 5
1 30 5
1 31 2
1 32 4
1 33 3
1 34 5
1 35 5
1 36 5
1 37 4
1 38 3
1 39 5
1 40 1
1 41 3
1 42 3
1 43 1
1 44 1
1 45 4
1 46 4
1 47 1
1 48 4
1 49 5
1 50 5
1 51 5
1 52 5
1 53 1
1 54 5
1 55 1
1 56 3
1 57 2
1 58 5
1 59 2
1 60 5
1 61 2
1 62 3
1 63 5
1 64 4
1 65 5
1 66 1
1 67 2
1 68 2
1 69 4
1 70 5
1 71 4
1 72 5
1 73 3
1 74 1
1 75 5
1 76 1
1 77 4
1 78 2
1 79 1
1 80 3
1 81 3
1 82 3
1 83 1
1 84 4
1 85 4
1 86 3
1 87 4
1 88 2
1 89 5
1 90 5
1 91 3
1 92 4
1 93 5
1 94 2
1 95 5
1 96 5
1 97 3
1 98 5
1 99 4
1 100 1
2 3 2
2 4 2
2 5 3
2 6 1
2 7 1
2 8 4
2 9 2
2 10 3
2 11 4
2 12 3
2 13 3
2 14 5
2 15 2
2 16 5
2 17 5
2 18 4
2 19 2
2 20 4
2 21 5
2 22 1
2 23 4
2 24 1
2 25 1
2 26 1
2 27 4
2 28 2
2 29 5
2 30 5
2 31 5
2 32 3
2 33 3
2 34 1
2 35 2
2 36 3
2 37 5
2 38 3
2 39 4
2 40 1
2 41 5
2 42 4
2 43 5
2 44 1
2 45 5
2 46 5
2 47 1
2 48 5
2 49 4
2 50 4
2 51 3
2 52 3
2 53 5
2 54 1
2 55 2
2 56 4
2 57 2
2 58 4
2 59 3
2 60 2
2 61 2
2 62 5
2 63 5
2 64 4
2 65 1
2 66 3
2 67 5
2 68 3
2 69 5
2 70 4
2 71 5
2 72 5
2 73 2
2 74 4
2 75 1
2 76 2
2 77 5
2 78 1
2 79 2
2 80 4
2 81 1
2 82 4
2 83 5
2 84 2
2 85 5
2 86 5
2 87 1
2 88 3
2 89 2
2 90 1
2 91 5
2 92 5
2 93 4
2 94 4
2 95 2
2 96 2
2 97 1
2 98 3
2 99 2
2 100 2
3 4 1
3 5 1
3 6 5
3 7 4
3 8 5
3 9 3
3 10 3
3 11 4
3 12 1
3 13 4
3 14 4
3 15 4
3 16 2
3 17 1
3 18 3
3 19 5
3 20 5
3 21 1
3 22 2
3 23 4
3 24 4
3 25 5
3 26 4
3 27 3
3 28 2
3 29 5
3 30 3
3 31 4
3 32 5
3 33 4
3 34 3
3 35 5
3 36 4
3 37 4
3 38 1
3 39 5
3 40 3
3 41 4
3 42 2
3 43 1
3 44 5
3 45 1
3 46 2
3 47 3
3 48 2
3 49 1
3 50 3
3 51 2
3 52 5
3 53 3
3 54 5
3 55 5
3 56 5
3 57 2
3 58 4
3 59 1
3 60 5
3 61 4
3 62 3
3 63 4
3 64 4
3 65 5
3 66 4
3 67 4
3 68 1
3 69 1
3 70 5
3 71 5
3 72 4
3 73 2
3 74 1
3 75 3
3 76 2
3 77 2
3 78 3
3 79 4
3 80 4
3 81 2
3 82 2
3 83 5
3 84 1
3 85 1
3 86 3
3 87 2
3 88 1
3 89 4
3 90 1
3 91 3
3 92 2
3 93 2
3 94 4
3 95 1
3 96 3
3 97 5
3 98 1
3 99 5
3 100 5
4 5 1
4 6 1
4 7 2
4 8 5
4 9 1
4 10 4
4 11 4
4 12 2
4 13 4
4 14 3
4 15 3
4 16 5
4 17 5
4 18 4
4 19 4
4 20 2
4 21 2
4 22 3
4 23 3
4 24 1
4 25 3
4 26 2
4 27 1
4 28 4
4 29 1
4 30 5
4 31 4
4 32 5
4 33 2
4 34 2
4 35 2
4 36 3
4 37 3
4 38 4
4 39 2
4 40 4
4 41 5
4 42 4
4 43 5
4 44 5
4 45 3
4 46 2
4 47 4
4 48 5
4 49 1
4 50 2
4 51 5
4 52 2
4 53 4
4 54 3
4 55 5
4 56 5
4 57 3
4 58 5
4 59 4
4 60 2
4 61 4
4 62 4
4 63 5
4 64 2
4 65 4
4 66 3
4 67 2
4 68 1
4 69 3
4 70 2
4 71 4
4 72 5
4 73 3
4 74 5
4 75 5
4 76 5
4 77 1
4 78 2
4 79 2
4 80 2
4 81 1
4 82 4
4 83 1
4 84 3
4 85 4
4 86 4
4 87 3
4 88 5
4 89 5
4 90 4
4 91 1
4 92 3
4 93 5
4 94 3
4 95 5
4 96 1
4 97 2
4 98 2
