25 300
1 2 2
1 3 2
1 4 2
1 5 2
1 6 4
1 7 3
1 8 4
1 9 3
1 10 1
1 11 2
1 12 5
1 13 1
1 14 4
1 15 2
1 16 2
1 17 3
1 18 2
1 19 2
1 20 1
1 21 1
1 22 5
1 23 1
1 24 5
1 25 5
2 3 2
2 4 4
2 5 5
2 6 4
2 7 3
2 8 4
2 9 4
2 10 1
2 11 5
2 12 1
2 13 3
2 14 1
2 15 2
2 16 4
2 17 1
2 18 4
2 19 1
2 20 3
2 21 4
2 22 4
2 23 4
2 24 2
2 25 5
3 4 4
3 5 3
3 6 2
3 7 5
3 8 3
3 9 4
3 10 1
3 11 4
3 12 2
3 13 2
3 14 4
3 15 5
3 16 1
3 17 1
3 18 3
3 19 1
3 20 2
3 21 3
3 22 5
3 23 4
3 24 3
3 25 1
4 5 5
4 6 5
4 7 4
4 8 2
4 9 2
4 10 4
4 11 5
4 12 1
4 13 4
4 14 5
4 15 2
4 16 4
4 17 3
4 18 5
4 19 4
4 20 5
4 21 3
4 22 5
4 23 2
4 24 3
4 25 1
5 6 1
5 7 4
5 8 5
5 9 1
5 10 3
5 11 1
5 12 1
5 13 3
5 14 1
5 15 2
5 16 3
5 17 1
5 18 1
5 19 2
5 20 2
5 21 4
5 22 3
5 23 1
5 24 2
5 25 4
6 7 2
6 8 3
6 9 5
6 10 3
6 11 5
6 12 5
6 13 3
6 14 3
6 15 4
6 16 4
6 17 2
6 18 2
6 19 4
6 20 3
6 21 5
6 22 4
6 23 1
6 24 4
6 25 1
7 8 1
7 9 5
7 10 4
7 11 4
7 12 2
7 13 2
7 14 5
7 15 3
7 16 4
7 17 2
7 18 1
7 19 2
7 20 5
7 21 2
7 22 2
7 23 5
7 24 5
7 25 4
8 9 3
8 10 5
8 11 1
8 12 2
8 13 3
8 14 5
8 15 1
8 16 4
8 17 3
8 18 5
8 19 1
8 20 2
8 21 3
8 22 4
8 23 2
8 24 2
8 25 2
9 10 2
9 11 2
9 12 4
9 13 4
9 14 3
9 15 2
9 16 4
9 17 1
9 18 5
9 19 4
9 20 2
9 21 2
9 22 5
9 23 4
9 24 4
9 25 1
10 11 3
10 12 4
10 13 4
10 14 5
10 15 3
10 16 3
10 17 4
10 18 2
10 19 5
10 20 3
10 21 3
10 22 4
10 23 2
10 24 1
10 25 4
11 12 3
11 13 1
11 14 3
11 15 5
11 16 4
11 17 4
11 18 4
11 19 5
11 20 2
11 21 1
11 22 4
11 23 5
11 24 4
11 25 1
12 13 5
12 14 5
12 15 2
12 16 2
12 17 3
12 18 5
12 19 3
12 20 3
12 21 3
12 22 5
12 23 3
12 24 5
12 25 5
13 14 5
13 15 2
13 16 1
13 17 2
13 18 3
13 19 2
13 20 3
13 21 1
13 22 1
13 23 5
13 24 2
13 25 1
14 15 3
14 16 5
14 17 3
14 18 1
14 19 3
14 20 5
14 21 3
14 22 2
14 23 5
14 24 4
14 25 3
15 16 1
15 17 2
15 18 5
15 19 2
15 20 3
15 21 5
15 22 4
15 23 1
15 24 4
15 25 1
16 17 2
16 18 4
16 19 4
16 20 1
16 21 4
16 22 3
16 23 5
16 24 1
16 25 2
17 18 4
17 19 3
17 20 1
17 21 2
17 22 5
17 23 5
17 24 4
17 25 2
18 19 4
18 20 5
18 21 3
18 22 3
18 23 5
18 24 1
18 25 1
19 20 1
19 21 2
19 22 1
19 23 3
19 24 5
19 25 4
20 21 3
20 22 5
20 23 5
20 24 2
20 25 4
21 22 3
21 23 3
21 24 5
21 25 1
22 23 3
22 24 5
22 25 1
23 24 1
23 25 2
24 25 3
