100 4950
1 2 1
1 3 5
1 4 1
1 5 2
1 6 2
1 7 2
1 8 1
1 9 4
1 10 5
1 11 5
1 12 3
1 13 1
1 14 5
1 15 2
1 16 5
1 17 1
1 18 1
1 19 4
1 20 2
1 21 3
1 22 4
1 23 3
1 24 1
1 25 5
1 26 1
1 27 1
1 28 5
1 29 2
1 30 3
1 31 1
1 32 3
1 33 4
1 34 1
1 35 1
1 36 4
1 37 5
1 38 1
1 39 4
1 40 4
1 41 4
1 42 2
1 43 1
1 44 5
1 45 4
1 46 1
1 47 1
1 48 3
1 49 4
1 50 3
1 51 5
1 52 3
1 53 4
1 54 1
1 55 5
1 56 2
1 57 4
1 58 2
1 59 2
1 60 2
1 61 3
1 62 1
1 63 1
1 64 3
1 65 5
1 66 1
1 67 1
1 68 5
1 69 2
1 70 2
1 71 2
1 72 3
1 73 1
1 74 3
1 75 4
1 76 2
1 77 2
1 78 4
1 79 4
1 80 4
1 81 1
1 82 4
1 83 4
1 84 1
1 85 5
1 86 4
1 87 1
1 88 5
1 89 1
1 90 5
1 91 5
1 92 1
1 93 3
1 94 2
1 95 4
1 96 1
1 97 2
1 98 3
1 99 2
1 100 2
2 3 4
2 4 1
2 5 2
2 6 4
2 7 3
2 8 4
2 9 4
2 10 2
2 11 2
2 12 4
2 13 4
2 14 4
2 15 4
2 16 2
2 17 4
2 18 5
2 19 3
2 20 5
2 21 4
2 22 1
2 23 3
2 24 3
2 25 3
2 26 1
2 27 2
2 28 2
2 29 3
2 30 2
2 31 2
2 32 5
2 33 1
2 34 1
2 35 3
2 36 3
2 37 3
2 38 2
2 39 3
2 40 3
2 41 2
2 42 3
2 43 1
2 44 4
2 45 5
2 46 2
2 47 3
2 48 1
2 49 3
2 50 2
2 51 4
2 52 1
2 53 1
2 54 1
2 55 3
2 56 2
2 57 5
2 58 4
2 59 5
2 60 1
2 61 5
2 62 2
2 63 2
2 64 4
2 65 5
2 66 1
2 67 2
2 68 2
2 69 1
2 70 5
2 71 5
2 72 4
2 73 5
2 74 2
2 75 4
2 76 3
2 77 3
2 78 1
2 79 4
2 80 1
2 81 5
2 82 1
2 83 1
2 84 4
2 85 3
2 86 1
2 87 1
2 88 2
2 89 5
2 90 3
2 91 4
2 92 1
2 93 2
2 94 5
2 95 3
2 96 3
2 97 1
2 98 4
2 99 4
2 100 4
3 4 1
3 5 1
3 6 1
3 7 5
3 8 4
3 9 5
3 10 3
3 11 4
3 12 4
3 13 2
3 14 4
3 15 5
3 16 3
3 17 2
3 18 2
3 19 4
3 20 3
3 21 2
3 22 2
3 23 4
3 24 3
3 25 5
3 26 1
3 27 2
3 28 4
3 29 3
3 30 5
3 31 3
3 32 1
3 33 3
3 34 5
3 35 5
3 36 3
3 37 4
3 38 5
3 39 1
3 40 4
3 41 4
3 42 2
3 43 2
3 44 3
3 45 2
3 46 3
3 47 5
3 48 4
3 49 3
3 50 1
3 51 3
3 52 2
3 53 4
3 54 5
3 55 3
3 56 4
3 57 4
3 58 2
3 59 4
3 60 4
3 61 4
3 62 4
3 63 4
3 64 5
3 65 5
3 66 1
3 67 3
3 68 1
3 69 5
3 70 3
3 71 3
3 72 4
3 73 4
3 74 1
3 75 2
3 76 4
3 77 5
3 78 3
3 79 4
3 80 1
3 81 4
3 82 4
3 83 5
3 84 3
3 85 1
3 86 4
3 87 2
3 88 5
3 89 1
3 90 5
3 91 3
3 92 5
3 93 4
3 94 4
3 95 4
3 96 4
3 97 1
3 98 5
3 99 5
3 100 2
4 5 3
4 6 2
4 7 2
4 8 1
4 9 2
4 10 4
4 11 4
4 12 1
4 13 5
4 14 5
4 15 2
4 16 2
4 17 3
4 18 1
4 19 2
4 20 5
4 21 5
4 22 2
4 23 5
4 24 3
4 25 4
4 26 3
4 27 2
4 28 2
4 29 3
4 30 3
4 31 4
4 32 5
4 33 5
4 34 4
4 35 3
4 36 1
4 37 2
4 38 1
4 39 4
4 40 2
4 41 3
4 42 4
4 43 5
4 44 5
4 45 3
4 46 2
